frame_id,file_path,file_base,file_exists,repID,camID,time,rank,score,head_x,head_y,head_score,middle_x,middle_y,middle_score,tail_x,tail_y,tail_score,centroid_x,centroid_y,size_px,x_dim,y_dim,out_of_frame,is_gap,size_z,status,false_cluster,frames,missing,duplicate,time_steps,duration,dim,thing_class,n_bbox,n_keypoints,n_mask,version,inf_time
frame487__s175166,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s175166_rank487.jpg,processed_rep87__cam26_s175166_rank487.jpg,TRUE,rep87,cam26,175166,487,0.992029309272766,631.9986572265625,36.10772705078125,0.01000160817056894,635.7445068359375,11.820228576660156,0.00727637531235814,644.48492431640625,4.533978462219238,0.02625243738293647,633.981324278438,16.837011884550083,596,1000,1000,TRUE,FALSE,-0.26561689880476513,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame488__s175526,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s175526_rank488.jpg,processed_rep87__cam26_s175526_rank488.jpg,TRUE,rep87,cam26,175526,488,0.9144251346588136,634.48187255859375,35.21894454956055,0.00769316358491778,634.48187255859375,11.73116683959961,0.00517364731058478,640.665771484375,4.313973903656006,0.1137748882174492,633.6310679611651,17.19611650485437,517.5,1000,1000,TRUE,FALSE,-0.6305763630560293,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame489__s175887,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s175887_rank489.jpg,processed_rep87__cam26_s175887_rank489.jpg,TRUE,rep87,cam26,175887,489,0.9744443893432616,633.0394287109375,36.305301666259766,0.00940709002315998,636.7515869140625,14.023689270019531,0.00568967731669545,644.17596435546875,4.120750427246094,3.163135051727295,635.2640545144804,18.040885860306645,590.5,1000,1000,TRUE,FALSE,-0.4509845244631684,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame490__s176247,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s176247_rank490.jpg,processed_rep87__cam26_s176247_rank490.jpg,TRUE,rep87,cam26,176247,490,0.9947052597999572,616.145263671875,13.18820571899414,0.08161458373069763,631.0655517578125,8.265054702758789,0.00889206212013959,616.145263671875,13.18820571899414,0.07096768915653229,628.7901234567901,7.944444444444445,651.5,1000,1000,TRUE,FALSE,-0.3616963250817584,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame491__s176608,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s176608_rank491.jpg,processed_rep87__cam26_s176608_rank491.jpg,TRUE,rep87,cam26,176608,491,0.996155560016632,622.43707275390625,12.636637687683104,0.5536912083625793,643.6680908203125,10.26179313659668,0.00866537634283304,611.197021484375,1.9498322010040283,0.02866446040570736,637.5128205128206,8.405982905982906,705.5,1000,1000,TRUE,FALSE,-0.30228067035439554,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame492__s176968,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s176968_rank492.jpg,processed_rep87__cam26_s176968_rank492.jpg,TRUE,rep87,cam26,176968,492,0.9925877451896667,616.3092041015625,12.920400619506836,0.04570895433425903,637.38555908203125,10.48785400390625,0.00792911183089017,618.788818359375,8.055305480957031,0.41909831762313843,636.040404040404,7.082251082251083,696,1000,1000,TRUE,FALSE,-0.3603775810169178,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame493__s177329,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s177329_rank493.jpg,processed_rep87__cam26_s177329_rank493.jpg,TRUE,rep87,cam26,177329,493,0.9809897541999816,661.08917236328125,5.48089075088501,0.04457099363207817,641.21466064453125,9.12338638305664,0.00791626889258623,625.06658935546875,4.266725540161133,0.16171254217624664,639.4118644067796,5.750847457627119,591,1000,1000,TRUE,FALSE,-0.6588907760844059,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame494__s177689,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s177689_rank494.jpg,processed_rep87__cam26_s177689_rank494.jpg,TRUE,rep87,cam26,177689,494,0.991763472557068,664.613525390625,1.986686110496521,0.00973341427743434,643.63031005859375,13.191755294799805,0.01026487816125154,627.5843505859375,9.456731796264648,0.7499952912330627,641.426273458445,8.532171581769436,747.5,1000,1000,TRUE,FALSE,-0.36064679235605906,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame495__s178049,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s178049_rank495.jpg,processed_rep87__cam26_s178049_rank495.jpg,TRUE,rep87,cam26,178049,495,0.997431457042694,622.563232421875,13.724326133728027,0.8025442361831665,643.58770751953125,13.724326133728027,0.00954942684620618,625.0367431640625,10.14406681060791,0.1534879356622696,641.1619537275064,8.566838046272494,784,1000,1000,TRUE,FALSE,-0.32386324489612645,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame496__s178410,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s178410_rank496.jpg,processed_rep87__cam26_s178410_rank496.jpg,TRUE,rep87,cam26,178410,496,0.9953433275222778,623.7962646484375,12.805700302124023,0.09794682264328004,644.664306640625,10.416569709777832,0.00806351844221353,626.25128173828125,8.027441024780273,2.806840181350708,643.258394160584,7.127007299270073,687.5,1000,1000,TRUE,FALSE,-0.6806766218927839,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame497__s178770,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s178770_rank497.jpg,processed_rep87__cam26_s178770_rank497.jpg,TRUE,rep87,cam26,178770,497,0.9957626461982728,627.5272216796875,8.14952564239502,0.40229013562202454,643.60693359375,11.837287902832031,0.00785236153751611,627.5272216796875,8.14952564239502,0.3771113455295563,641.3686382393397,7.81292984869326,729.5,1000,1000,TRUE,FALSE,-0.6093969776970278,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame498__s179130,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s179130_rank498.jpg,processed_rep87__cam26_s179130_rank498.jpg,TRUE,rep87,cam26,179130,498,0.991477072238922,659.6285400390625,6.7827982902526855,0.01826839335262775,644.64794921875,11.66257095336914,0.00955790746957063,624.67401123046875,9.222684860229492,0.02213156409561634,641.4098360655738,7.85792349726776,733,1000,1000,TRUE,FALSE,-0.6302147557502862,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame499__s179491,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s179491_rank499.jpg,processed_rep87__cam26_s179491_rank499.jpg,TRUE,rep87,cam26,179491,499,0.9963816404342652,682.440185546875,5.598417282104492,0.02016555890440941,662.5777587890625,9.330695152282717,0.01093082129955291,682.440185546875,5.598417282104492,0.1734182983636856,660.0362087326944,6.205537806176784,864.5,1000,1000,TRUE,FALSE,-0.3944093214767847,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame500__s179851,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s179851_rank500.jpg,processed_rep87__cam26_s179851_rank500.jpg,TRUE,rep87,cam26,179851,500,0.984196960926056,628.76947021484375,0.6024178266525269,0.03588273003697395,655.96728515625,7.831432342529297,0.00841153319925069,636.18701171875,5.421760559082031,0.05445871502161026,656.3062913907285,4.812913907284768,604,1000,1000,TRUE,FALSE,-1.0485114463328562,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame501__s180212,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s180212_rank501.jpg,processed_rep87__cam26_s180212_rank501.jpg,TRUE,rep87,cam26,180212,501,0.9982970356941224,698.9595947265625,0.6168265342712402,0.0612410306930542,661.62078857421875,31.458152770996097,0.0658189132809639,639.217529296875,53.66390609741211,0.04041685909032822,662.4334545454545,27.224,1377.5,1000,1000,TRUE,FALSE,0.607794289286242,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame502__s180572,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s180572_rank502.jpg,processed_rep87__cam26_s180572_rank502.jpg,TRUE,rep87,cam26,180572,502,0.9983565211296082,690.67596435546875,8.67759895324707,0.01217531412839889,652.1488037109375,37.11090469360352,1.2735332250595093,638.4779052734375,54.41813659667969,0.05524288490414619,665.9467878001298,25.413367942894222,1537.5,1000,1000,TRUE,FALSE,0.890724852030389,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame503__s180933,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s180933_rank503.jpg,processed_rep87__cam26_s180933_rank503.jpg,TRUE,rep87,cam26,180933,503,0.9987242817878724,693.10308837890625,10.036911964416504,0.0114420298486948,653.67913818359375,35.00663757324219,0.05929993093013763,640.127197265625,53.73393249511719,0.05587115511298179,665.892950391645,25.007180156657963,1529.5,1000,1000,TRUE,FALSE,0.8084502778234335,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame504__s181293,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s181293_rank504.jpg,processed_rep87__cam26_s181293_rank504.jpg,TRUE,rep87,cam26,181293,504,0.9985206723213196,702.23175048828125,30.121583938598633,0.02546219527721405,651.560302734375,36.32395935058594,0.34342557191848755,637.9654541015625,53.69060897827149,0.06043590605258941,667.2478941034898,25.415162454873645,1659,1000,1000,TRUE,FALSE,1.0443352773075034,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame505__s181654,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s181654_rank505.jpg,processed_rep87__cam26_s181654_rank505.jpg,TRUE,rep87,cam26,181654,505,0.9986555576324464,699.6080322265625,26.556922912597656,0.02313744463026523,651.6236572265625,36.43701171875,0.6305997967720032,638.08966064453125,53.7271728515625,0.06131220236420631,667.6098765432099,25.68456790123457,1615,1000,1000,TRUE,FALSE,0.93548111810498,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame506__s182014,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s182014_rank506.jpg,processed_rep87__cam26_s182014_rank506.jpg,TRUE,rep87,cam26,182014,506,0.9987873435020448,635.90032958984375,56.707706451416016,0.03120760060846805,660.8636474609375,30.951326370239254,0.07493630796670914,692.0677490234375,5.194942474365234,0.06881949305534363,663.5446109921485,26.90935046395432,1404.5,1000,1000,TRUE,FALSE,0.4126436483231308,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame507__s182374,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s182374_rank507.jpg,processed_rep87__cam26_s182374_rank507.jpg,TRUE,rep87,cam26,182374,507,0.999078631401062,679.7791748046875,4.4814558029174805,0.03506353497505188,655.14501953125,35.113182067871094,0.05008686706423759,642.8280029296875,51.04167938232422,0.05758887901902199,657.1812865497076,28.213032581453636,1200,1000,1000,TRUE,FALSE,-0.12465860070355891,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame508__s182735,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s182735_rank508.jpg,processed_rep87__cam26_s182735_rank508.jpg,TRUE,rep87,cam26,182735,508,0.9989629983901978,683.58453369140625,0.9885942935943604,0.03537515178322792,656.1005859375,35.45994186401367,0.06771508604288101,643.60784912109375,51.46449661254883,0.08191726356744766,658.2454328832407,28.691818903891978,1264,1000,1000,TRUE,FALSE,-0.00256817923754336,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame509__s183095,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s183095_rank509.jpg,processed_rep87__cam26_s183095_rank509.jpg,TRUE,rep87,cam26,183095,509,0.9987956285476683,682.980712890625,3.316098690032959,0.03338048234581947,655.54388427734375,34.502193450927734,0.08653302490711212,644.31976318359375,51.966407775878906,0.03927262872457504,658.3493975903615,28.365210843373493,1332.5,1000,1000,TRUE,FALSE,0.14647643317573786,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame510__s183456,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s183456_rank510.jpg,processed_rep87__cam26_s183456_rank510.jpg,TRUE,rep87,cam26,183456,510,0.9984508752822876,701.592529296875,1.1715168952941897,0.05794208124279976,659.7930908203125,30.736846923828125,0.0866197869181633,637.6639404296875,56.60651397705078,0.03923565894365311,660.2705882352941,28.613235294117647,1367,1000,1000,TRUE,FALSE,0.21782937518022424,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame511__s183816,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s183816_rank511.jpg,processed_rep87__cam26_s183816_rank511.jpg,TRUE,rep87,cam26,183816,511,0.9985873699188232,634.838623046875,59.065940856933594,0.03347297757863998,659.83056640625,31.862194061279297,0.06643718481063843,689.82086181640625,4.658447742462158,0.05107729136943817,661.2780082987551,27.95435684647303,1451,1000,1000,TRUE,FALSE,0.4417533967147599,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame512__s184177,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s184177_rank512.jpg,processed_rep87__cam26_s184177_rank512.jpg,TRUE,rep87,cam26,184177,512,0.9991775155067444,635.7918701171875,57.78189849853515,0.0341947078704834,658.217529296875,33.15848922729492,0.074216827750206,694.3477783203125,4.8415727615356445,0.05680034682154655,663.5780470420527,26.971489665003563,1409,1000,1000,TRUE,FALSE,0.30566967354323404,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame513__s184537,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s184537_rank513.jpg,processed_rep87__cam26_s184537_rank513.jpg,TRUE,rep87,cam26,184537,513,0.9935483336448668,666.74554443359375,65.64140319824219,0.03061447851359844,684.2088623046875,39.76272964477539,0.02908468246459961,634.31353759765625,50.85358428955078,0.06474276632070541,665.3603879530373,37.62480857580398,1959.5,1000,1000,TRUE,FALSE,2.0116361630506523,too big,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame514__s184897,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s184897_rank514.jpg,processed_rep87__cam26_s184897_rank514.jpg,TRUE,rep87,cam26,184897,514,0.999169111251831,710.7484130859375,4.748021602630615,0.0539059080183506,666.12548828125,29.3681697845459,0.0817847028374672,637.61639404296875,49.06428909301758,0.04344890266656875,669.9758681577398,24.9240729841083,1698.5,1000,1000,TRUE,FALSE,1.2206610576022578,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame515__s185258,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s185258_rank515.jpg,processed_rep87__cam26_s185258_rank515.jpg,TRUE,rep87,cam26,185258,515,0.9989921450614928,712.80389404296875,3.524538993835449,0.0377144031226635,662.922607421875,31.865741729736328,0.10763970017433168,639.22900390625,55.278038024902344,0.05148640647530556,668.5011890606421,26.797265160523185,1685.5,1000,1000,TRUE,FALSE,1.1822184101693505,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame516__s185618,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s185618_rank516.jpg,processed_rep87__cam26_s185618_rank516.jpg,TRUE,rep87,cam26,185618,516,0.99860280752182,713.0716552734375,2.253211498260498,0.03842431306838989,664.7796630859375,30.550535202026367,0.10242881625890732,635.06146240234375,51.465946197509766,0.05860795453190803,667.674490426189,26.2674490426189,1620.5,1000,1000,TRUE,FALSE,1.0052117325629142,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame517__s185979,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s185979_rank517.jpg,processed_rep87__cam26_s185979_rank517.jpg,TRUE,rep87,cam26,185979,517,0.9987414479255676,714.5538330078125,2.342339992523194,0.03766078874468803,665.19775390625,30.825599670410156,0.07645952701568604,638.0518798828125,49.401634216308594,0.07251979410648346,669.0330275229358,25.58532110091743,1640,1000,1000,TRUE,FALSE,1.0966009789251807,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame518__s186339,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s186339_rank518.jpg,processed_rep87__cam26_s186339_rank518.jpg,TRUE,rep87,cam26,186339,518,0.9986339211463928,713.208251953125,2.156091690063477,0.04558485373854637,665.87451171875,29.42315101623535,0.09286519885063171,635.9794921875,50.49314880371094,0.06820937991142273,666.9003134796238,25.900313479623826,1599,1000,1000,TRUE,FALSE,0.985635853719636,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame519__s186699,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s186699_rank519.jpg,processed_rep87__cam26_s186699_rank519.jpg,TRUE,rep87,cam26,186699,519,0.9988536834716796,711.8260498046875,2.2058393955230713,0.04242106154561043,664.91265869140625,30.56343460083008,0.09276442229747772,636.51763916015625,51.523399353027344,0.04217132180929184,667.3941469489415,25.948318804483183,1607.5,1000,1000,TRUE,FALSE,1.0667445918465204,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame520__s187060,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s187060_rank520.jpg,processed_rep87__cam26_s187060_rank520.jpg,TRUE,rep87,cam26,187060,520,0.9981471300125122,709.3853759765625,0.7398445010185242,0.03210320323705673,659.984619140625,23.95329475402832,9.153496742248535,640.22430419921875,33.72738265991211,0.06451895833015442,666.1025869759144,17.36663693131133,1124,1000,1000,TRUE,FALSE,-0.7256753602537764,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame521__s187420,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s187420_rank521.jpg,processed_rep87__cam26_s187420_rank521.jpg,TRUE,rep87,cam26,187420,521,0.998690903186798,705.0919189453125,0.7895683646202087,0.04023183509707451,658.0244140625,23.974681854248047,1.142384648323059,640.683837890625,34.95709991455078,0.0414164662361145,664.6615104640582,18.07552320291174,1102.5,1000,1000,TRUE,FALSE,-0.7772710253716619,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame522__s187781,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s187781_rank522.jpg,processed_rep87__cam26_s187781_rank522.jpg,TRUE,rep87,cam26,187781,522,0.9985489249229432,711.4659423828125,1.1593269109725952,0.04109122976660728,660.628173828125,24.822891235351563,0.8209721446037292,642.0289306640625,34.786495208740234,0.05200706422328949,666.252935862692,18.284552845528456,1111,1000,1000,TRUE,FALSE,-0.7127644598501982,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame523__s188141,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s188141_rank523.jpg,processed_rep87__cam26_s188141_rank523.jpg,TRUE,rep87,cam26,188141,523,0.9985641837120056,709.73077392578125,0.6728463172912598,0.03268169239163399,661.683837890625,24.124792098999023,3.0351173877716064,641.97216796875,33.99929428100586,0.05166031792759895,667.5807823129252,17.24404761904762,1179,1000,1000,TRUE,FALSE,-0.4426541470050642,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame524__s188502,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s188502_rank524.jpg,processed_rep87__cam26_s188502_rank524.jpg,TRUE,rep87,cam26,188502,524,0.9991669654846193,696.5264892578125,0.6164376139640808,0.02261826582252979,658.44085693359375,24.041065216064453,0.03182143718004227,640.0123291015625,33.90406799316406,4.389126300811768,662.3639921722114,18.534246575342465,1026,1000,1000,TRUE,FALSE,-1.04405602313366,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame525__s188862,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s188862_rank525.jpg,processed_rep87__cam26_s188862_rank525.jpg,TRUE,rep87,cam26,188862,525,0.9984821677207948,711.85723876953125,1.046081304550171,0.03551025688648224,658.7545166015625,23.53554916381836,6.205984115600586,641.46533203125,34.78028106689453,0.04520530998706817,664.8808864265928,17.950138504155124,1087.5,1000,1000,TRUE,FALSE,-0.7900107359019347,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame526__s189222,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s189222_rank526.jpg,processed_rep87__cam26_s189222_rank526.jpg,TRUE,rep87,cam26,189222,526,0.998953938484192,700.6871337890625,0.6249797940254211,0.03212428838014603,658.7679443359375,24.37421417236328,7.459885120391846,641.50701904296875,34.3738899230957,0.04918413609266281,662.7106741573034,17.775280898876403,1072,1000,1000,TRUE,FALSE,-0.8415099338732226,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame527__s189583,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s189583_rank527.jpg,processed_rep87__cam26_s189583_rank527.jpg,TRUE,rep87,cam26,189583,527,0.998874008655548,692.99658203125,0.9781415462493896,0.02385749295353889,656.8077392578125,24.515853881835938,2.733944892883301,641.83294677734375,34.42646408081055,0.03569122403860092,661.2318992654774,18.65267576075551,955.5,1000,1000,TRUE,FALSE,-1.304192694371722,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame528__s189943,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s189943_rank528.jpg,processed_rep87__cam26_s189943_rank528.jpg,TRUE,rep87,cam26,189943,528,0.998660922050476,685.94354248046875,3.5539770126342773,0.02330293133854866,656.2449951171875,24.172534942626953,3.430621862411499,640.1583251953125,33.87538528442383,0.03952370956540108,660.2051557465091,18.716433941997852,935,1000,1000,TRUE,FALSE,-1.3861573798296647,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame529__s190304,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s190304_rank529.jpg,processed_rep87__cam26_s190304_rank529.jpg,TRUE,rep87,cam26,190304,529,0.998544692993164,712.22381591796875,1.5924679040908811,0.03486554324626922,659.786865234375,23.50430679321289,5.219316482543945,641.059326171875,34.460227966308594,0.05739994347095489,666.2529252925292,17.656165616561655,1115.5,1000,1000,TRUE,FALSE,-0.6922165504917471,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame530__s190664,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s190664_rank530.jpg,processed_rep87__cam26_s190664_rank530.jpg,TRUE,rep87,cam26,190664,530,0.9981523156166076,718.9576416015625,1.0342261791229248,0.03535555303096771,664.0245361328125,22.99713134765625,0.5640685558319092,640.30340576171875,32.7584228515625,0.05867710337042808,666.4123711340206,17.241871530531323,1264.5,1000,1000,TRUE,FALSE,-0.01608777100954541,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame531__s191025,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s191025_rank531.jpg,processed_rep87__cam26_s191025_rank531.jpg,TRUE,rep87,cam26,191025,531,0.9982115030288696,711.53466796875,0.9424690008163452,0.02399534173309803,661.537353515625,19.200420379638672,1.0558334589004517,639.03857421875,26.50360107421875,0.06376388669013977,665.5626576955425,13.888141295206056,1188,1000,1000,TRUE,FALSE,-0.3434271113140085,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame532__s191385,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s191385_rank532.jpg,processed_rep87__cam26_s191385_rank532.jpg,TRUE,rep87,cam26,191385,532,0.997960090637207,711.17095947265625,1.962956786155701,0.01690961234271526,658.8797607421875,17.82948875427246,1.0283976793289185,640.20440673828125,26.37300491333008,0.06619388610124588,667.9632478632478,13.663247863247864,1173,1000,1000,TRUE,FALSE,-0.4030971919353646,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame533__s191745,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s191745_rank533.jpg,processed_rep87__cam26_s191745_rank533.jpg,TRUE,rep87,cam26,191745,533,0.9981560111045836,711.7623291015625,2.2855498790740967,0.01612657867372036,664.6998291015625,18.161447525024418,0.2660486698150635,639.93017578125,25.488786697387695,0.05296232178807258,667.6267782426778,13.810041841004184,1197.5,1000,1000,TRUE,FALSE,-0.2742482017769413,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
