rep_id,var_toxic_12,less_toxic_f0.s1.cos_theta_pi.est,less_toxic_f1.s1.cos_theta_pi.est,less_toxic_f0.s2.cos_theta_pi.est,less_toxic_f1.s2.cos_theta_pi.est,less_toxic_f0.s1.cos_2theta.est,less_toxic_f1.s1.cos_2theta.est,less_toxic_f0.s2.cos_2theta.est,less_toxic_f1.s2.cos_2theta.est,less_toxic_f0.s1.sl.est,less_toxic_f1.s1.sl.est,less_toxic_f0.s2.sl.est,less_toxic_f1.s2.sl.est,less_toxic_f0.s1.logsl.est,less_toxic_f1.s1.logsl.est,less_toxic_f0.s2.logsl.est,less_toxic_f1.s2.logsl.est,less_toxic_f0.s1.cos_theta_pi.se,less_toxic_f1.s1.cos_theta_pi.se,less_toxic_f0.s2.cos_theta_pi.se,less_toxic_f1.s2.cos_theta_pi.se,less_toxic_f0.s1.cos_2theta.se,less_toxic_f1.s1.cos_2theta.se,less_toxic_f0.s2.cos_2theta.se,less_toxic_f1.s2.cos_2theta.se,less_toxic_f0.s1.sl.se,less_toxic_f1.s1.sl.se,less_toxic_f0.s2.sl.se,less_toxic_f1.s2.sl.se,less_toxic_f0.s1.logsl.se,less_toxic_f1.s1.logsl.se,less_toxic_f0.s2.logsl.se,less_toxic_f1.s2.logsl.se,shape_1,scale_1,shape_2,scale_2,shape_3,scale_3,shape_4,scale_4,kappa1_1,kappa2_1,kappa1_2,kappa2_2,kappa1_3,kappa2_3,kappa1_4,kappa2_4,on_toxic,sl_mean_obs,ta_mean_obs,sl_kurt_obs,ta_kurt_obs,prop_explore,ava_qual,s1.less_toxic.est,s2.less_toxic.est,s1.less_toxic.se,s2.less_toxic.se
49,0.19338387777654817,-0.6110080651032871,-0.3827910503025007,-0.2486571144339758,0.07789917319572076,-0.3607354599100421,-0.08499741471051767,-0.5363604259943731,0.01084818238675009,0.02230571382905424,0.02020982371603743,-0.03716846753658254,-0.0977481197825625,-0.1404143110793418,-0.07154916550510913,-0.12718245450213814,0.7101375547534192,0.26448869960260635,0.1752366426295869,0.48371310578276744,0.05452691690463175,0.2510307928304569,0.17912325516166663,0.4417721487949281,0.05616445485582799,0.00406649494086145,0.0034631041469881,0.02437071782538446,0.00798263280128383,0.1073850502039918,0.08703555312366824,0.2159429172598004,0.06794624353131683,0.5139598484676576,101.10637684781172,0.5828249940418903,83.42744572597782,0.5271917050448612,14.416543521056028,1.3645117143004186,7.695598649839091,-0.32312076440337517,-0.1812683647760068,-0.0949037496025888,0.0944696804235176,0.03923018626593611,-0.3568933308603378,0.3657864738956327,0.19031527752078536,0.06257521058965103,19.967595433235747,-0.13142980009393934,96.14538443093204,1.642520775992131,0.17879064818010296,0.8756333766390896,-0.00759805926159164,0.9781756332672572,0.4398725040212062,0.6128703050666033
50,0.17014332216887634,-0.4183480895610805,-0.3469023871304221,0.15490937180700626,-0.08383234019414085,-0.1271732756111483,0.26213432000253656,-0.03719355011320564,-0.09250920205761218,0.01535831239819742,0.01529875004150317,-0.18545844516390184,-0.18972409245193717,0.11649249525149048,0.02130033774822693,1.1567922378384423,1.134296985220738,0.1303244324791362,0.1528346618472291,0.07729453532400504,0.07713559762334436,0.13076980328502336,0.17507019494400822,0.07649086325034608,0.07794225648216156,0.00229860671383797,0.00240469594967485,0.01668690393072927,0.01785774006906971,0.06762527338930402,0.0724631762342737,0.10887421513958584,0.11355940698474358,0.7008160253318831,100.22267756549402,0.6056238678286197,99.62794863867414,1.741115767918835,4.743955908025092,1.7186205153011307,4.6498611200659985,-0.03038488615927775,0.10531670690468908,0.04106081627138064,0.494624302518374,0.542872575208809,0.19529643240263173,0.3041308632076619,0.1399807804582252,0.5564127290260367,23.029957575654016,0.02986957030802911,64.24356686451793,1.5728141162708087,0.2872224853221231,0.45444273767297294,-0.3078911532762576,0.07002288246717685,0.1767143688484709,0.17459675126847
51,0.05637465214738985,-0.43223602288488233,-0.28825712252649116,0.12399482268221187,0.03877623042307232,-0.14118873208664215,-0.00324754489510898,-0.4788659907932481,-0.0326880049945649,0.02793488714990151,0.03040445323994646,-0.15948432393291517,-0.2186135576063187,0.04665145427200457,0.07586121672866966,0.4893974307342636,0.7982773605846294,0.17039593698278505,0.12378781653615224,0.4489926406108227,0.05706691773126569,0.1822766719340064,0.13500805369567226,0.42546631724314654,0.05959876490093963,0.00629953799932505,0.00505064134759087,0.07014569171742722,0.01696907922831167,0.09330439254240698,0.07705056362975092,0.38672306013957675,0.0737022973414971,0.673721060661069,42.306010081743885,0.702930823117734,47.241704714577,1.116467037123328,4.738067441303012,1.4253469669736938,3.7011574684061688,0.03049967730070746,0.24618512145633073,0.17447857765909863,0.3841263086478639,0.5867305228678017,-0.09149213725027522,0.5015119306086622,0.35468584854840796,0.10072689511941849,12.113484702352435,0.03557358815776135,119.6126006094962,1.519468367443063,0.27791147807087263,0.8279198631393262,0.28237456904683517,0.4312380103356053,0.2574793529453153,0.4382272661317875
52,0.2658553712514881,0.5103259368882318,0.27788082622968496,-0.5646331087553043,-0.08270663158858219,-0.05182867789602018,0.4469040828935933,-0.727441936372508,-0.04891650120857308,0.01170817558616719,0.00924170352593204,-0.05651810331901442,-0.1226217064585742,1.5122425925048053,1.6985387660797966,0.4160924626213368,0.7838816964050502,0.4403670756711104,0.3127922998584194,0.33578040667406367,0.06265094397129015,0.4549576336333378,0.3423212811674413,0.3123688877158489,0.06914861478688542,0.01443947170301584,0.01240172572519151,0.03453378105729748,0.01267790886558718,0.5312317003345958,0.5219258828092983,0.31350236022651917,0.09403096448104084,2.2690458172342662,29.74622904922784,2.4553419908092575,27.71297664846255,1.1728956873507976,9.818940168618802,1.540684921134511,5.95423851093253,0.8753073467933825,0.39425260016766256,0.6428622361348357,0.892985360957276,-0.1996516988501535,-0.28136065830882523,0.28227477831656855,0.3971647768551097,0.09612141652613829,16.660839283369057,-0.09678726562361184,146.3714037260525,1.5823445907925715,0.13398368902083604,0.8807582283262314,NA,NA,NA,NA
53,0.4085575667408563,-0.2106438937887398,-0.2374490273845445,0.05948778961038029,-0.00594777403695328,0.20797707622721728,-0.0882874043684528,0.05751872884445592,-0.06047000016656007,0.02453633237993711,0.0198428596650547,-0.06539237219271013,-0.14339342935464974,0.111526764632264,0.1964751522579229,0.3100575321961371,0.8015000614303646,0.2127048868892409,0.1898070522272338,0.1956407426358492,0.06390107470034391,0.23937321749671175,0.19815539849914457,0.21476506360390385,0.06856147855389515,0.00446079685964245,0.00424997030405839,0.02086990752262077,0.01303108004551413,0.12740615296561045,0.12546218983447088,0.16629003582700605,0.08607799909343836,0.7381720344150631,123.2005459992092,0.823120422040722,78.06206331874834,0.9367028019789362,10.199340841943124,1.4281453312131638,5.680313903044688,0.00796236349128284,0.5431064235249823,-0.01884277010452184,0.24684194292931225,0.27809404689040296,0.3926480761422209,0.21265848324306935,0.27465934713120493,0.15396341463414634,19.284504846296898,0.14739973982706875,49.17876368643259,1.705042633159349,0.24724911246502093,0.7474027517227344,0.10307561604682716,0.7428823761579667,0.2487516477057889,0.5233744707433561
54,0.02277263187715956,-0.4675360210834522,-0.4695679407039688,-0.2063252991567779,-0.01991205696522595,-0.08061460718870837,-0.33639500896404706,1.0250072578710994,-0.03143901557741477,0.01555756103247719,0.01331142532294083,-0.6425419228311307,-0.12150035634732216,-0.01659125222272384,0.06790266486914616,1.6528983689193857,0.8162811022900565,0.33547085597866544,0.2685562169358762,0.35622397849228926,0.05826788646881797,0.3546087597321818,0.26152806012169827,0.5821280263770662,0.06229786811820905,0.00290594413703691,0.00283841869019491,0.2711120461909264,0.00959230077417854,0.12135130338299303,0.10665542491981754,0.7997948356194622,0.06688448656634374,0.423204210689857,-1525.2954185703538,0.507698127781727,628.7232173085343,2.092693831831966,1.5210423898103036,1.256076565202637,7.331254319338806,-0.01991340613766129,0.291479282660499,-0.02194532575817781,0.03569888088516032,0.24129731578901303,1.3971011477203068,0.427710557980565,0.34065487427179264,0.05454545454545454,29.659747771380832,-0.04168309024980954,48.12053528292455,1.5291291023239326,0.12895815200457972,0.8344893188580673,-0.01575071886750473,3.6123441184321,0.431424539145229,2.8455725384881343
55,0.22412511266188015,0.04435580493180453,-0.13815766954082093,-0.0305323332863528,-0.00593112434875256,-0.44911614407528,0.24853661936696195,-0.00188890959212111,-0.04232747750622049,0.01031394357188433,0.01435847729924797,-0.06464490124128282,-0.08048594119354488,-0.01371526578641027,-0.09832460569550014,0.5871314890738926,0.7911960844416356,0.18313085074991095,0.1282604107012407,0.08356544724194168,0.08446955868212976,0.1684061291502336,0.14577034093480531,0.08770303028763027,0.08651250657240053,0.0020595521093927,0.00190762027569784,0.00844870125397363,0.0091318522403541,0.06636637665473388,0.05524907138978648,0.08533705123891948,0.09377557421464602,0.6078851996887402,88.8813041054344,0.5232758597796503,138.76503524154472,1.2087319545490431,11.599608673360745,1.412796549916786,9.799036960390382,0.32739351686491186,-0.20335084655629293,0.1448800423922864,0.49430191688594904,0.25250537864675454,0.24387638792686597,0.27710658758435475,0.20343782001276656,0.4740024183796856,28.77334463688369,0.07039399844118738,61.26864983601841,1.6231065100028337,0.3023363305171038,0.5236653879281379,0.13603468484028555,0.19461039008270756,0.19003048560985064,0.15614436144787505
62,0.4609256344388643,-0.8470621167098216,-0.3555221095763991,0.01004671372105471,-0.02674423927932343,-0.4222051957109697,0.05301943375044436,0.09009363969590566,-0.05575243973600857,0.0288383871288337,0.02824487946190355,-0.09789352164285564,-0.10367722850999075,0.35639289026442017,0.3749826211954711,0.5117315250810089,0.7411658722316675,0.5921014059720642,0.3342277901482573,0.07714057464538422,0.05346868800075889,0.5561985970631096,0.37670893198687616,0.0827274190020093,0.0552391248323119,0.01121174567927552,0.00865943365267349,0.0123884881029549,0.00786602139385484,0.39458153653724143,0.35212048388251654,0.07620734138369852,0.06270868429721087,0.937198207074843,1095.3804749150636,0.955787938005894,663.820000265399,1.092536841891432,7.834237955627233,1.3219711890420904,7.494648421678821,-0.46736310967828815,-0.14458669004320657,0.02417689745513429,0.3306379394182075,0.3897457207525881,0.3677121453636688,0.35295476775220996,0.22186606593175456,0.3345070422535211,19.280574740361917,-0.04221492799677102,100.7027088420526,1.569763735421126,0.03624875883034707,0.5543587713255996,0.29217241011886497,-0.02835710046516416,0.5284741995506235,0.186811318299095
63,0.6150698317705664,-0.43214794783293864,-0.3314070069213697,0.03500202239694678,-0.02881014619528986,-0.17453786586464448,0.13802847060584386,-0.09163035650487612,0.03264110206257146,0.00663215402066846,0.01203429604360095,-0.15610189521428258,-0.13772187802987962,1.748826359299425,1.5992266543157705,0.7815606088329944,0.7120809374375813,0.3189753375589008,0.3622616807167188,0.06728114413301299,0.0577004686112396,0.35537357793852536,0.3864868410743934,0.0684498441464648,0.06133716907498069,0.00236570608463217,0.00278794109027167,0.0072365277811045,0.00603233302492139,0.08147372909011028,0.0820289452895753,0.04038508132188254,0.03529665791675701,2.2444430893388994,53.88478976192921,2.094843384355245,76.01111512515173,1.2771773388724688,5.515958271176979,1.207697667477056,6.138277791811764,-0.00724124472379561,0.13600613974300352,0.09349969618777332,0.44857247621349183,0.4599087255060898,0.2189136491027719,0.3960965569138531,0.3431851076702195,0.4475770925110133,19.43701319700874,0.12887533712332458,81.63399840470798,1.5606539574920169,0.05854347730162864,0.5408243365363741,-0.06229996265351706,-0.07485013054636051,0.3633137611071948,0.17694077750576206
64,0.11018863958080602,-0.6403330372579179,-0.45311565472194654,0.02877165369312256,0.00601816147844457,-0.4152335176198563,-0.3514967679960696,0.22201213193260969,-0.06256029048042812,0.00720580756346283,0.00921474222797189,-0.1793558611015657,-0.20743117307628411,0.42101185694847887,0.3564552698244621,0.7926110288943636,1.0041523985235468,0.21485652497558064,0.20052962768992025,0.0887394943515429,0.05791966553738895,0.2133220562589332,0.19427532052046248,0.10256122171996757,0.0618796544903952,0.00233885508884805,0.00200586288092091,0.02035824674327371,0.01442310519232464,0.1042154243297317,0.1003542922565082,0.09665842050271237,0.07397973313416106,0.8216906918858006,134.3673519467378,0.7571341047617838,184.04853606337412,1.1932898638316851,5.154534152599816,1.4048312334608686,4.502896753575248,-0.22890106227631463,-0.00835055214333152,-0.04168367974034326,0.05538619748045514,0.44020362867472584,0.6288950974091344,0.41745013646004786,0.34432267499609664,0.31614135625596945,27.54894445944687,0.04166242224770834,50.26704474715583,1.5549314489033266,0.164571313739934,0.6307018587317715,-0.1127297017735844,0.13485507386437862,0.21787077217895764,0.1851613539609374
65,0.10496969328367038,-0.35573123650776933,-0.23391848935622933,-0.08602630147238738,-0.01341446713237605,-0.26247618431899905,0.4176388491120273,-0.00750935598312933,-0.03237018592125875,0.04495982225273173,0.04765150605635851,-0.15578810231636162,-0.19997550409626064,0.1962334425085246,0.02538913619727022,0.554794950791167,1.0249456188682975,0.3563746454246881,0.2423332801577961,0.08728750444242885,0.06718050231705117,0.3487211559472537,0.2887345680555836,0.089512656171865,0.06765345695598736,0.01227407099510407,0.00859962230838339,0.01997623075447148,0.01806037487290656,0.24162959318327887,0.1747170883219161,0.09696801935581398,0.10111832838983932,0.8911143576708186,90.57251769819808,0.7202700513595642,119.77205615289,1.249675865953461,4.721684971179448,1.7198265340305916,3.9066131464656713,0.09113775502522532,-0.06008835226470405,0.2129505021767653,0.6200266811663223,0.36084269006060726,0.19487847607116565,0.4334545244006186,0.17001764613303624,0.36116910229645094,12.407790290438555,-0.14092714222253422,114.970088634268,1.5493560777545403,0.15572080947228992,0.5533875670104718,0.04385075156326255,0.3558131998203862,0.4515871977037764,0.25021358304417746
66,0.24135305385648165,-0.0620885596107042,-0.11896923214049536,0.02107849080240603,0.04781680782132671,-0.2359402771235503,-0.0026735980911078,0.07629677314153578,-0.08719023159058026,0.03408445226049721,0.00859956087389399,0.15463966035162233,-0.5928799070709622,-0.11510967211951394,0.22096851854756816,-6.494322445000386,0.7977656676826521,0.16725650940742617,0.06315006067265345,1305.7987685121327,0.09856804640628349,0.16441174734670608,0.06788716918218321,1513.494955706058,0.10061309119619052,0.00877860811122669,0.00574064477293585,58.4520733598654,0.06901730559314453,0.09373809112744326,0.05430839257662816,703.7191616712086,0.1396229384238249,0.6967192889010181,18.422220498834772,1.0327974795681003,12.536486777637604,-5.682493483979854,-15.089115891311904,1.609594628703184,1.467897164889626,0.4277166135809506,0.11979351802478631,0.3708359410511594,0.35306019705722885,0.5108836639940608,0.4320305682898724,0.5376219810129815,0.2685435635577564,0.09436008676789588,9.175868812421854,0.02725306623097239,69.14998901905123,1.50147172595201,0.790554381523601,0.8798662033886828,NA,NA,NA,NA
67,0.13204503861071468,-1.7657379550745071,1.528849302613972,-0.18878633056736743,-0.14533621552059836,-0.8323053525200242,0.7026361384391872,-0.36603793067007107,-0.02335676331370225,-0.00413997600086177,0.07301872026674473,0.022730571410208,-0.0896973326100581,5.96906191010137,4.202632203820734,-2.0748643102389956,-1.1809173891920646,0.9238595122061825,1.3677345568866677,0.26975432460112647,0.07704917152823657,0.7777482487209291,1.500806846603946,0.2761882654674737,0.08526076538195027,0.02063378498824252,0.06347357946898366,0.02401886815297769,0.01786955446379576,2.9051068889451126,3.501576018739724,0.2771255926401935,0.1474428021149999,8.449608885932498,12.41197833416519,6.683179179651862,293.37235993440567,0.4056826655921326,18.62308844905814,1.2996295866390637,6.019574804303947,-1.2766217967099194,-0.3291945188733245,2.0179654609785596,1.2057469720858869,0.3003298277972203,0.13707290297662866,0.3437799428439894,0.4797540703329975,0.1423785594639866,62.93608375210781,-0.04919501723189574,14.598053709867536,1.5018382735381024,0.14699534345762788,0.7313168045519494,0.08011466065820858,1.0907498816159915,0.7933973639246152,0.7332543903608446
68,0.6303270295861645,-0.10068230489923974,0.06027830038338377,-0.18548409786158043,-3.0862937193209346e-4,-0.05297477154120527,0.04944134580597053,0.03888334527277851,-0.1077388714411044,0.02383046245776245,0.01425973221101797,-0.15235904760248142,-0.26684252474798487,-0.04157357396305578,0.17155185152745833,0.381378895066484,1.2261020359542705,0.12835789232233322,0.09461265099193758,0.11668895105499798,0.08871409381153046,0.12845359070659165,0.09532523679077295,0.12235142356708628,0.08876653582585908,0.00392309658907297,0.00426786457390933,0.027233539616758,0.03021983472758086,0.06972761880198174,0.06973262426394031,0.12532514308901208,0.1623678585385338,0.7427105721070892,33.49894021803446,0.9558359975976034,25.36627577975149,1.165663041136629,4.853398236003911,2.0103861820244155,3.1198845802938053,0.28510380003179986,0.12831074853344795,0.4460644053144234,0.23072686588062377,0.20030200706945916,0.22016886534743177,0.3854774755591075,0.07354664863354883,0.3707602339181287,14.62900846157518,0.02363373935846218,31.952451142125895,1.5584798858095696,0.4513582774324965,0.6083328855039055,0.3328312918635648,0.9365593895631502,0.18922614363984117,0.5128251808984039
69,0.4577209015271207,0.2086546057116968,-0.16929532817131404,0.00435085061858379,-0.12790356829251848,-0.20914776815999317,-0.18713762100898904,0.1866559864729757,-0.19078998914106968,0.01715226473151536,0.00631072548941929,-0.30230262913715455,-0.43042634420064574,0.3970541119971744,0.5901827077942597,0.9049727376341612,0.8789089977051137,0.18731406746245252,0.13225229932447252,0.07785297896928504,0.11203747260860474,0.17404550915749226,0.1331814135598058,0.08680628392189754,0.11130311130436492,0.00375281327786481,0.00316252683915327,0.0293231525669731,0.05476700371564697,0.11451437711186913,0.10597512917085018,0.10605944571586996,0.13958770515918556,0.906802606812764,91.95733847548163,1.0999312026098491,46.048684104987245,1.414721232449751,3.0272803204908523,1.3886574925207031,2.1812476459359544,0.5950417549450406,0.07059443901632403,0.2170918210620298,0.09260458616732814,0.3907379998519277,0.4663981936492929,0.25848358094082535,0.08895221803524753,0.5459317585301837,18.224467949335015,-0.05670806561892178,25.44204770856561,1.57355809865948,0.355835433015032,0.46200228679577354,-0.25524566413527305,0.9006455361633918,0.24632242973747623,0.675337891247856
70,0.3943173395150903,-0.7822494595204442,-0.5097292154396883,-0.3568631894602564,0.07230064259886136,-0.02535029891076088,0.04346693618886823,0.17807661397198085,-0.0750569265347302,0.00293450528671216,0.00273439678261894,-0.0064959866044474,-0.03147093770297256,0.701339867605896,0.7143190647462926,0.0715941567441535,0.46721793265637335,0.34123473813255356,0.31558742000047935,0.2141627625161482,0.174999913621015,0.3120262444656444,0.2831403532405161,0.2285712419752356,0.17178770475252456,0.00134131441231001,0.00123202804156164,0.00331087903501973,0.00824773393320202,0.2568786066230234,0.2560268961552708,0.07749864912855704,0.11235140471996688,1.0667334800985768,-1879.3309057722229,1.0797126772389736,-3012.0866053664004,0.4369877692368344,112.37991000074751,0.8326115451490543,29.5217429932148,-0.27273204093763104,0.15752011744306949,-2.117968568751127e-4,0.2263373525426986,0.15265422912255677,0.3609470303258112,0.5818180611816746,0.10781348981910016,0.2845849802371542,147.0907763712049,-0.04274398837196758,5.545250038132505,1.5003985226007148,0.16804663567241004,0.6416184971098265,0.22730843180905416,0.6432552202732873,0.294440095735891,0.3778178396829544
71,0.7771903826999441,-0.3168878674958524,-0.31893012837733864,-0.16728318527714175,0.10685466227081997,-0.05525836514824606,-0.20302527647529028,-0.14312111315617157,0.07752979900663523,0.00303884848397308,0.00246356853589709,-0.11313791766386572,-0.11488936878545554,0.7552066151293703,0.8388256989088488,0.6286935529145986,0.7158521056333152,0.1375645648370811,0.1284453006249146,0.08092461656136851,0.06105495892953973,0.13924423735605346,0.12513238258419151,0.08391931203389177,0.06603823902654338,6.608554085510257e-4,6.922280282549512e-4,0.01063197601126793,0.00868939928808747,0.10868084214921953,0.10865304394753882,0.0697410471070628,0.05786488713766522,1.1172802826026305,646.5471050637124,1.200899366382109,471.26293645946504,0.9907672203878588,8.494484761703765,1.0779257731065754,8.369959229666435,0.03436051068144136,0.254547832413137,0.03231824979995512,0.10678092108609276,0.183965192900152,0.1666850844052115,0.4581030404481138,0.3873359965680183,0.3793402777777778,77.21178080190235,-0.03899071505981993,12.300565677561236,1.593645990798629,0.254707930683325,0.4973634316277946,0.2651694197081723,0.2908954141645347,0.13150151104991442,0.12646007882069926
72,0.0318962865893045,-0.37607127259179163,-0.07560296940587481,0.41137009751923,0.13562485744371447,0.5186344312517275,-0.05361344174682004,0.0034445935318307,0.04928807143280328,0.02259612988650497,0.00741717880359112,-0.42906567385772576,-0.5380701089069417,-0.19161889534012871,0.08415093527534133,1.0846389284049536,1.1476260270194558,0.36699732932579227,0.05004975570077119,0.5847369631362735,0.08447168247991728,0.46823658842344174,0.05270219133237729,0.5841264035099173,0.08932044921012622,0.00902427699823702,0.00243010116903773,0.27345360941665425,0.05353782613583389,0.16588586626655996,0.03258912786037971,0.9600071488721152,0.14626718279743436,0.5231695632775811,29.912505114027873,0.7989393938930512,20.571989641058583,1.7994273870226634,2.061461918216616,1.8624144856371656,1.6832266062237948,-0.07628313361482958,0.7930164926786725,0.22418516957108725,0.220768619680125,0.711158236496192,0.27782665495877573,0.43541299642067655,0.3236701328597483,0.01636363636363636,12.798658424707122,0.01084188388273909,117.5251449226607,1.6211489077816024,0.7269201588166756,0.981061352274737,0.2936167555198889,-0.13831536381997292,0.5051481381235838,0.7181998856310225
73,0.1175510427049553,-0.07216007275603979,-0.2572865795298094,0.23259786006290695,0.02090335261427485,-0.3849717356216915,0.00818558333360028,-0.04933415537481445,-0.02861961693337505,0.01015118314277088,0.01036451968769963,-0.16988097846455175,-0.24843411809053095,0.08480504906409429,0.2474168926209467,0.5414758115538277,0.8532510805106375,0.21168421502673312,0.08858466251970022,0.1267558404988927,0.05727206489772208,0.2070662579411863,0.09736377511018696,0.1290606791671716,0.0614359658041693,0.00217376937553638,0.00170993227340858,0.02584377231930929,0.01724401525098037,0.07813792687787105,0.0546819869513626,0.10547619736830152,0.06916022872042475,0.5349841371272102,111.37247056423324,0.6975959806840626,114.08306339541684,0.9916548996169436,5.290696214359243,1.3034301685737533,3.737421044245086,0.30281744405208433,-0.01407655676184005,0.11769093727831476,0.37908076219345177,0.6075753768710311,0.321561023485037,0.395880869422399,0.3422755619264764,0.19545454545454544,23.226198945410015,-0.00456552907222957,85.51053289633795,1.5676754038784355,0.3304009781309353,0.7448598010690322,0.7196909091223126,-0.7880034767344317,0.2193589291656625,0.5042888597154979
74,0.2105263251430579,-1.1721685314035717,-0.9051553131616829,0.00911165248519709,0.04077845317296991,0.13349052346514767,-0.06289290233513442,0.01328688114385161,-0.01007751485100136,0.00157459074015664,0.001527051351785,-0.09059236506041324,-0.0988512972565622,1.5700929659954292,1.4950164680886373,0.6865878400936039,0.7394288362000015,0.2063290936896666,0.2508438795112042,0.09087762647173636,0.10723349612643072,0.20451153283759368,0.22874377587787204,0.09032252252118604,0.104510808073452,0.00103864864210042,0.00117262387389029,0.01012305002932681,0.01203624028406509,0.286410783690924,0.28866012164807725,0.07814998192345766,0.09298946125324668,1.916654816580564,516.4816178771781,1.841578318673772,504.10423556790863,1.0331496906787383,10.626638739119674,1.0859906867851363,9.76924407304823,-0.7351343730829387,0.2415684254945482,-0.4681211548410498,0.0451849996942661,0.44614581080583,0.12136478317325214,0.4778126114936028,0.09800038717839916,0.56884561891516,105.87883725345291,0.02688757001633188,8.446211908599233,1.5501851826424264,0.2860288127088653,0.4971530517879471,-0.4394877030345174,0.05375217045210834,0.2060727832358116,0.1837772709842616
75,0.3200514812154441,-0.7697382829780236,-1.0379750949307311,-0.19957293810231053,0.20364132971264504,-1.4481060033632296,-0.2056199329154501,-0.3336397917565738,0.0469100328821681,0.0161252581234357,0.01343362956601766,-0.4147692050130076,-0.6329965057270873,-0.1725537902651279,0.0826858065296167,2.723889494902469,3.1291954225626735,0.6710147582903058,0.30643579463596926,0.26588662822592624,0.13503750239044574,0.5639045769612782,0.31436014452690736,0.271418411575726,0.1518152014984746,0.00554950787839058,0.00515463819764857,0.0967278119458099,0.0897076042434269,0.13937093112296906,0.1324527267650994,0.5555229663874558,0.4532244202548951,0.32793487257675386,142.5153935726247,0.5831744693714984,103.00343144474618,3.2243781577443507,2.283567737222776,3.629684085404555,1.524068354808045,-0.3448718124490087,-0.9066963707525822,-0.6131086244017163,0.33578969969519723,0.22529353242670436,0.20776984085407352,0.62850780024166,0.5883196654928154,0.1945701357466063,21.82453122339216,-0.2141238292384661,55.566337455972565,1.571613967616012,0.2970493069470006,0.7251138079368297,0.9474755983059576,-0.40202868051687823,0.578016784302533,0.44524437403481654
77,0.16294811933095502,0.1491175936545666,-0.07858517164899809,-0.04919668424756468,-0.11771299432761614,0.10429460481864963,-0.12160342331387387,0.03968348852818471,-0.1547358953745598,0.01382035766235909,0.01459861491317133,-0.0808967432374984,-0.1093088251960226,0.3556249310304078,0.3420775989776754,0.38214470636709047,0.46627527301966065,0.129903008181338,0.1489181406210745,0.07090882799701145,0.08211778913134381,0.1357963838125845,0.14778001071013683,0.07438172966276632,0.0826606197173109,0.00420339407584275,0.00371057060442268,0.01112187476212081,0.01428054889103839,0.09112546810562466,0.08913091081017213,0.06782182518674054,0.08477044729123183,1.043761571386316,33.13643728913488,1.0302142393335836,34.01360295933542,1.0702813467229986,8.006702551833001,1.1544119133755688,6.522840543741906,0.5835089236126473,0.3838416297081426,0.35580615830908263,0.1579436015756191,0.385194645710516,0.31923051341767766,0.31667833563046455,0.12481112951493314,0.55396370582617,15.682059503204336,0.06978506770417665,97.25283396665064,1.543060997331582,0.31190933532252213,0.4820024631346656,-0.03781955816336781,-0.4922911661897945,0.16332627086192902,0.2232813605243429
78,0.16559109327520227,-0.6620378811932903,-0.23692295494178803,0.17406442117859353,-0.0420476940880985,-0.5618809366878535,-0.30836081809598626,0.08071248287097427,-1.6141138682259677e-4,0.03892512375203751,0.01443490441327789,-0.14640743507766024,-0.11774687381386724,-0.5138265591808865,0.4356230527261244,0.5755196536632857,0.7979105560433065,0.7532082873071868,0.19322749246406912,0.25479769176539435,0.05234650900041117,0.7270660946932117,0.1888832961002138,0.2643732249119361,0.05484133976761452,0.01027353253754588,0.00433468400989043,0.04959054389808631,0.00867963011588752,0.2769949550771531,0.16572335585158626,0.27459185564665567,0.06798037108225667,0.08845088845118321,-102.1936552742047,1.037900500358194,68.00465351793012,1.1777971012953554,5.69647315103198,1.4001880036753762,6.807970438170161,-0.3677827700239064,-0.334957254489447,0.05733215622759588,-0.08143713589757975,0.4683195323479774,0.30763616506938074,0.2522074170812854,0.2267622708115839,0.04946236559139785,20.674161073345275,0.04070663952054075,76.9431534394823,1.628764705320723,0.14039100358258327,0.9123616736089702,NA,NA,NA,NA
79,0.11144709045768415,-0.28199282590105956,0.07230934760624232,0.05234331625769134,-0.00701129104343129,-0.10491092553523432,0.09406273058458972,-0.21310985786915804,0.0336664836216962,0.02951390376610976,0.03830792772669698,-0.07012271244341114,-0.1527882435297416,0.14660392801292446,0.199891489333228,0.3820198334087527,0.8249425770187633,0.38807631011695215,0.2759497303748707,0.1157823152680096,0.0553678593782228,0.3803648306688304,0.30101095667027095,0.11210094731015097,0.05771750212896972,0.00863196333513608,0.01022737540855657,0.01283146526129289,0.01209520479513887,0.2305912647094112,0.22369902109785036,0.09448485473196948,0.07469455090901791,0.7894782892485253,84.39642087192209,0.8427658505688288,327.3515573215895,1.0248941946443535,8.96977956394578,1.467816938254364,5.1506304183951395,-0.05102343395747572,0.05400638390217421,0.30327873954982615,0.25298004002199825,0.2833127082012752,-0.0541925484317495,0.22395810090015256,0.19258379305910472,0.20773480662983423,15.406328323563883,0.088430879470666,147.06814493722823,1.6648477787598466,0.1116902971470548,0.5949826979810202,0.570044886658471,0.433773818733305,0.38949857374866714,0.20742590797659932
