var,target,only,cat_size,exclude,val
select_scale,RGR_scale,NA,-2,NA,-0.10199494409246979
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.27141439
area_herb_log_scale,RGR_scale,NA,2,NA,0.5121
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.152
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.10199494409246979
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.15698004493368486
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.24017180951777828
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,-0.05799022890916869
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.08872222082334634
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.011489389733993601
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,0.13085634770887505
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.06254938147390711
var_high,RGR_scale,select_scale,-2,NA,0.08434041143821833
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.12463300495995434
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.15602085758847584
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0.04604086137393141
var_high,RGR_scale,area_herb_log_scale,2,NA,0.05763589410349994
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.03219760408960576
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.269939036168907
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.06552623588966248
var_high,RGR_scale,select_scale,2,NA,-0.1341422520310521
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,0.7442843310114
var_high,sl_mean_obs_log_scale,NA,-2,NA,-1.13871871198821
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,-0.13203604032142235
var_high,area_herb_log_scale,NA,-2,NA,0.20200869950670844
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,0.04224040343380001
var_high,mean_toxic_conc_scale,NA,-2,NA,-0.48108951363557
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.048533466140537496
var_high,var_toxic_12_scale,NA,-2,NA,1.5620580186182866
beta_numeric_scale,select_scale,NA,-2,NA,-0.44477999999999995
var_high,select_scale,NA,-2,NA,-0.5997330000000001
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.59091837282724
var_high,sl_mean_obs_log_scale,NA,2,NA,-0.73973656755621
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0.10482891933955238
var_high,area_herb_log_scale,NA,2,NA,0.13122926708447163
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.11837354444708001
var_high,mean_toxic_conc_scale,NA,2,NA,-0.99242292709157
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.425293766013515
var_high,var_toxic_12_scale,NA,2,NA,1.091292227031162
beta_numeric_scale,select_scale,NA,2,NA,0.46594800000000003
var_high,select_scale,NA,2,NA,0.953867
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.21091408
area_herb_log_scale,RGR_scale,NA,-2,NA,0.4392
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.272
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.14062993271708962
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.21091408
area_herb_log_scale,RGR_scale,NA,2,NA,0.4392
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.272
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.14062993271708962
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.2638692742179347
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.4664411163181399
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,-0.01888908159759001
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.03339018660932623
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,0.002882645143909058
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.028865792696327684
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.04465433311278665
var_high,RGR_scale,select_scale,-2,NA,-0.008604158091176203
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.17845970310946363
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.4031631418386952
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0.012775037578388998
var_high,RGR_scale,area_herb_log_scale,2,NA,0.028860432901491123
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.029121834469468876
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.2752030691010075
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.04444739479316435
var_high,RGR_scale,select_scale,2,NA,-0.08833203077328569
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,0.8799575884351463
var_high,sl_mean_obs_log_scale,NA,-2,NA,-1.5554990291264859
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,-0.06071707360202511
var_high,area_herb_log_scale,NA,-2,NA,0.10732943300972755
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,-0.017026846685818428
var_high,mean_toxic_conc_scale,NA,-2,NA,0.170500842860766
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.15346989210367362
var_high,var_toxic_12_scale,NA,-2,NA,1.4019672574809223
beta_numeric_scale,select_scale,NA,-2,NA,-0.40348475999999994
var_high,select_scale,NA,-2,NA,0.0777449
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.5951317009018486
var_high,sl_mean_obs_log_scale,NA,2,NA,-1.3444781211824859
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0.041064087362227567
var_high,area_herb_log_scale,NA,2,NA,0.09276899036159153
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.1720131982839272
var_high,mean_toxic_conc_scale,NA,2,NA,-1.625534962203234
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.31255764546698
var_high,var_toxic_12_scale,NA,2,NA,1.2582377695489262
beta_numeric_scale,select_scale,NA,2,NA,0.40161492
var_high,select_scale,NA,2,NA,0.7981449
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.29986589999999996
area_herb_log_scale,RGR_scale,NA,-2,NA,0.3111
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.1693
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.110671672240574
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.29986589999999996
area_herb_log_scale,RGR_scale,NA,2,NA,0.3111
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.1693
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.110671672240574
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.228392267323316
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.4585095564439858
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,-0.02211704810737987
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.04440114385838395
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,0.0034655636362002744
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.012731362485969617
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.034230114872382755
var_high,RGR_scale,select_scale,-2,NA,0.03892293270066839
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.1245197307866458
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.32354979242406184
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0.012058240449216318
var_high,RGR_scale,area_herb_log_scale,2,NA,0.03133191157494679
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.020667365083354552
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.1617807496781488
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.041100457644281954
var_high,RGR_scale,select_scale,2,NA,-0.10555975915513716
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,0.9363378085153706
var_high,sl_mean_obs_log_scale,NA,-2,NA,-1.879747674015442
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,-0.2846466937886726
var_high,area_herb_log_scale,NA,-2,NA,0.5714432929006944
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,-0.033451386449809606
var_high,mean_toxic_conc_scale,NA,-2,NA,0.12288959928542101
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.11228684098546793
var_high,var_toxic_12_scale,NA,-2,NA,1.05750879443041
beta_numeric_scale,select_scale,NA,-2,NA,-0.29784952000000003
var_high,select_scale,NA,-2,NA,-0.33868354999999994
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.5104924663523809
var_high,sl_mean_obs_log_scale,NA,2,NA,-1.326454293459442
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0.15518970977112378
var_high,area_herb_log_scale,NA,2,NA,0.4032421052116703
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.19949194095902079
var_high,mean_toxic_conc_scale,NA,2,NA,-1.561590247858579
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.4965882630305085
var_high,var_toxic_12_scale,NA,2,NA,0.9221321610788812
beta_numeric_scale,select_scale,NA,2,NA,0.35763103999999996
var_high,select_scale,NA,2,NA,0.91851645
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.2439208
area_herb_log_scale,RGR_scale,NA,-2,NA,0.0777
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.1036
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.11492419014938399
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.2439208
area_herb_log_scale,RGR_scale,NA,2,NA,0.0777
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.1036
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.11492419014938399
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.2821483356187804
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.3052192397342151
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,-0.040094324878453644
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.04337278591496922
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.013203800208594522
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,0.06501437237229443
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.029258494558319748
var_high,RGR_scale,select_scale,-2,NA,0.01774401119927208
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.12584391631059363
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.24327332594229734
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0.017882887217705156
var_high,RGR_scale,area_herb_log_scale,2,NA,0.03457004182995143
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.0646373036021614
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.4582116570441344
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.027908755123047316
var_high,RGR_scale,select_scale,2,NA,-0.061973057920805714
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,1.311945857671148
var_high,sl_mean_obs_log_scale,NA,-2,NA,-1.419221971920032
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,-0.090261875007775
var_high,area_herb_log_scale,NA,-2,NA,0.0976424716680982
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,0.042036931577824024
var_high,mean_toxic_conc_scale,NA,-2,NA,-0.206986222134016
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.1727854093714391
var_high,var_toxic_12_scale,NA,-2,NA,1.404828812528686
beta_numeric_scale,select_scale,NA,-2,NA,-0.4294242
var_high,select_scale,NA,-2,NA,-0.2604272000000001
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.5851546292297478
var_high,sl_mean_obs_log_scale,NA,2,NA,-1.1311831117200322
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0.040258638491006665
var_high,area_herb_log_scale,NA,2,NA,0.0778253980863382
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.205785748494624
var_high,mean_toxic_conc_scale,NA,2,NA,-1.4588082045340158
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.6044902500093718
var_high,var_toxic_12_scale,NA,2,NA,1.241179602973426
beta_numeric_scale,select_scale,NA,2,NA,0.4096142
var_high,select_scale,NA,2,NA,0.9095728
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.21506096
area_herb_log_scale,RGR_scale,NA,-2,NA,0.4442
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.3141
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.0681342471111776
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.21506096
area_herb_log_scale,RGR_scale,NA,2,NA,0.4442
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.3141
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.0681342471111776
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.43210533470653173
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.5487819815274012
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,-0.06277356145085303
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.079723615224347
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.014332094766120552
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,0.0843852999059448
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.04892888283036692
var_high,RGR_scale,select_scale,-2,NA,0.04367312518212271
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.1561831624219555
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.41071480424461454
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0.022689313360460546
var_high,RGR_scale,area_herb_log_scale,2,NA,0.059666078921553886
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.09027456670102334
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.5207940143095289
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.03903490834717179
var_high,RGR_scale,select_scale,2,NA,-0.10901893769707999
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,1.2113210011665423
var_high,sl_mean_obs_log_scale,NA,-2,NA,-1.5384006766253009
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,-0.2374189162286423
var_high,area_herb_log_scale,NA,-2,NA,0.30152653261855894
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,0.042910463371618385
var_high,mean_toxic_conc_scale,NA,-2,NA,-0.2526505985207928
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.24138639338662313
var_high,var_toxic_12_scale,NA,-2,NA,1.2902042511569225
beta_numeric_scale,select_scale,NA,-2,NA,-0.45066901000000004
var_high,select_scale,NA,-2,NA,-0.40225982999999993
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.4378283012840111
var_high,sl_mean_obs_log_scale,NA,2,NA,-1.1513569213613009
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0.08581434705166618
var_high,area_herb_log_scale,NA,2,NA,0.225665956586815
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.2702831338353992
var_high,mean_toxic_conc_scale,NA,2,NA,-1.5592635158967927
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.2711102894919612
var_high,var_toxic_12_scale,NA,2,NA,1.1015511891673673
beta_numeric_scale,select_scale,NA,2,NA,0.35953863
var_high,select_scale,NA,2,NA,1.00414017
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.3567224
area_herb_log_scale,RGR_scale,NA,-2,NA,0.2644
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.334
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.108569441751424
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.3567224
area_herb_log_scale,RGR_scale,NA,2,NA,0.2644
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.334
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.108569441751424
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.4959461656362882
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.5874153370791199
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,-0.09135011837234706
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.10819815595723892
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,0.02161411094897958
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,0.05934369462816647
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.05296790893800628
var_high,RGR_scale,select_scale,-2,NA,-0.020621894012595066
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.2378470747171065
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.4858575872621613
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0.04380991312242212
var_high,RGR_scale,area_herb_log_scale,2,NA,0.08949186662540029
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.04786158286963008
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.2646418528654529
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.057496036245635304
var_high,RGR_scale,select_scale,2,NA,-0.13611764559226733
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,1.458003773924112
var_high,sl_mean_obs_log_scale,NA,-2,NA,-1.7269087607995715
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,-0.2262821857130222
var_high,area_herb_log_scale,NA,-2,NA,0.26801623967609345
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,-0.125956357511536
var_high,mean_toxic_conc_scale,NA,-2,NA,-0.3458257262713664
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.29223853378320774
var_high,var_toxic_12_scale,NA,-2,NA,1.2851191503602841
beta_numeric_scale,select_scale,NA,-2,NA,-0.34047465
var_high,select_scale,NA,-2,NA,0.13255634
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.6992330147556189
var_high,sl_mean_obs_log_scale,NA,2,NA,-1.4283449392315715
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0.10852096389007213
var_high,area_herb_log_scale,NA,2,NA,0.22167913456873986
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.2789136530864224
var_high,mean_toxic_conc_scale,NA,2,NA,-1.5422019397753663
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.5558862213361784
var_high,var_toxic_12_scale,NA,2,NA,1.1385293458506907
beta_numeric_scale,select_scale,NA,2,NA,0.36958119
var_high,select_scale,NA,2,NA,0.87495634
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.34015424000000005
area_herb_log_scale,RGR_scale,NA,-2,NA,0.4037
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.1716
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.1555707860717568
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.34015424000000005
area_herb_log_scale,RGR_scale,NA,2,NA,0.4037
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.1716
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.1555707860717568
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.38112941949673124
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.4716931076388992
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,-0.054163564913028164
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.06703387077377432
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,0.007190771375014039
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.03381586805477137
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.08953714974056962
var_high,RGR_scale,select_scale,-2,NA,0.12070196784438252
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.18643838752208053
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.2662837665545406
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0.02649537712981277
var_high,RGR_scale,area_herb_log_scale,2,NA,0.037842468561223724
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.038815259386381154
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.3696266104165246
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.08033195257593236
var_high,RGR_scale,select_scale,2,NA,-0.24236785476868006
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,1.2954273161002496
var_high,sl_mean_obs_log_scale,NA,-2,NA,-1.6032457878966913
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,-0.23097469046067448
var_high,area_herb_log_scale,NA,-2,NA,0.2858587239819801
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,-0.025436050141542398
var_high,mean_toxic_conc_scale,NA,-2,NA,0.11961750284673278
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.20011564359917072
var_high,var_toxic_12_scale,NA,-2,NA,1.5441421194764704
beta_numeric_scale,select_scale,NA,-2,NA,-0.45771072000000007
var_high,select_scale,NA,-2,NA,-0.6170241599999999
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.6336886307142147
var_high,sl_mean_obs_log_scale,NA,2,NA,-0.9050764579766913
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0.11298668285634447
var_high,area_herb_log_scale,NA,2,NA,0.16137513245724405
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.1373019433547264
var_high,mean_toxic_conc_scale,NA,2,NA,-1.307487125633267
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.4440192497156313
var_high,var_toxic_12_scale,NA,2,NA,0.9547291710524064
beta_numeric_scale,select_scale,NA,2,NA,0.41065408000000003
var_high,select_scale,NA,2,NA,1.23897584
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.29421135
area_herb_log_scale,RGR_scale,NA,-2,NA,0.2345
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.2827
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.195619516494107
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.29421135
area_herb_log_scale,RGR_scale,NA,2,NA,0.2345
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.2827
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.195619516494107
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.11762890385538148
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.5897872549138262
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,-0.014246281940242399
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.071430364841231
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,0.03400779050689996
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,0.19735232399453118
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.03128742778125223
var_high,RGR_scale,select_scale,-2,NA,0.10480530937835035
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.014426703085396491
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.47931441961514293
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0.001747248107279888
var_high,RGR_scale,area_herb_log_scale,2,NA,0.05805076929269184
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.05015968541049805
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.3911543313624672
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.022108605526667654
var_high,RGR_scale,select_scale,2,NA,-0.1449279185523968
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,0.391600840587648
var_high,sl_mean_obs_log_scale,NA,-2,NA,-1.9634730684567998
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,-0.040334886580527744
var_high,area_herb_log_scale,NA,-2,NA,0.20223772605105036
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,-0.10169793811872
var_high,mean_toxic_conc_scale,NA,-2,NA,-0.590168432998
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.10286582605396892
var_high,var_toxic_12_scale,NA,-2,NA,1.483718034719264
beta_numeric_scale,select_scale,NA,-2,NA,-0.1639208
var_high,select_scale,NA,-2,NA,-0.549095
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.048028238553471936
var_high,sl_mean_obs_log_scale,NA,2,NA,-1.5956956451608
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0.004946908571007611
var_high,area_herb_log_scale,NA,2,NA,0.16435665145156236
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.14999905924192
