n_keypoints,frames,prop_kp,rep_id,sl,logsl,toxic:start_toxicno,toxic:start_toxicyes,moved:cos_theta_pi,moved:cos_2theta,shape,scale,kappa1,kappa2,on_toxic,ava_mean_toxin,ava_switch_toxin,ud_estimate,ud_lower,ud_upper,var_toxic_12,var_toxic_24,sl_mean_obs,sl_kurt_obs,prob_move_obs,n_valid_frames
192,1149,0.1671018276762402,1,0.006426379903066144,0.4403412099772241,-0.0020483619279644052,-0.23930703579163626,-0.6089097061312665,-0.9639111214243598,0.7069631362366554,-1298.7980277938573,-0.03015156500927285,0.4402471945411287,0.90625,0.45233444119664185,0.11826754970924586,228016.12080983864,197013.28254592352,261847.04017072258,0.04831125702856712,NA,47.11451436966774,26.235271887734683,0.046875,192
153,914,0.1673960612691466,3,-0.0061639715723771195,3.122204859542107,-0.7454056845890871,-0.5184434981967916,-1.060187371142936,-0.2612725295500147,3.5658101002450797,46.899743790429035,-1.060187371142936,0.2262011424185036,0.8496732026143791,0.29900419216591173,0.04328056858855162,278544.0467916135,235546.60828158408,323771.65551084565,0.06861529735861287,NA,29.270247009071408,22.413938045256813,0.06535947712418301,153
115,922,0.12472885032537961,6,0.004294646298043473,0.3793363633705054,0.579893618395531,0.2718427473371037,-1.0961573136266791,-0.15296247295161777,0.7086600614739811,-853.5815598390609,0.17938312090173003,0.2861985499265668,0.591304347826087,0.5022588494766422,0.18012369172773238,248515.8643112862,204942.13162840993,295832.02833064244,NA,NA,105.45287394781191,9.665824172224436,0.16521739130434782,115
339,1144,0.29632867132867136,8,0.00820477245974688,1.8510302096328592,0.6728988710881417,0.644075522919465,-0.27649701820215417,-0.8140457655094168,2.425902023792154,52.64694208840166,0.04080798170985672,0.4578480850677954,0.7079646017699115,0.619391446415171,0.14504420637542478,1472487.6892090642,1319926.1246201019,1634796.3918361259,0.8126000227288511,0.8952483492190257,21.134664077116017,66.7711888984231,0.032448377581120944,339
178,1149,0.15491731940818101,10,-0.02531645767989797,20.01044214070958,2.772613873864902,-19.480450368486782,-3.460086090870269,-1.3420047002695472,20.371687843136254,37.86456834933028,-1.4744143879713527,1.3365296265729423,0.6573033707865169,0.5046763255770161,0.19303806303506726,436733.8397218886,374762.35471911443,503447.5077776283,0.8108894881667473,NA,330.49407219935773,1.4752900773261426,0.5056179775280899,178
105,1149,0.09138381201044386,12,0.0016313158706770766,0.6620413632732258,-0.4305769290434417,-0.07159884231535689,-0.7418389483513809,-0.41407821417165364,1.0694746772523147,527.4435867593563,-0.7418389483513809,0.32022667348878914,0.3047619047619048,0.42107859750191257,0.16780210849598887,1348965.6011730437,1102332.3441535332,1621156.831276262,NA,NA,115.52635635278925,10.663234992673956,0.22857142857142856,105
225,1149,0.195822454308094,16,0.0036627210680366777,1.632039488198998,-0.11581778632504422,-0.41739459346027546,-0.18653287712926062,-0.6749968434000432,2.1458977867658993,53.48529193274122,-0.18653287712926062,0.5071962817325707,0.28,0.4483373388149598,0.14286845257612277,650186.3320601184,567853.6665145275,738400.5247450065,0.13963385057749905,NA,22.97737037110123,36.006292988484155,0.04888888888888889,225
726,1144,0.6346153846153846,20,0.0016956684975051543,1.5016343630930054,2.724869640617338,0.18896039430326478,-1.442000308379348,-1.640163155352415,1.7774744955796105,1883.0776596763,-0.2490596379691794,0.7903863868729435,0.7134986225895317,0.5619970409570119,0.17780900269911867,317285.7162913922,294608.1879225407,341009.59819747746,0.14139150111826287,0.18002485073492902,123.8684311846053,7.818172648133025,0.2231404958677686,726
137,1144,0.11975524475524475,23,-0.006658690045719774,1.8939724585746551,0.5749183000043299,-1.0509744693996612,-0.19594334414354575,-1.063477230441681,2.452809165449449,36.938837567333515,-0.173005818075728,0.7860057199676005,0.5693430656934306,0.4839005098087421,0.13337799461454491,353662.3310239094,296520.21984602825,415374.17697640276,0.9928194601991394,NA,27.375194389237247,85.16161542326283,0.029197080291970802,137
668,1149,0.5813751087902524,24,0.0075221669150256866,0.7855032477571823,-0.7921654391846157,0.19395307051904512,-0.42856102888185904,-0.2791863381130191,1.209261505866865,164.74386436579707,-0.13619053095945644,0.16944406417918573,0.44610778443113774,0.45640353344403717,0.11378135613415959,495160.06709307444,459092.7440506392,533960.7038433441,0.540703608363817,0.7965837724644301,31.18104401352887,43.30412085229064,0.04491017964071856,668
870,1168,0.7448630136986302,31,0.007801740224813713,1.5100570028361058,-0.40787881025608985,-0.6399034726972392,-0.04848321162478389,-0.183587786713189,1.9761469030750964,66.29967837869532,0.08124207820585197,-0.183587786713189,0.07471264367816093,0.3838467387918565,0.09721550518534089,693639.7964247172,648177.6625465873,740566.8206073998,0.23596967129227148,0.3016688421626296,20.37283321146133,78.0925243198268,0.034482758620689655,870
437,919,0.47551686615886835,32,0.009562148232271056,1.0583572397385035,-1.6401205656883948,0.7399869625331322,-0.4651493568528491,-0.04402611943239237,1.5430967614974334,92.97160116763143,-0.014476381414652073,0.07466225377103941,0.5560640732265446,0.5284299135461521,0.07391879610458955,603881.6258057881,549315.8700648881,660707.1249541066,0.4614688913145174,0.8285035798121962,23.851134972865975,51.14321648732945,0.02745995423340961,437
991,1182,0.8384094754653131,34,0.0041477994601334545,2.8692143466996223,-0.6304338962437573,-0.8839091782937182,-0.4473827789378579,-0.38932719084777184,3.4167653533403435,32.770571981027395,0.27996701798794527,0.4093118102287055,0.017154389505549948,0.08538893521462876,0.012898273844885007,61163.78781680108,57300.72081274571,64962.28566324797,0.012828082745722445,0.007991184411877225,15.81284283804846,113.68032474229943,0.01917255297679112,991
792,919,0.8618063112078346,35,0.010327774641230556,1.1739549537784055,-0.3976324929823769,-0.6993955622542198,-0.22352677668356086,-0.011567426976181358,1.7733786355144523,54.45442018768758,-0.018123331254238068,-0.011567426976181358,0.37626262626262624,0.3829177157132021,0.16406230634636065,371617.8555572715,345923.51993843185,397862.7163078537,0.16427391152204623,0.18244615848190135,20.8880993197778,89.36779118309249,0.022727272727272728,792
726,919,0.7899891186071817,36,0.00829793561894643,1.6232105572905395,-0.5106305916249823,-0.2536441325612746,-0.2076822820187956,-0.48759890683455187,2.2047567638138097,64.98845367841814,0.07554729320361223,0.25029192374258824,0.3305785123966942,0.41877347657534886,0.17213380696434388,574130.2809367527,532690.800703998,616556.5789880562,0.1868306893604447,0.20229645915476968,24.54430649118498,66.76089810760007,0.03581267217630854,726
403,700,0.5757142857142857,37,0.0050028849542946095,1.0269501160663657,0.45985252649957875,-1.236047728114956,-0.1351024851707959,-1.8038034792246054,1.3776030965022383,296.60148128517505,-0.1351024851707959,0.49939830185367984,0.16377171215880892,0.3613434566106127,0.17407832210734864,469260.3922942029,424007.40511557914,516585.919835655,0.41247950349968876,0.4224305391763097,41.85360779658019,32.64993266976985,0.05459057071960298,403
987,1186,0.8322091062394603,38,0.004060428700182418,3.1101653609829207,-0.791558880208638,0.5441120306077047,-0.42205596675230267,-0.8167138476408576,3.8228583017713653,24.61025893926144,-0.057380475991540614,0.41690869417662635,0.49949341438703143,0.5063222209412064,0.07523172146591149,182400.7847930474,171161.74097960966,193995.99808307237,0.563040694816983,0.6726890838091707,15.94891372021175,169.61773432707636,0.017223910840932118,987
781,1114,0.7010771992818672,39,0.0058037008829147085,0.7564437705254748,0.04492511246436832,-0.48778961629307765,-0.22227591592902973,-0.07481898945157117,1.1792724240892019,229.44133752245898,-0.19092443872595039,0.04635391539347995,0.3892445582586428,0.45848476560972606,0.1801172930003597,1104984.0934474857,1027779.5271113866,1183236.6337604183,0.1718141258900504,0.2131870004896858,41.60780794997581,33.42176938500638,0.07426376440460948,781
461,640,0.7203125,40,0.0016414408953039862,2.307971335252947,-1.4020360597110069,0.18327087233103898,-0.5494321476561461,-0.16000475537569872,2.87806410652078,47.65412378043082,0.1905752308927845,0.14246005823219157,0.1648590021691974,0.32398553331363733,0.16659364893206402,414445.82401786937,377182.3552078235,452803.05387667636,0.3532481679540503,0.33105428819850946,25.19670364850043,70.02013931913199,0.05422993492407809,461
986,1182,0.8341793570219966,41,0.011634522241073484,2.728686563337168,-0.21194652330961603,-1.4479903764245277,-0.6938375224308689,0.24520734250399467,3.388014421802936,28.245281224435338,0.21143944606907716,0.24520734250399467,0.2099391480730223,0.35810267597948303,0.09460090239526818,231562.00430669502,217325.17454203422,246181.6926198114,0.42863234420327845,0.5416448643814539,14.015797634907367,140.43347857989258,0.015212981744421906,986
995,1179,0.8439355385920272,42,-0.004621168829524586,4.55010660378041,-0.8500352681239937,-1.1822068771936725,-0.809706228484267,-0.04133377079167075,5.463732182223101,12.47175452541814,0.16512486035945684,0.03942356379423036,0.003015075376884422,0.06521054387721055,0.02163159650878949,38562.517770915,36199.984096383865,40995.61907352904,0.0024186130167376963,0.0014170590820503724,12.092191049829578,114.29012863268775,0.009045226130653266,995
