rep_id,var_toxic_12,estimate__state1:less_toxic,estimate__state2:less_toxic,estimate__state1:cos_theta_pi,estimate__state2:cos_theta_pi,estimate__state1:cos_2theta,estimate__state2:cos_2theta,estimate__state1:sl,estimate__state2:sl,estimate__state1:logsl,estimate__state2:logsl,se__state1:less_toxic,se__state2:less_toxic,se__state1:cos_theta_pi,se__state2:cos_theta_pi,se__state1:cos_2theta,se__state2:cos_2theta,se__state1:sl,se__state2:sl,se__state1:logsl,se__state2:logsl,shape_1,scale_1,shape_2,scale_2,kappa1_1,kappa2_1,kappa1_2,kappa2_2,on_toxic,sl_mean_obs,ta_mean_obs,sl_kurt_obs,ta_kurt_obs,prop_explore,ava_qual
73,0.1175510427049553,0.7196909091223126,-0.7880034767344317,-0.2374546602759961,0.059702064688793174,-0.028605727754697777,-0.03618117951619696,0.009812375358982179,-0.2288209371047937,0.21706270815328832,0.784679976217878,0.2193589291656625,0.5042888597154979,0.08100074742054136,0.05206820842450229,0.0882688239685783,0.05566364499519564,0.0012687004082352748,0.014517452992041244,0.047821837263946856,0.05869532227481013,0.6672417962164041,107.32276825974837,1.2348590642809938,4.033054921165262,0.13752285653212803,0.3422894511051537,0.4346795814969173,0.3347139993436545,0.19545454545454546,23.226198945410015,-0.004565529072229573,85.51053289633795,1.5676754038784355,0.3304009781309353,0.7935156323177358
74,0.21052632514305794,-0.4394877030345174,0.05375217045210834,-1.02663182191252,0.029614956829623163,0.0462358561172887,-0.005190237555743844,0.0015713915352744984,-0.09553977124966895,1.541731001733763,0.7210295855338431,0.2060727832358116,0.1837772709842616,0.16718144828679415,0.06896888843153728,0.14814912742747113,0.06812934180901575,9.599859426780671e-4,0.007708758716212269,0.2845930438416466,0.06272630255369142,1.888292852318898,515.6296273103326,1.067591436118978,10.095856184781027,-0.5895976635918869,0.15431375814668924,0.4666491151502561,0.10288766447365669,0.56884561891516,105.87883725345291,0.026887570016331883,8.446211908599233,1.5501851826424264,0.2860288127088653,0.4433821508809314
75,0.3200514812154441,0.9474755983059576,-0.40202868051687823,-1.071050198938205,0.07862799644772699,-0.5204041770303012,-0.003053537630693132,0.01744064459494101,-0.5240438319383832,-0.024374549607640635,2.817842375335501,0.578016784302533,0.44524437403481654,0.2858883422340082,0.1184299791323284,0.2651566267496242,0.13089080132245054,0.004706962639937285,0.06859450252972436,0.10079323558421695,0.3824709583103228,0.47611411323424113,175.3955353686907,3.3183310381773827,1.8275325515219205,-0.64618372840919025,0.021005455580346166,0.5034944669767418,0.5383560949799542,0.19457013574660634,21.82453122339216,-0.2141238292384661,55.566337455972565,1.571613967616012,0.2970493069470006,0.7763179528086483
77,0.16294811933095502,-0.03781955816336781,-0.4922911661897945,0.02825893410559874,-0.06226368163635532,0.004492243978897848,-0.04637269726526601,0.014170560593361097,-0.0916749719543866,0.34878321293958287,0.42148722862226795,0.16332627086192902,0.2232813605243429,0.09544575060948927,0.05345740636818091,0.0995526008432902,0.05526245891165909,0.002798259570694709,0.008730882091453743,0.07678294380078256,0.05313682097970933,1.036919853295491,33.52548300100999,1.109623868978176,7.370631286974807,0.4626502640636795,0.2840392688683908,0.3721276483217254,0.23317432762422696,0.55396370582617,15.682059503204336,0.06978506770417665,97.25283396665063,1.543060997331582,0.31190933532252213,0.4440974794682609
78,0.16559109327520227,1.5015755639684347,6.162929425834444,-0.24960192164061953,-0.020074258977358525,-0.2720590883336841,-0.012847831584879572,0.017186673816841202,-0.11761342221806943,0.2946733179823878,0.7643163135577914,0.7473624968673911,23.348511455563756,0.18516361663668413,0.05119300691742482,0.18289473993118543,0.05383511626199896,0.003576840437532784,0.008476935513979654,0.14292006707958244,0.06506455484685622,0.8969507656144575,83.6602592588464,1.366593761189861,6.814161338965451,0.044653189528764375,-0.045135406135277584,0.27418085219202537,0.21407585061352694,0.04946236559139785,20.674161073345275,0.04070663952054075,76.9431534394823,1.628764705320723,0.14039100358258327,0.9427481029744492
79,0.11144709045768415,0.570044886658471,0.433773818733305,-0.1334736612745565,-0.005671719462656028,0.04714203006657125,-0.012933854675871888,0.03376302485979133,-0.12281352219744995,0.20254087368161314,0.6751977223341848,0.38949857374866714,0.20742590797659932,0.22187597030340217,0.04968837193439934,0.23618425765936962,0.050999764645465705,0.006735512937281468,0.009148788044620132,0.1948094607328374,0.06032860400237237,0.8454152349172139,131.58375001478356,1.3180720835697857,6.091014261874016,0.09749573066902734,0.20605933950397978,0.22529767248092783,0.14598345476153665,0.20773480662983426,15.406328323563885,0.088430879470666,147.06814493722823,1.6648477787598466,0.11169029714705479,0.7780124295532421
80,0.070901118546503,0.19341988349168374,0.4514691257942816,-0.3041893673289085,-0.05763874809120447,-0.21892033981860817,-0.0269928398488117,0.042912822938057336,-0.15259188056959855,0.11775935343760038,0.828011128661661,0.4510691299454799,0.3743929214518915,0.2678361643094339,0.052093722808870355,0.2718430895883496,0.052583657029323855,0.00861523470941225,0.011932796205003985,0.20799905389357348,0.07243574407339688,0.8773711349358747,54.351076458385876,1.5876229101599355,4.675003063893842,0.3549740321720654,0.09753654124762665,0.6015246514097694,0.28946404121742314,0.13745019920318724,12.392235886355294,-0.04668232394462229,146.67415926245042,1.4264298682488135,0.09694769248035719,0.8752290689152386
81,0.100909146360233,-3.30009017468633e-4,0.19931807148159542,-0.34304609008766995,-0.020911972170136912,-0.44351071297039585,0.012751899628392254,0.021474490924340797,-0.19380947881971722,0.13727964182323196,0.8966804895949578,0.29660749836952305,0.3807859832413322,0.1670448091753522,0.04832278364783721,0.15966878581782504,0.05021153486735157,0.0031120210051012913,0.011790313128268339,0.09137817466783346,0.06198741052991907,0.6684278432892791,97.32358636920414,1.427828691061005,4.433430398707286,0.15773846012816495,-0.15909236996687393,0.479872578045698,0.29717024263191416,0.3333333333333333,16.72988846573437,0.05683064014429957,87.6887462353366,1.5063940161003266,0.1215880117418009,0.6642142276307276
82,0.17328822793191354,0.13346400310904177,-0.03861086344950991,-0.7777539522205597,0.02824957592749306,-0.010055211055331649,-0.024600565573611517,0.019507873215991314,-0.18629460404019457,0.22827524263199922,0.8895724121774993,0.2935732743581923,0.15779688518901622,0.18916599084750052,0.045208977440624375,0.20396709725377843,0.0486164210202208,0.0026368573634335526,0.010583344178847426,0.13978988996243277,0.057322414506039206,0.7029336553523897,383.08220615679767,1.3642308248978898,4.798167874733012,-0.4535275240796158,0.34392245120790327,0.35247600406843693,0.3293770966896234,0.4471766848816029,21.365190125442,0.010973812354755245,49.865786723032564,1.6202207860105728,0.09435641731846471,0.5477042874365211
83,0.3298674781911083,0.7096738038081544,-0.2904480335948404,-0.1470095975421461,0.03120600009785281,-0.06010122151835232,0.028456169429440716,0.009330109277821875,-0.13041810190867903,0.19991820329264498,0.3744639511313889,0.31722643530717815,0.3628510577898369,0.07080655909563617,0.055966864708274514,0.07247981671092785,0.057874112981677266,0.002317759371049782,0.013646023385669673,0.045597966583020545,0.05899820048249869,0.9951406663495985,13.395456001090437,1.1696864141883425,4.664170582342743,0.24404639020914976,0.16440767441700813,0.42226198784914865,0.2529650653648012,0.26141450313339304,9.482336636758305,0.026455091659866224,221.68412803140194,1.5667427249047943,0.39333130444396197,0.7425115560308893
84,0.12517398353366005,0.7156556640524478,0.29415858562528924,-0.1965876509430792,0.021437429638503595,-0.14309596574437586,0.015883700540320508,0.020381501002570294,-0.2688770233762103,0.14197266817954446,1.0145502588265587,0.2463612069366864,0.33068918237715483,0.09691420462164152,0.05169457831927874,0.1000271205908099,0.05553614753143697,0.002688648502781315,0.017963196581658104,0.05952015400358186,0.07932272338847253,0.7372665520858571,46.42485154562442,1.6098441427328714,3.2175165541608455,0.0841171784274001,0.15798374263545698,0.3021422590089829,0.31696340892015334,0.3359073359073359,14.254544570899215,-0.15486630669147117,170.95114098349222,1.663807030246222,0.2784784158493982,0.6633039485871998
93,0.5825079687841028,0.06302229784330965,0.07456543249595167,-0.47852985140940196,0.0019818878358044633,-0.3159011379379301,0.021937992610477512,0.0064071856066547275,-0.13566645511542247,0.6392880447575696,0.6445424973622277,0.23221892752146156,0.2152822041950098,0.16598799426016017,0.05256206521803237,0.15544067018087832,0.054424297798778463,0.0012586118673933227,0.009042675740352751,0.13228968654274656,0.047897369457730946,1.0125658110840745,214.6108216218852,1.0178202636887326,6.815088480550592,-0.1820645690603479,-0.13282669758598245,0.2984471701848585,0.2050124329624252,0.39576719576719577,34.64502286103542,-0.04576928130823865,37.973195804992365,1.6366077630069664,0.14385154449899498,0.5612038439305523
94,0.3914646307834048,-0.3378144907478092,-1.7241090125108813,-0.68192092713656,0.067692132329168625,-0.05598996626911964,-0.039085223561222265,0.01697460186916363,-0.2549492995817211,0.17026269629309346,1.1572504439001758,0.2664103678631048,0.4493738052835206,0.13283517462710984,0.05435604939206627,0.13919653489137931,0.0561528334213341,0.0023724146073659594,0.016313157561540934,0.08020004779875625,0.0811160374372325,0.6673822292712994,123.90733253968278,1.6543699768783817,3.5714993783540536,-0.2782828713813484,0.260743094944504,0.4713301880843803,0.2776478376524013,0.2803347280334728,20.050410816148883,-0.04425606819143948,73.85860856495782,1.5550912659863199,0.2219406639733584,0.7185217804633418
95,0.16309492903016232,0.18052539319270988,-0.6485359698711534,-0.5115155076012021,2.496841178609678e-4,-0.1575929659959889,-0.04785628492580643,0.00858571597238865,-0.2147996333248178,0.3900921221840139,1.2245381997632439,0.2738305454115912,0.9107958996178179,0.19607674946137754,0.057491431556226456,0.19749667283413186,0.06085505389120017,0.0012264087649279704,0.014061613482590812,0.13768091969509036,0.08616133468052158,0.7648665279105156,29017.007530437193,1.5993126054897455,4.475878802973504,-0.25917021210795693,0.11670493212188063,0.25259497961110616,0.2264416131920631,0.10998552821997105,44.898284021339684,0.0442954193783922,24.219999028979114,1.668500056595435,0.11575200994366865,0.8867931938025929
96,0.0772133516647601,0.30148251716015,-0.26350476503457254,-0.3141507197090923,-0.061313263022394544,0.19259336051055473,-0.07994813503949524,0.018326405473956187,-0.3181696134559939,0.11538563536248787,1.302258636599977,0.31120263921941477,0.7222165021701118,0.1502837289212585,0.06819358670998467,0.16634472714961254,0.07023375070129274,0.003066112715473259,0.024942701386435666,0.08285087541216794,0.1123571481055643,0.6154314541942504,101.80556303629888,1.8023044554317396,2.8875140194585174,0.16767844552649597,0.5183112198057731,0.42051590221319374,0.2457697242557231,0.1327683615819209,17.923815155087294,-0.0805402142430275,115.60067865132957,1.519184564952639,0.22741915754369288,0.872087678418929
97,0.27601527826802413,0.12699133800170714,0.4207616596207578,-0.44340271290092914,-0.010186475626759103,-0.4091385421540313,0.022048466792973752,0.032995313114172684,-0.1499449375142709,0.5047582110609523,0.6942361991757261,0.34206376571610814,0.26654280738968983,0.22969549279959767,0.060880081203116256,0.21250926353232374,0.061556939257264104,0.007165511934580875,0.013554409445696334,0.24618260378668544,0.07614045825784177,1.2010898820267455,51.843336312743034,1.3905678701415192,4.944885965145208,-0.0563476968456586,-0.2762977619251208,0.3768685404285114,0.15488924702188428,0.09487951807228916,13.35088580993453,-0.06389128422433492,85.05050510533724,1.5718387264497446,0.1115923806266061,0.8936692314870829
98,0.08488223475893993,-0.5181082548199606,-8.75166412037804,-0.14705536659306695,-0.1208713708766793,0.07520998331081061,-0.1980500743579468,0.00791567212198453,-0.38132404488353233,0.30656227316993173,1.6001079473685298,0.3550380525043572,171.68165522788365,0.2015160297454955,0.11187611316016408,0.22604179624306223,0.11678633237067876,0.0020240970436763896,0.05003303090239867,0.132737516048016,0.21757010579242014,0.7400654586215372,157.5553092445171,2.033611132820135,2.5278908869637564,0.2812192294758086,0.48434287269338183,0.3074032251921962,0.2110828150246244,0.2765957446808511,30.33105289493444,0.263744817947609,32.657519510432195,1.6131309578151005,0.19836703852844603,0.6485398510456729
99,0.4431002315356885,0.04516162123821725,-0.1567036256626576,-1.1713578882143143,0.41033436953105856,-0.30103166428568917,-0.069042560851211,0.0264130376534262,-0.19208456923012754,-0.25553683727641646,1.2291056855882536,0.32973472476092347,0.3113663504711621,0.10356390939663822,0.056651039450069274,0.09287246306063983,0.055851967832150046,0.0036880825065627836,0.013789744814730618,0.035834872662185185,0.0936130980002699,0.47694319322605155,28.612363324466727,1.9615857160907217,3.945589787303945,-0.8803637042109829,0.04067643771037238,0.70132855353439,0.27266554114485053,0.3231597845601436,11.91273498127901,0.1330913517510964,165.93813995249087,1.6451532438132055,0.38987949994628146,0.6911157577412845
100,0.5728347814347022,0.061918835274602964,0.4771038504039093,-0.07546352549490046,-0.019933208612328484,-0.03654515359184984,-0.025861710374946657,0.028015531610011905,-0.09497297619814049,0.21352392221294964,0.4719663057152442,0.1801898741440444,0.2505888478337023,0.10355271061993104,0.04941552091360168,0.1116847320705951,0.053257731782120024,0.003649017917720522,0.008601302803231467,0.09615342887358572,0.05830929393799533,0.9868392390449201,43.79817451027437,1.2452816225472148,6.857745886162303,0.28856497665607805,0.33406007309592367,0.34409529353865,0.34474351631282685,0.26141885325558795,15.204376144237138,-0.0073616195232018315,64.25694100547989,1.5836073465422909,0.26733738085942754,0.7319246711893443
101,0.4256986951836357,-0.2022708458281425,1.806568891697982,-0.5115359711301107,-0.024013793727247226,-0.31986478799742574,-0.03526434662319632,0.014961944075265054,-0.20649372310093775,0.2467157760102005,1.0674171805256927,0.6744497514328309,0.6963689176434642,0.20805586921087346,0.059654735735802246,0.20975521793943547,0.06267186770004751,0.003565411733828904,0.0154520009832745,0.12248197302429056,0.08556071670333987,0.7444228465104116,84.21532305585598,1.5651242510259038,4.285775680073596,-0.05359611910115908,0.03154707820706393,0.43392605830170444,0.31614751958129333,0.3346883468834688,18.83507869153222,0.12410215054501003,80.24790539435776,1.530017958051744,0.1661733627179958,0.7114018500382533
102,0.26536461270617406,0.10498856906836339,0.3654178524780347,-0.23889270096400456,0.07018090017519388,-0.0644055625329798,-0.005070017904392311,0.033117568316134015,-0.17733825285036714,0.12471256402292288,0.6794915761774225,0.3338208843482548,0.3197851088349193,0.08025622370368285,0.048550103963695454,0.08565481549984418,0.0520383777267438,0.004318524773303775,0.013948955121065563,0.07070588447048566,0.07092105013304625,0.989712602846535,21.705126941825288,1.5444916150010346,3.898211685324001,0.01402320545198582,0.2514114543894936,0.3230968065911842,0.31074699901808106,0.10263157894736842,10.929004619737162,0.21213032175666047,143.22821173087868,1.6937543341153345,0.302670355159437,0.8936833123957149
103,0.1679702961558399,-0.14774556394583482,-0.11794349110247572,-0.24080616983542386,-0.03358466579230367,-0.04867773811177609,-0.06751844596180089,0.006252016701434238,-0.0876482872932672,0.4430547034660055,0.5889555127526762,0.22703281944043494,0.2690666849524907,0.14952876224424402,0.052245772479165085,0.1549259994951986,0.05548896261629279,8.713312757011755e-4,0.006079455609342721,0.10631742284821434,0.044427935001675495,0.8150333939100178,736.7638728758535,0.9609342031966885,10.497851036736838,0.23461713376202986,0.35530223947648154,0.44183863780515004,0.33646153162645676,0.4702258726899384,48.0811209221578,-0.029381317573464964,26.905183833653147,1.5225372394674013,0.1374571548244773,0.5251463967597475
104,0.08939969769171165,1.0003592834527817,0.6242227492476076,-0.42917315008516504,0.010222020172621875,-0.4320439443333691,-0.007350777144535557,0.025246050414882117,-0.10142316968469298,0.596181149344335,0.57004930048508,0.3887234098792068,0.23924242865031972,0.2199832132854364,0.05113530389095622,0.2097315017291486,0.05441886221549568,0.005680392792007534,0.008264438403923649,0.2524639355361342,0.05576925388849084,1.2088891995350886,92.8623269752211,1.1827573506758335,7.276016049583068,-0.055059949242823925,-0.08663078283849246,0.384335221014963,0.3380623843503411,0.167420814479638,17.07850173443447,0.12180937355518313,97.16998746231185,1.5802965423533237,0.09428985461899317,0.8083042266100887
105,0.13748987645619615,-0.25734038746259835,-0.09256598082171295,-0.25151383439879726,0.007047987045220434,-0.23502587107935644,-9.088645106699176e-4,0.019397823373581292,-0.14095463354997936,0.4590909094083829,0.7644202513484156,0.26389792019415664,0.18356125091219164,0.16730099738472007,0.04510275128962912,0.17176828666795008,0.04837533865135378,0.003222572480998721,0.00864443098730375,0.1664716206232413,0.05489257580137859,0.9991998574921432,137.8134051920669,1.3045291994321762,5.966279361425924,0.06839901466320064,0.09433723712580452,0.3269608361072183,0.32845424369449105,0.5291970802919708,20.087799522711606,-0.03064683347483345,56.347901026829696,1.6173593623845062,0.10613243827145005,0.4800608216717802
107,0.10386319989841211,0.19081069256515765,0.0422651573207895,-0.1537001181201787,-0.04867836205686339,-0.14992986907571523,-0.052830840796823444,0.022302933973682403,-0.26299293679486874,0.24340996165958603,1.2860499993226342,0.2603490687755812,0.18795022552814836,0.15259398951042555,0.054472524102980126,0.154291400399139,0.056579376574278376,0.003973237017548487,0.017531192922342065,0.11366832789929666,0.09722478751907483,0.8937936929387436,48.107485453727215,1.9364337306017916,3.2670913501126515,0.33893370412968077,0.14960814068428777,0.4439554601929961,0.24670716896317957,0.7412513255567338,15.35502292364557,0.06742112171650039,130.09951532898174,1.5114440537271179,0.19436427156348815,0.24049292690883145
108,0.12636272620170647,0.05349040083754105,0.06199072862644257,-0.700628303386581,0.004471556053769349,-0.28538946952666183,0.008271976433168826,0.0045124715153970095,-0.1005022251856491,0.9829039903578536,0.7033068969078358,0.23010760168039765,0.24698974499112175,0.16051357974521302,0.04785876891821247,0.1546331607671459,0.05239360931966594,0.001062459830584041,0.006075833803777056,0.18799492712048543,0.04843776612358362,1.3751651507552123,331.97280641893207,1.0955680573051945,9.256945740579859,-0.35233166838537733,0.10806717136221078,0.35276819105497303,0.40172861732204146,0.5732546705998034,52.29601627937053,0.056318116405525205,22.261992376533616,1.5945104457795034,0.13784202341141047,0.4137775243492984
109,0.21328972378440855,-0.21161716881470102,-0.3232882573657689,-0.45302749166830664,6.429745771557822e-5,-0.17003656798239386,-0.023346925392845636,0.0011400680329759472,-0.08396978983746613,2.1486521295559,0.48999854121352737,0.23746572574667435,0.17150957633334907,0.16809827500749752,0.047778346799766544,0.16912434410167362,0.052082296765256234,0.0021210157011901758,0.005698304807154268,0.36489391704699814,0.039453357599352895,2.5636806230031244,89.90896847743842,0.9050270346607515,10.391530116035849,-0.15320899177320713,0.20915781862057342,0.2998827973528151,0.3558474612101217,0.5210577864838394,33.77433261834033,-0.0401623444557978,27.232445995503173,1.624011663820137,0.12785901198783073,0.47941214773074764
110,4.061914407339608e-4,2.3097482105528915,-86.07490838213945,0.02112684132833715,-0.1418447358730556,-0.02913373439291039,0.07230295473920494,0.008036733126755949,-2.231239207017625,0.07010230430559147,2.202649173667907,1.6133388775015773,2417.334223716325,0.13904353468814845,0.16710473624250097,0.1419989708333979,0.17706189856867996,0.00588875714952325,0.40118051788166703,0.05738667718598662,0.4211411949695914,0.5241512284284899,28.112132919284587,2.6566980977908052,0.43958985446399185,0.5558447254135844,0.30867506447246273,0.39287314821219166,0.4101117536045781,0.010309278350515464,10.383069338261464,0.011576450164330208,44.19128467352665,1.48808792540304,0.6029525883914493,0.9852566615357188
111,0.4043238488445147,-0.7899665189432767,-0.5951258760656309,-0.34504659964360135,0.05274979311008236,0.015007659823916318,-0.03528861696446864,0.01250037446929848,-0.15787492203433273,0.12215318011771932,0.8746580192756839,0.29566068207802193,0.5058398341201874,0.11399636217355193,0.05855948560079991,0.1182746953625511,0.06006814923696893,0.001818666379668288,0.011559757502909117,0.05931176371247211,0.07356462837190163,0.6258423654496397,115.94205214005183,1.3783472046076042,5.586582978662805,-0.03615259217578981,0.22848663781436995,0.3616438005778939,0.17819036102598498,0.3400473933649289,23.64139851553615,-0.06436014046905401,73.33210407953496,1.6154715471952166,0.27795639087583174,0.6969091721266129
113,0.3940937917653798,-0.1559006520763611,-0.12555564215272202,-0.4516846055499804,0.03288317394452439,-0.08336965777684353,-0.027082581513031025,0.015393873959694007,-0.15161654313166026,-0.07105804879558544,0.8138103000999892,0.2696784759956515,0.23049051322675002,0.12603162954020644,0.051979773206765195,0.13454259277296335,0.05479059868164806,0.0020626887637392117,0.010394818552720805,0.04424849350391556,0.06129724690811379,0.4109395508091156,103.61904827829152,1.2958078997046902,5.660554042835474,-0.004531872920884417,0.28550781537336734,0.4800359065736204,0.34179489163717985,0.309452736318408,19.513975769386494,0.13526386669926074,95.64254368483778,1.5431600526395168,0.1967297432739229,0.6947591398290415
114,0.13710764191347333,0.02123851698903595,-0.28558313541825886,-0.4680578011170935,0.03944874323531499,-0.30232321912120075,-0.018320209474780257,0.017560231319648713,-0.14341210371027113,0.08277669138420436,0.566108346012413,0.23976728716292403,0.20710294969298187,0.12539190173524165,0.059067379078749364,0.129839557712976,0.0646509013737341,0.0023003007455244186,0.012310673033623577,0.0634453461638308,0.0590012885870661,0.6032141308384095,66.95578345701458,1.086545785466618,5.684803845798757,-0.08082191844785958,0.14723843197562742,0.4266846259045489,0.4312414416220479,0.4106925880923451,16.076101435099208,0.03304727738890292,57.989362519651294,1.5692126853536328,0.2593820766665515,0.6023542472231949
115,0.19647992719591328,0.2051976815960213,0.01636585709909466,-0.3846278549825657,0.03860286167222163,-0.277573830593911,0.004714324958735609,0.022211358889509973,-0.18723206787508684,-0.02271276730118645,1.125846659654429,0.20103474575993313,0.16583056195335455,0.11590721203660036,0.04925614361972446,0.1228934164465577,0.05443880577677972,0.001952085305124871,0.011961142421715133,0.05851258488202844,0.08017928983254582,0.549722459933051,213.13437231813367,1.6982818868886664,4.669944600927355,-0.07589997494457396,0.14500488417438773,0.3473307417102134,0.4272930397270343,0.48415841584158414,21.780214720503793,-0.04105527190269825,72.27163011795108,1.6297670121403929,0.24480198212035306,0.5100709731783851
129,0.10682583687092495,0.17298854189224383,-0.18657013826775035,-0.6127314961296503,0.022074024748126725,-0.24637169620340696,4.8582282485858504e-4,0.017353264315979777,-0.14579251907783236,0.26904067480483923,0.7126512824956097,0.29452559426602937,0.29134928879490346,0.17505632625642056,0.049139798400921315,0.1762273731458062,0.05179822282102338,0.0029494048075610663,0.009538360833468472,0.11781730024178624,0.05374522924032509,0.765469760089617,113.75271423647477,1.2090803677803874,5.816091158210026,-0.23087586995171433,0.07427344426640012,0.4039296509260627,0.32113096329466567,0.6355511420059583,19.173415886173476,0.002367022661602835,58.98698655921916,1.573578360712349,0.10614676318247825,0.3888044464634548
130,0.6522484304384312,0.05158104055464955,-0.2837195941581546,-0.3401520257291428,0.003663006568675865,-0.19728363961682172,-0.013393782588958236,0.020319301265681124,-0.14955164173516405,0.32641489621693615,0.7007609710341782,0.22569886805665101,0.2277471731326023,0.13777607441412082,0.05358141244509508,0.14148854299068223,0.057097354186396346,0.0036908834865070094,0.011484090466960766,0.11821467378922572,0.06593674229304688,0.9419854192099968,57.88014641615021,1.316331494027239,5.343363913676421,0.0010388110334178524,0.13959594750107174,0.34485384333123653,0.3234858045289352,0.41368078175895767,16.31028067469378,-0.030388785995743798,71.27000847874032,1.6035115267766138,0.20853609374609441,0.6030543110192957
132,0.07922811326425729,0.7480324337195926,0.5919577963351581,-0.9898572306840694,-0.02695704334446727,-0.5705277238245752,-0.04528809561373824,0.007123227180189947,-0.08856556713640096,1.1367075991395021,0.5573783097015279,0.779835285378653,151.98154620300716,0.30049842987800607,0.04854203759123835,0.2920691674999565,0.052905788286328366,0.0022784722882873577,0.005898848653807697,0.3363153311521222,0.04134899026964362,1.5116871622975483,368.8793604599338,0.932357872859574,10.162631813040921,-0.6376523427399527,-0.1616657503861419,0.32524784459964945,0.363573877824695,0.8178137651821862,39.04232306055841,-0.13506808930636044,32.558887687357654,1.6028798277554492,0.07428723672864491,0.182645287200029
133,0.0902536987101632,-0.00549038927797606,0.5587850127995583,-1.0381320875969549,-0.002312651792876801,-0.13108847324526865,-0.05112780396949535,0.013379507063552188,-0.21272318846850635,0.6107291135835302,1.026504270872501,0.33416374004750904,0.25956092624113003,0.20778203658386818,0.058340090455726724,0.20775017826214445,0.058590725759483146,0.0045560513731075685,0.014295934223888243,0.21664831354710246,0.07574349106608896,1.0864834974668458,108.71310148431049,1.5022586547558165,4.249871738221564,-0.48084334650795535,0.12412604853818612,0.5549760892961227,0.20408671781395943,0.21536670547147846,20.89776377042899,0.03369356524447972,82.03273195445561,1.4764849635510318,0.11396026769108068,0.7825091147315253
134,0.06620676936128382,-0.6321266134206581,-1.71799170468277,-0.20952424938396214,-0.049609671166210206,-0.24864945051914358,0.025771711756449184,0.01853622110682298,-0.20873115208684814,0.27727866034821985,0.7548055251677256,0.28905086131245117,1.7848015533299109,0.16759282456966,0.056483715722014265,0.15730173374161233,0.05596671392338192,0.004208311194003194,0.014539806873709255,0.10599269212054116,0.06202796666392551,0.8200407518633557,44.37845794571449,1.2975676166828616,4.003189284383215,0.40697883303106847,-0.07857320606131657,0.5668934112488204,0.1958479562142762,0.5572033898305084,13.176061661733725,-0.027908565618460286,153.88466497780112,1.4500132339679261,0.17520279263071814,0.41605633953393445
135,0.09679269585518373,-0.14210983512819383,-0.4097704958160775,-0.34604776380674906,-0.011101005070270857,0.042081006077269535,-0.015371688139430096,0.01342009307305943,-0.12197249707253963,0.5696652773506881,0.6046407246233312,0.2798856675590357,0.20711593662403013,0.17712109126567097,0.051239151693368616,0.17857957997322282,0.05141945893219424,0.0033367050672566297,0.008665022006368076,0.16316932783288254,0.05041824132053444,1.0892762471818602,68.69066446405202,1.1242516944545033,6.668862537748953,0.0696540370007292,0.1855167673112118,0.4046007957372074,0.12806407309451218,0.6404494382022472,18.64997550573576,-0.03844365969170574,101.54295913433229,1.5498392418134344,0.11081243215643845,0.37564834266479497
136,0.39916716687213255,0.38587624439396273,1.0352103758275897,-0.30862762104211994,0.010988913556515848,-0.10055238621699997,-0.04396992417365896,0.015629584509702515,-0.27296832166949275,0.07509471138461027,1.1671168500339986,0.20949601595726783,0.3452216881271137,0.09701679737980153,0.06439110776410073,0.1037944928152408,0.06717205532069431,0.002939560748434511,0.021714893048493823,0.0568409352343051,0.10510179151563742,0.6977148746885424,36.43307653319376,1.7897370133379307,3.164101450159823,0.15332478852243125,0.2643075621011198,0.472941323121067,0.3208900241444608,0.12086659064994298,14.550448020187648,-0.062415503439971216,106.1793300527503,1.524590571608478,0.3245606241006366,0.8511850096752531
137,0.1201333301071648,1.0743075679561247,-0.42675238549605626,-0.02143890457178514,-0.0327315925099596,-0.3642625851257011,0.015384680493142736,0.08417519481521252,-0.18216313069424028,-1.107570234855387,-0.36108362209524114,0.3708211481923027,0.21082358008727362,0.19957374244350315,0.05358782396032806,0.18795140148345182,0.05715043519589288,0.0076418278846931715,0.01718396382379408,0.18883447191198174,0.08867668097854216,0.8768502872702726,83.77745126276116,1.6233369000304185,3.59357123908207,0.4264628910786288,-0.03688805847137644,0.41517020314045433,0.3427592071474674,0.3175303197353914,36.81566743781679,-0.023407828963282373,32.15640879969859,1.5300323219632095,0.1778966209625554,0.681892920310059
138,0.1255814614281837,-0.2769182531028963,-0.1706647600580955,0.29933033435943773,-0.06492113367792936,0.0906744383496526,-0.020629564493032,0.11755726722864666,-0.08462063374073488,-0.6628557657807204,-0.4557897364474699,0.5337428001612408,0.2036476694172263,0.3112153636462608,0.04774107678662755,0.31027906617014483,0.05132250655978529,0.019411788999378607,0.010466721438739647,0.5572434358824313,0.06255706405105622,1.1582110318870804,-76.90835071190166,1.3652770612203309,5.286099238160894,0.7268641585578773,0.45463342217599156,0.36261269052051026,0.34332941933330696,0.5551257253384912,28.30679986291963,0.014499884797310514,48.54895103676995,1.548777677352223,0.08535291124925448,0.46076828689386296
