b,rss,scale,sl,ava_toxic,on_toxic
-5,1,30,15.477745582906708,0.22674040153385877,0.1461
5,0,100,50.46066341735673,0.5173503980462811,0.5189
-5,0,100,50.405206036090526,0.5040012279115674,0.5026
0,0,100,50.292825436675344,0.5096442014049177,0.517
5,0.5,100,48.69445946076235,0.3501143887027054,0.2971
0,0.5,100,48.63636389622983,0.3880557258639661,0.3089
-5,0.5,100,49.47149276426491,0.4177893285993912,0.3338
5,1,100,46.053049121397464,0.2614236372637867,0.1693
0,1,100,45.14181499848972,0.2864744777390706,0.1642
-5,1,100,45.26014796838193,0.33465123413475945,0.1888
5,0,10,5.891280746070989,0.606181979044932,0.6076
0,0,10,5.632313177498347,0.40533172761647657,0.4038
-5,0,10,5.70002292744256,0.5821896383573872,0.5836
5,0.5,10,5.369540249039154,0.5674612505093255,0.5561
-5,0.5,10,5.561752769379709,0.3906468771533207,0.3658
0,0.5,10,5.616341654438386,0.2035865726151832,0.1886
5,1,10,5.586034847667231,0.31639084425952735,0.3078
-5,1,10,5.507979976851498,0.18957386393417147,0.1558
5,0,30,16.784187274286538,0.5501595084481933,0.5502
0,1,10,5.533878295464644,0.09492566174330255,0.0713
0,0,30,16.520085376269243,0.48378744927539047,0.4842
5,0.5,30,16.60603837254597,0.2715946548190237,0.2521
0,0.5,30,16.517719025123533,0.3613138174297541,0.3238
-5,0,30,16.259624022086406,0.4560980117005325,0.4535
-5,0.5,30,15.832437608316628,0.3329983757156204,0.279
5,1,30,15.92994333611467,0.1585980529670319,0.1088
0,1,30,15.722956440652409,0.1940730320159219,0.1368
-5,1,30,15.576608655765636,0.21277728298929882,0.1423
5,0,100,50.257141067485456,0.5100557341012721,0.5076
0,0,100,49.42573799798193,0.5083308317483572,0.5063
-5,0,100,49.62031025269639,0.494354058531045,0.4934
5,0.5,100,48.210414080332235,0.36012959948419077,0.3097
0,0.5,100,48.32571342178206,0.3779853607007223,0.3093
-5,0.5,100,48.84957746470577,0.39423459357230306,0.3071
-5,1,100,46.88888397724085,0.32582691542806463,0.1804
0,1,100,45.4231225662845,0.3039492618610129,0.1683
5,1,100,46.41344194854683,0.28281968483522085,0.182
5,0,10,5.602444953678377,0.8094624165117139,0.8096
0,0,10,5.761444542438679,0.5876700370268998,0.5911
-5,0,10,5.686399509326441,0.5325546910034038,0.5331
5,0.5,10,5.55967485578756,0.33875729389007203,0.3318
0,0.5,10,5.5887776875672746,0.23787,0.2231
-5,0.5,10,5.637946168157969,0.35048387050416857,0.3301
5,1,10,5.53772030179585,0.21927168622878437,0.2081
0,1,10,5.387793539344116,0.14003549489937764,0.1091
5,0,30,16.706896968789263,0.494721577846618,0.4947
-5,1,10,5.564721804962795,0.15526081255810317,0.123
0,0,30,16.601174484956125,0.5514857135508463,0.5474
-5,0,30,16.799644653537843,0.48385396739045694,0.4842
5,0.5,30,16.294967970769328,0.28832013881790314,0.2691
5,1,30,16.232381982707686,0.19862484266527033,0.1615
-5,0.5,30,16.64558937905849,0.34152772111254753,0.298
0,0.5,30,16.417341865167487,0.3521601902384664,0.31
0,1,30,15.703166958368525,0.17209679249429577,0.1087
5,0,100,49.78615560380044,0.4956195098728622,0.4945
-5,1,30,15.513808534354029,0.2282025878695019,0.1521
0,0,100,49.61004724085454,0.4989946721669841,0.4944
-5,0,100,49.838063537586365,0.4981567817550037,0.4966
0,0.5,100,48.72338810654859,0.40776049543639065,0.3281
5,0.5,100,48.99909547260078,0.3366140051696263,0.2851
-5,0.5,100,49.84458020936222,0.3869148449776952,0.3078
0,1,100,48.152784955413395,0.3059011585044252,0.1774
5,1,100,44.69379521188314,0.24854814265940295,0.1504
-5,1,100,44.38106911723072,0.3380980360078216,0.1862
5,0,10,5.691249348977472,0.5622277575757576,0.5627
0,0,10,5.825961429703061,0.4283701087370068,0.4264
-5,0,10,5.709268783010569,0.5244755247064057,0.5278
0,0.5,10,5.639015619045405,0.3533607832642273,0.3416
5,0.5,10,5.66425665680788,0.4773662437374843,0.4746
-5,0.5,10,5.6739379377437515,0.289683,0.2759
0,1,10,5.614784002810466,0.13258896377228183,0.1064
5,1,10,5.630769188559294,0.17166674926785547,0.1618
-5,1,10,5.447462352868636,0.23808959213595987,0.208
5,0,30,16.238759076697352,0.5257823681131499,0.5273
-5,0,30,16.808931745064047,0.4856584450411901,0.4877
0,0,30,16.60111034922757,0.4775980536536308,0.4793
5,0.5,30,16.175250379203977,0.2773326467226643,0.2566
0,0.5,30,16.40168276035486,0.3009450334419206,0.2694
-5,0.5,30,16.15322595704623,0.32989531219055307,0.2811
5,1,30,16.134426547599816,0.16437902658177286,0.1312
0,1,30,15.688645883198863,0.21207818937658912,0.152
-5,1,30,15.158794315795884,0.22679158201618071,0.1496
5,0,100,50.60085208580951,0.47723812110258984,0.4735
-5,0,100,50.37278303828889,0.4967900891078743,0.4926
0,0,100,51.062084197643195,0.48360847210601365,0.4821
5,0.5,100,48.72997479226021,0.35008903970143446,0.2926
0,0.5,100,49.003058083166934,0.37975989123525006,0.3013
-5,0.5,100,49.92051265593615,0.39999657651368986,0.3091
5,1,100,46.59991130563412,0.2446180185613345,0.1546
0,1,100,45.9269249520908,0.3100748219346271,0.1661
-5,1,100,47.025928267779506,0.3190630817674767,0.1816
0,0,10,5.668179912755333,0.5229948770677673,0.5229
5,0,10,5.564660079518256,0.4973161749664518,0.4969
-5,0,10,5.68684470095164,0.4929457903856968,0.4907
5,0.5,10,5.626210291631943,0.29171317434652877,0.285
0,0.5,10,5.540040817056533,0.2679187495477499,0.2538
-5,0.5,10,5.6084779318138684,0.29757848123133623,0.2756
5,1,10,5.51928764511568,0.24062724721704712,0.2188
-5,1,10,5.416179375056488,0.14483802729448855,0.1155
0,1,10,5.624505548697086,0.144994,0.1159
5,0,30,16.277186048010414,0.5652463237068173,0.5648
-5,0,30,16.35393529328755,0.5218627316830782,0.5272
0,0,30,16.821333757082115,0.522055778379123,0.5214
5,0.5,30,16.4751009738875,0.22651905457345756,0.2142
0,0.5,30,16.22641429138714,0.28464144326959606,0.2436
-5,0.5,30,16.18837096612707,0.3125772701969147,0.2591
5,1,30,15.711798873488192,0.18973932094747176,0.1678
0,1,30,15.386325436671523,0.1910223232289078,0.1299
-5,1,30,15.409866525577838,0.17427673131975796,0.1052
5,0,100,49.951833406736775,0.48937926067084714,0.485
0,0,100,50.87734963734563,0.4802306049592438,0.4805
-5,0,100,51.786296773947726,0.4939677638583011,0.4876
5,0.5,100,48.474224509862864,0.3553208509159795,0.2944
0,0.5,100,49.41792328587473,0.38276768832433633,0.3047
-5,0.5,100,48.8530855573458,0.4176863038501089,0.3373
5,1,100,45.87584213314014,0.26392390696351564,0.1642
0,1,100,45.83880900375935,0.29517128665424947,0.1691
-5,1,100,47.78233908809904,0.31837671545288393,0.1779
5,0,10,5.628241631632551,0.6859199944467652,0.6857
0,0,10,5.739824067957403,0.531640270439746,0.532
-5,0,10,5.485167247735825,0.5241859762866956,0.5212
5,0.5,10,5.697297379003804,0.395368,0.3867
0,0.5,10,5.593226082648816,0.35432,0.3399
-5,0.5,10,5.75378408093496,0.24590636181249723,0.22569999999999998
5,1,10,5.462753267502067,0.2345240713984807,0.2097
0,1,10,5.453463243192782,0.22021082715663373,0.1919
-5,1,10,5.55695689625073,0.10451,0.0732
5,0,30,16.258482219305066,0.5105104768874682,0.5127
0,0,30,17.02504919478743,0.4953731613170373,0.4951
-5,0,30,16.649348037114184,0.48832592784991635,0.4882
5,0.5,30,16.522476154305075,0.34885262850628035,0.3359
0,0.5,30,16.305329207578996,0.34062574392900435,0.3053
-5,0.5,30,16.25623479503207,0.32909714313398203,0.2875
5,1,30,15.313924129513063,0.20284487926203945,0.1443
0,1,30,15.58408198612366,0.21067771965888457,0.1408
-5,1,30,15.367677892715593,0.22531619948586024,0.1437
5,0,100,49.655457467960176,0.5172062513983093,0.5211
0,0,100,49.62354934016409,0.49159569735019143,0.4887
-5,0,100,50.378251898121405,0.5057558107690385,0.5077
5,0.5,100,49.00217039231901,0.31204765812501534,0.279
0,0.5,100,48.825042952110365,0.3910739303009817,0.3214
-5,0.5,100,49.34326574998931,0.4118175887657455,0.3201
5,1,100,46.28631136394683,0.23167724273068335,0.1551
0,1,100,46.02578865868771,0.30948044053049,0.1744
-5,1,100,46.40732684451646,0.321120736442381,0.1778
5,0,10,5.68926446944824,0.3737847474747475,0.3732
0,0,10,5.6480059558495155,0.5553482303870809,0.5576
-5,0,10,5.765548270552138,0.47856635506917705,0.481
5,0.5,10,5.619206773402184,0.20635966910538867,0.2018
0,0.5,10,5.635249640648287,0.2758283474725444,0.2605
-5,0.5,10,5.666848147503889,0.26660748593209216,0.2485
5,1,10,5.468165485631861,0.18257891686870617,0.1618
0,1,10,5.592600810431512,0.11206713307377693,0.0906
-5,1,10,5.407486840844182,0.16898944322049927,0.1319
5,0,30,16.53672264396326,0.48139422279014715,0.4797
-5,0,30,16.677629696589083,0.4493176761678179,0.4428
0,0,30,16.40971455939261,0.49878312845433737,0.5005
5,0.5,30,16.390469438767667,0.3185967339523022,0.298
0,0.5,30,16.51156717232028,0.31692727923457054,0.2777
-5,0.5,30,16.287198237069962,0.29046604905851126,0.2451
5,1,30,16.079610952701817,0.17319200491509465,0.14730000000000001
0,1,30,15.45946500154985,0.21555154611367255,0.1433
-5,1,30,15.495259962426738,0.22811903720809587,0.1502
5,0,100,49.61225718546627,0.4923315174048488,0.4885
0,0,100,50.130316987077784,0.5032919736913116,0.5012
-5,0,100,50.58489302277213,0.5039483154724806,0.5079
5,0.5,100,49.63815816345863,0.3478614888113626,0.2984
0,0.5,100,48.85446399424296,0.37857331571589653,0.2983
-5,0.5,100,48.37693893845251,0.4116463414260113,0.3295
5,1,100,47.168570299798986,0.1820791665889134,0.1413
0,1,100,45.7489061559455,0.29472696437800056,0.1732
-5,1,100,46.647625275978776,0.32325508102736067,0.1788
5,0,10,5.6896874376296696,0.48428834804614607,0.4845
-5,0,10,5.542640558386689,0.5304909587044806,0.5347
0,0,10,5.636087768986338,0.49695179175095605,0.4986
5,0.5,10,5.495328499023884,0.19601512393040588,0.1838
0,0.5,10,5.637786466323343,0.16346314676004692,0.1537
-5,0.5,10,5.613924110675751,0.2466953226149316,0.2304
5,1,10,5.605634391270976,0.027849000000000002,0.0252
0,1,10,5.399271186400099,0.1613919102879313,0.1312
-5,1,10,5.440636514682858,0.09802566910109516,0.0679
0,0,30,16.468106048933294,0.4917622488363321,0.4952
5,0,30,16.590772032078018,0.5905581903605114,0.5904
-5,0,30,16.307789490017363,0.4613797100405253,0.463
5,0.5,30,16.385666502041794,0.3397112352309469,0.3091
0,0.5,30,15.994275538730284,0.33815732462773956,0.3
-5,0.5,30,16.46440347675901,0.3247130914650169,0.2823
5,1,30,16.137702788192584,0.13246061054601246,0.1096
0,1,30,15.338106351277844,0.18814342267694473,0.1213
-5,1,30,15.262595170996825,0.23419092885382886,0.1544
5,0,100,49.029242583183915,0.4865851032220326,0.4863
0,0,100,50.692498876007576,0.5114502893972692,0.5168
-5,0,100,51.7704863804203,0.5038987395518696,0.5074
5,0.5,100,48.944081017712854,0.35590524633435383,0.2941
-5,0.5,100,49.57209858300633,0.4002397883748995,0.3114
0,0.5,100,48.82997235984263,0.3863838514604314,0.308
5,1,100,46.69693973317972,0.20078684058726493,0.1439
-5,1,100,46.83678320856985,0.32073916932352425,0.1775
0,1,100,46.64092346511965,0.3123849351419789,0.1889
5,0,10,5.683740252794361,0.44289657679601313,0.4456
0,0,10,5.760407814133884,0.5086422439818898,0.5074
-5,0,10,5.572446602234248,0.48206803043762747,0.4812
0,0.5,10,5.510489941115818,0.25162143958177563,0.2354
5,0.5,10,5.7031943497599755,0.272564423460125,0.265
-5,0.5,10,5.594211443659565,0.20157206359382318,0.1852
5,1,10,5.623999094919035,0.17433896988709463,0.1534
0,1,10,5.704232734776919,0.12751518813538582,0.1077
-5,1,10,5.557343000644956,0.11490199532005944,0.0948
5,0,30,17.033171101867868,0.48903839009506345,0.4879
0,0,30,16.241221970344565,0.4779272428967707,0.4756
-5,0,30,16.672297633658687,0.4936745012465888,0.495
5,0.5,30,16.922443085182348,0.3357466166671606,0.3108
0,0.5,30,15.87294609554554,0.27994847884790663,0.2521
0,1,30,15.47876611909623,0.2050877632911434,0.1434
-5,0.5,30,16.196460184909668,0.3243952760589325,0.2757
5,1,30,16.08542332340564,0.1531520405178309,0.1226
-5,1,30,15.686849211176428,0.21145706875020667,0.1442
5,0,100,51.11366274682991,0.5048792535542167,0.5075
0,0,100,51.543681910470234,0.494573053630427,0.4933
-5,0,100,51.00663405439863,0.5040752130075922,0.5085
5,0.5,100,49.638571732053094,0.30847740887711445,0.2695
0,0.5,100,48.61759530054048,0.4073194931964153,0.33
-5,0.5,100,47.34918730023348,0.3936038740339253,0.3013
5,1,100,46.39221772258064,0.22806752426709567,0.1373
0,1,100,47.74488316432305,0.3099186062054175,0.1771
-5,1,100,45.38013729988581,0.3407194389559592,0.1954
5,0,10,5.546190993374819,0.5673198618367525,0.5665
0,0,10,5.575857727656824,0.6341167338189989,0.6353
-5,0,10,5.706251149964047,0.4800488320843147,0.4782
5,0.5,10,5.659885080156536,0.433437,0.4255
0,0.5,10,5.393112580896062,0.19816845690907814,0.1834
-5,0.5,10,5.523359573023507,0.4452454007024908,0.4315
5,1,10,5.493282726729443,0.2146619313849182,0.2035
0,1,10,5.5778704069931795,0.1503750707070707,0.12430000000000001
-5,1,10,5.469639388573731,0.155154,0.1218
5,0,30,15.888420056152388,0.5005730314460652,0.4989
0,0,30,16.81376402486609,0.4985248079543736,0.4964
-5,0,30,16.204320930380625,0.5343717985141304,0.5362
5,0.5,30,16.795693588502836,0.28252998588073736,0.2624
0,0.5,30,16.19299167491853,0.3353953531351608,0.3002
-5,0.5,30,16.33935624752857,0.349277466141348,0.3064
5,1,30,15.818627754344625,0.1303019554431238,0.1033
0,1,30,15.980420860064127,0.198364693595835,0.1336
-5,1,30,15.716211860062039,0.21648020600939819,0.1413
5,0,100,50.34912514214926,0.5450588711834969,0.5488
0,0,100,49.3289315598393,0.4884908231191456,0.4855
-5,0,100,50.90740002833338,0.4890706399924373,0.4935
5,0.5,100,49.26727161889784,0.3295105718125327,0.2799
0,0.5,100,48.96301204230623,0.3868402099152933,0.3115
-5,0.5,100,48.47455750078453,0.401340323929421,0.3113
5,1,100,47.710334981358415,0.23652735930185226,0.1522
0,1,100,46.40599891452176,0.29380426113686864,0.1728
-5,1,100,46.044078398870845,0.32571661169448823,0.1804
5,0,10,5.440063829372637,0.6068971747550064,0.6061
0,0,10,5.73454498862668,0.4684992410544134,0.4675
-5,0,10,5.862505846950532,0.5907167537469702,0.5929
5,0.5,10,5.662672418587644,0.048995,0.0467
0,0.5,10,5.583501795659959,0.2741009908450501,0.2569
-5,0.5,10,5.544804666473039,0.340630462925396,0.3242
5,1,10,5.708067873841289,0.1526907733374192,0.1397
0,1,10,5.47127214085325,0.12847139867488272,0.1014
-5,1,10,5.541607869155039,0.1518952895783248,0.1235
5,0,30,16.48884565002282,0.5579214294840289,0.5565
0,0,30,16.225101612250175,0.5389741886045389,0.5424
-5,0,30,16.53442174625305,0.49649706171037983,0.4977
5,0.5,30,15.997020669903739,0.33573269740226724,0.3152
0,0.5,30,15.98091738344762,0.32086849879518325,0.2834
-5,0.5,30,16.446186910495587,0.34634662343977873,0.2992
5,1,30,15.968820633526342,0.12168711876608979,0.0904
0,1,30,15.988139326238489,0.23543445650165154,0.1725
-5,1,30,15.493478847666614,0.21839462162814843,0.1535
5,0,100,49.68482419680041,0.4876787090056034,0.4814
0,0,100,50.053900542612034,0.5020367033187909,0.4919
-5,0,100,50.2552082641205,0.5033744746556399,0.5107
5,0.5,100,49.01197832405801,0.32028076560628493,0.2717
0,0.5,100,48.61356580578247,0.3941585857041971,0.3287
-5,0.5,100,48.644252113155424,0.4038130372447797,0.3251
5,1,100,49.02037377274319,0.14835340097931726,0.1068
0,1,100,45.33005633969342,0.28179702643784316,0.1556
-5,1,100,47.05672981384793,0.34507402194049835,0.1926
5,0,10,5.53384762377841,0.4366999257994513,0.4355
0,0,10,5.5134920602390585,0.6034130797952922,0.6021
5,0.5,10,5.586586128463177,0.39971737133386537,0.39390000000000003
-5,0,10,5.556872665803379,0.5097560503315499,0.511
0,0.5,10,5.735202731918511,0.33222812816859787,0.3189
-5,0.5,10,5.63637463463418,0.14488224796353522,0.1338
5,1,10,5.448772975573841,0.1748231269467663,0.1635
0,1,10,5.732039839716549,0.10830047353020947,0.0905
-5,1,10,5.60070580045232,0.129099,0.1
5,0,30,16.5676466927327,0.565832291879354,0.5678
0,0,30,16.759957590408863,0.5206585508318499,0.5212
-5,0,30,16.36462643130637,0.46347275484447376,0.4595
5,0.5,30,16.483899320039875,0.20246589137978016,0.1876
0,0.5,30,15.93142784128915,0.309745234744792,0.2726
5,1,30,16.277423772859233,0.20040125462363242,0.1695
-5,0.5,30,15.901988282269413,0.3222944422739769,0.2791
0,1,30,15.230661746964469,0.2263086799800374,0.1661
-5,1,30,15.784384486673197,0.2044471155898761,0.1346
5,0,100,51.0606306059296,0.5226248769622501,0.5265
0,0,100,50.48453450674124,0.5131939074183101,0.5182
-5,0,100,50.48763024537654,0.496809242274079,0.4914
5,0.5,100,50.6790795528532,0.3205853601131837,0.2676
0,0.5,100,50.3593153012689,0.4040079010010856,0.327
-5,0.5,100,49.86953192408348,0.4139240303368275,0.3335
5,1,100,48.59294834120904,0.1973159856177532,0.1578
0,1,100,44.19843661747485,0.2987162826634994,0.1694
5,0,10,5.760681595029687,0.8119927317770741,0.813
-5,1,100,45.81565422816589,0.3274863230343516,0.1807
0,0,10,5.705289681104904,0.37773237008061883,0.3781
-5,0,10,5.693236544509207,0.5334861896689435,0.5312
5,0.5,10,5.622814886018401,0.15839884620089176,0.1487
0,0.5,10,5.644717419498134,0.31687833878206645,0.304
-5,0.5,10,5.698535745782741,0.289725,0.271
5,1,10,5.730610228360974,0.06153469481721823,0.052899999999999996
0,1,10,5.511242315990562,0.06361835357201781,0.0475
-5,1,10,5.34227305165941,0.12962025751360823,0.0997
5,0,30,16.84400788963156,0.45253981100552304,0.4508
0,0,30,16.87560953257138,0.4907656940129414,0.4879
5,0.5,30,16.639630026570643,0.20269449101021483,0.1871
-5,0,30,17.119804443338577,0.5106691056199095,0.5078
0,0.5,30,16.29304236766996,0.29554892617400547,0.2556
-5,0.5,30,15.730841262090458,0.31774317816765374,0.264
5,1,30,15.675990813313126,0.15082900708224925,0.1192
-5,1,30,15.660534240237606,0.24490778838653907,0.1677
0,1,30,15.021588439904956,0.22069342475310647,0.1613
5,0,100,50.498952997662144,0.5225752590550704,0.5239
0,0,100,50.48599249729039,0.49427658354698745,0.4956
-5,0,100,50.422075003491365,0.5194385030459577,0.5189
0,0.5,100,48.60172268838396,0.3721076286790103,0.297
5,0.5,100,50.47208637142387,0.322489759609717,0.2759
-5,0.5,100,49.28970355752526,0.3933486303356898,0.3158
0,1,100,46.28808056713718,0.3094237831435616,0.1824
5,1,100,45.07208830804664,0.2408770497246043,0.147
-5,1,100,46.15650879422516,0.3356468790997385,0.1861
5,0,10,5.8378254187148215,0.46667697959183674,0.46749999999999997
0,0,10,5.630542524523001,0.3970115137918236,0.3947
-5,0,10,5.550972384456671,0.48293187256255116,0.4793
5,0.5,10,5.627798226953277,0.06684634213480188,0.0629
0,0.5,10,5.687355214849453,0.30591630819713256,0.2908
-5,0.5,10,5.608667460530031,0.20086410123274456,0.18
5,1,10,5.5754053555293135,0.065355,0.0521
0,1,10,5.540990411423685,0.10962437984273778,0.0885
-5,1,10,5.437123671693473,0.1482731444104639,0.1196
5,0,30,16.372479951616533,0.5687113464663958,0.5696
0,0,30,16.03911001792147,0.48212344245596106,0.4806
-5,0,30,16.422762182041012,0.5033817338204998,0.493
5,0.5,30,16.15321436465143,0.3137561738044979,0.2994
-5,0.5,30,16.325429033030343,0.3508909895312039,0.3114
0,0.5,30,16.186618923594747,0.3581777152513695,0.3184
5,1,30,15.987329017287774,0.10887238257485704,0.0801
0,1,30,15.22818619973186,0.19104103654946392,0.1258
-5,1,30,15.422199233246268,0.2108368989200553,0.133
5,0,100,50.652409438846185,0.49489075939524974,0.4955
0,0,100,49.47606785956902,0.498512444383397,0.4907
-5,0,100,49.86929810436436,0.5161519785139499,0.5219
5,0.5,100,50.85872540954451,0.34734015572813176,0.2919
0,0.5,100,49.07896653170635,0.39301015533908673,0.3245
-5,0.5,100,50.01898194281526,0.39731621020301855,0.3119
5,1,100,46.92053089612669,0.22527418393983947,0.1281
0,1,100,46.0427396261426,0.31305826002171266,0.1865
-5,1,100,47.0835554625519,0.32458143614969753,0.1793
5,0,10,5.630239741872221,0.945869,0.9462
0,0,10,5.665955363387677,0.44089674441117915,0.4436
-5,0,10,5.565842755003981,0.48259242705148897,0.4813
5,0.5,10,5.5938905081393004,0.3920532979556503,0.3858
0,0.5,10,5.716498798143147,0.4737515174691137,0.46049999999999996
-5,0.5,10,5.517233847444001,0.26614042570681207,0.2425
5,1,10,5.606616462841125,0.07429139175877973,0.0674
0,1,10,5.495927591642912,0.14975573991572574,0.11989999999999999
-5,1,10,5.530400840082774,0.14013793695659307,0.10969999999999999
5,0,30,16.392873280391267,0.3919035616761386,0.3904
0,0,30,16.68159611774014,0.46600797993766724,0.4631
-5,0,30,16.355129670609372,0.5061148020574989,0.5056
5,0.5,30,16.626544042455404,0.29967509690942,0.2787
0,0.5,30,16.803742873944103,0.33805613228825215,0.2965
-5,0.5,30,16.085733871875256,0.38134866762556036,0.3333
5,1,30,15.719760605932121,0.18072960181247336,0.1303
0,1,30,15.633978429922275,0.19585991813092024,0.1254
-5,1,30,15.40566999868674,0.22605145407247051,0.1501
0,0,100,50.28568503175701,0.50633410005638535,0.5117
5,0,100,49.807006489514286,0.501197794029165,0.5008
-5,0,100,50.12186455662358,0.4943843867366796,0.4915
5,0.5,100,50.43532605976915,0.336218025641491,0.2938
0,0.5,100,48.28561070260764,0.3862377036989258,0.3179
-5,0.5,100,49.34102331130732,0.39565678002472116,0.3096
5,1,100,46.97446976624335,0.23325085977586812,0.149
5,0,10,5.645861607457068,0.43660858051038043,0.4358
0,1,100,46.88270202165296,0.3144202431905866,0.1746
-5,1,100,46.24029894874928,0.3218382067975764,0.1722
0,0,10,5.607386074357452,0.6220790612617817,0.6233
-5,0,10,5.6395537567581435,0.5199367878481878,0.521
5,0.5,10,5.783126908969338,0.12562329075240167,0.11939999999999999
0,0.5,10,5.787333505183234,0.24526,0.2335
-5,0.5,10,5.557028908689529,0.3139183138823667,0.2939
5,1,10,5.5642428432979,0.1629615005668399,0.1494
-5,1,10,5.56743893644547,0.1170974840063994,0.0861
0,1,10,5.431989404526794,0.1587329607740075,0.1319
5,0,30,16.667756228246457,0.5482568157750359,0.5518
0,0,30,16.76139254578147,0.5084184608455063,0.5066
-5,0,30,16.53332760447777,0.5359742119961488,0.5437
5,0.5,30,16.497391281923807,0.22220405076887154,0.1938
0,0.5,30,16.03620182620067,0.31813354246156916,0.2765
-5,0.5,30,16.11039005073554,0.32468489903175113,0.2734
5,1,30,16.5930167286608,0.17209392375707877,0.1405
0,1,30,15.679727032532064,0.18419531789056232,0.1241
-5,1,30,15.811748054794927,0.23167852780280057,0.1502
5,0,100,51.136521337156545,0.49102958892022014,0.4901
0,0,100,49.496059569667956,0.4930067963444295,0.4939
-5,0,100,52.125758220139886,0.4936438880442029,0.4919
5,0.5,100,49.24124884049344,0.31449596532328844,0.256
0,0.5,100,49.846085493611845,0.3729639746896047,0.2983
5,1,100,45.21322724214383,0.235595407591122,0.1455
-5,0.5,100,47.892032710597306,0.4225218460074643,0.3403
0,1,100,45.541001401382175,0.29665274470734476,0.1689
-5,1,100,45.78527671406512,0.3230892041474398,0.1756
5,0,10,5.53735779971959,0.6463116159334127,0.6461
0,0,10,5.685306913220113,0.34874317362312807,0.3461
-5,0,10,5.648805124308386,0.4930445218817893,0.4938
5,0.5,10,5.783821689289527,0.18032800000000002,0.1756
0,0.5,10,5.660916761788215,0.3544430751487191,0.3372
-5,0.5,10,5.7346103542999805,0.31817532774101537,0.2994
5,1,10,5.561673955512709,0.035380123923725276,0.0276
0,1,10,5.5234816372773405,0.13197664350620822,0.1118
-5,1,10,5.521899851848977,0.17285,0.1375
5,0,30,16.71979276424932,0.6002618423085433,0.6
0,0,30,16.645507198299065,0.5269577243903486,0.5253
-5,0,30,16.24022213428407,0.46963726840788594,0.4744
5,0.5,30,16.759694738368598,0.29331946825026756,0.2719
0,0.5,30,16.26356257852518,0.3355457727358742,0.2998
-5,0.5,30,16.09318285257499,0.3203624649690886,0.2726
5,1,30,16.547017384119794,0.13144317213838447,0.1062
0,1,30,15.96534522460622,0.20566768785978637,0.1489
-5,1,30,15.247058656400835,0.23301822073030565,0.1565
5,0,100,50.40526973385282,0.4723353272066948,0.4688
0,0,100,49.54198370415798,0.4892720337617329,0.4867
-5,0,100,49.639668273317966,0.49342255827314707,0.4946
5,0.5,100,48.16475830278495,0.33172418904741446,0.2899
0,0.5,100,48.44579336360178,0.39444141083882805,0.3203
-5,0.5,100,47.89700771136218,0.39709771792487,0.3105
5,1,100,49.709340548543246,0.2070063026863418,0.1361
0,1,100,45.34816153444178,0.289852861591921,0.1574
-5,1,100,46.18586342432433,0.3190435806524134,0.1708
5,0,10,5.633159222555251,0.20934594497641487,0.2085
0,0,10,5.533480917992653,0.3968996031964454,0.399
-5,0,10,5.394417449634942,0.41430956531270485,0.4142
5,0.5,10,5.658747535552529,0.4658949734391829,0.46290000000000003
0,0.5,10,5.545336038409274,0.2086073899431256,0.1936
5,1,10,5.627353028776586,0.06546,0.0564
-5,0.5,10,5.597579450960495,0.25194634194438464,0.231
0,1,10,5.4654403369235425,0.1615420515625133,0.1408
-5,1,10,5.340313689546634,0.15373779575525032,0.1185
5,0,30,16.490159344464033,0.5444068156647125,0.5461
0,0,30,16.394435668953776,0.47815003102553394,0.4792
-5,0,30,16.91809718346506,0.5431504971464631,0.5449
5,0.5,30,15.893860443328732,0.30583195697523746,0.2833
-5,0.5,30,16.47083249344721,0.3398057672029786,0.2922
0,0.5,30,16.19437556305242,0.2892656062668688,0.2526
5,1,30,16.54736293349673,0.1598622663214434,0.1271
0,1,30,15.691670925726209,0.21462080177164725,0.1561
5,0,100,49.73902410705744,0.4583541220794011,0.4576
-5,1,30,15.285620903618439,0.23008485196549588,0.1503
0,0,100,50.709200259610576,0.4894937363919861,0.4894
-5,0,100,50.85753845401485,0.5022758109663791,0.5014
0,0.5,100,47.95137456975892,0.39815881094781946,0.3141
5,0.5,100,48.63577014912432,0.36165924117149595,0.3097
-5,0.5,100,49.015435633367396,0.3907456286550111,0.3055
5,1,100,44.06542640561229,0.24872507870548358,0.1482
0,1,100,45.955386221322115,0.31644607417897164,0.1841
-5,1,100,45.48659062433578,0.33440771837537114,0.182
5,0,10,5.787081943781132,0.45149440541454067,0.4504
0,0,10,5.588559682308035,0.4400664394035087,0.437
5,0.5,10,5.64641197664029,0.12489245558254541,0.1148
-5,0,10,5.687322240142185,0.4507028652288653,0.4483
0,0.5,10,5.681789179159175,0.3289743412590117,0.3157
-5,0.5,10,5.584313653584837,0.34968130323921387,0.329
5,1,10,5.491788738761939,0.11571403288794413,0.10690000000000001
0,1,10,5.439725580097509,0.08768271059017817,0.0697
-5,1,10,5.525749722042491,0.13108910537984458,0.0979
5,0,30,16.602104827470786,0.4936103250361655,0.49319999999999997
-5,0,30,16.739005767721082,0.48143581075384256,0.4816
0,0,30,16.51326866757001,0.4999598652903718,0.5051
5,0.5,30,16.785965748233703,0.42928813840790375,0.4245
0,0.5,30,15.729871119368621,0.3666509097964144,0.326
-5,0.5,30,16.25076057128987,0.34197578354428443,0.2947
