rep_id,var_toxic_12,s1.less_toxic_end.est,s2.less_toxic_end.est,s1.less_toxic_start_f0.cos_theta_pi.est,s2.less_toxic_start_f0.cos_theta_pi.est,s1.less_toxic_start_f1.cos_theta_pi.est,s2.less_toxic_start_f1.cos_theta_pi.est,s1.less_toxic_start_f0.cos_2theta.est,s2.less_toxic_start_f0.cos_2theta.est,s1.less_toxic_start_f1.cos_2theta.est,s2.less_toxic_start_f1.cos_2theta.est,s1.less_toxic_start_f0.sl.est,s2.less_toxic_start_f0.sl.est,s1.less_toxic_start_f1.sl.est,s2.less_toxic_start_f1.sl.est,s1.less_toxic_start_f0.logsl.est,s2.less_toxic_start_f0.logsl.est,s1.less_toxic_start_f1.logsl.est,s2.less_toxic_start_f1.logsl.est,s1.less_toxic_end.se,s2.less_toxic_end.se,s1.less_toxic_start_f0.cos_theta_pi.se,s2.less_toxic_start_f0.cos_theta_pi.se,s1.less_toxic_start_f1.cos_theta_pi.se,s2.less_toxic_start_f1.cos_theta_pi.se,s1.less_toxic_start_f0.cos_2theta.se,s2.less_toxic_start_f0.cos_2theta.se,s1.less_toxic_start_f1.cos_2theta.se,s2.less_toxic_start_f1.cos_2theta.se,s1.less_toxic_start_f0.sl.se,s2.less_toxic_start_f0.sl.se,s1.less_toxic_start_f1.sl.se,s2.less_toxic_start_f1.sl.se,s1.less_toxic_start_f0.logsl.se,s2.less_toxic_start_f0.logsl.se,s1.less_toxic_start_f1.logsl.se,s2.less_toxic_start_f1.logsl.se,shape_1,scale_1,shape_2,scale_2,shape_3,scale_3,shape_4,scale_4,kappa1_1,kappa2_1,kappa1_2,kappa2_2,kappa1_3,kappa2_3,kappa1_4,kappa2_4,on_toxic,sl_mean_obs,ta_mean_obs,sl_kurt_obs,ta_kurt_obs,prop_explore
46,0.1836493321215557,-0.09051237183588426,0.40307794494843774,-0.735198984584915,0.01069649098627421,-0.1884872299523084,-0.01649836342317651,-0.3171101320789393,-0.03921238444907753,-0.3418679824836813,0.04448874202038919,0.00550466596032706,-0.19601445239808277,0.00239142804225517,-0.1814464722700688,0.6642662457497192,0.7156270246265262,1.0664714084925035,0.8107138499648203,0.2410897420999626,0.2291026904712096,0.2241441745799062,0.07324165230147003,0.27672661428948253,0.07606816692843334,0.21414872545454824,0.07717351482737853,0.24872498212458943,0.08383523863520292,0.0013388519319626,0.01717256592976442,0.00139890790456899,0.01744293868810595,0.17885392109848347,0.06898668050972141,0.2526924158663832,0.08112622551200942,0.9932907129989168,446.36382063491453,1.0446514918757237,4.907747998368764,1.395495875741701,186.79149313792033,1.139738317214018,5.2856507542075635,-0.3342491044541821,0.02465980292950714,0.4116463711170071,0.3025575505593689,0.21246265017842447,-9.804747523484147e-5,0.38445151670755634,0.3862586770288357,0.5191873589164786,42.809497009501136,0.08703950123020837,28.8213291261188,1.553653283994742,0.15788566044508257
48,0.8772014696206476,-0.02859659617806217,-1.939185349022796,0.20425095136007743,0.07082579118184476,-0.17597404457976026,-0.141351312108112,-0.05946486033738511,0.27450618069030547,-0.11089089757857253,-0.00917147488774004,0.01432796594822808,-0.3893510271134928,0.01213681159983583,-0.33279204303332094,0.23349149664879823,1.5169415211322137,0.00749465897303678,1.6671043997682893,0.2855844594387386,1.0861229665025771,0.25544563437685414,0.2849371250103962,0.1860508371068984,0.16106749678085502,0.2372410116684696,0.3074676489582301,0.1860324102013366,0.16353285974259854,0.00562022522408174,0.14003436460854088,0.00488514084186725,0.06124331912035972,0.17633597096608838,0.6199309053278493,0.10632926087624855,0.35567756149576807,0.9200876579201872,52.04153966596027,2.203537682403603,2.364656450943138,0.6940908202444257,46.714622411829545,2.353700561039678,2.729738712386767,0.4987269982342656,0.06256178054502298,0.3653018380560329,0.3965328215727136,0.11850200229442784,0.01113574330383557,0.1531247347660761,0.11285516599466804,0.3105022831050228,20.53357955442589,0.0397815800115068,18.902715935495443,1.630776683667539,0.498949746584016
49,0.19338387777654817,-0.11080212763419572,0.8887539397430165,-0.4615442851079001,-0.2270424197223769,-0.3755607626432737,0.05512749953725116,-0.4568656419817975,-0.4967369270920466,-0.08405958041763187,0.00626613276950412,0.0187297610564242,8.351076775030892e-4,0.02143174438463008,-0.09916364792300536,-0.16561241191928175,-0.22137009445953337,-0.08179234164507286,0.7101201070006306,0.4619277585535376,0.5976676143216246,0.26743214626727463,0.485355309154317,0.17395329543812557,0.05445822561404253,0.249737590953802,0.4577234043094712,0.17894817326995252,0.05622591438029449,0.00351410601913603,0.01870252314455847,0.00326723489721331,0.00806829083651985,0.1027108466545477,0.19842545979602663,0.08911379953068668,0.06836899377600901,0.4887617476277176,74.25820271709007,0.433004065087466,31.88655616156023,0.5725818179019265,92.89758538852765,1.3644942665476298,7.612671260542156,-0.17365698440798816,-0.2773985468477622,0.06084488097753501,-0.3172698319580113,-0.08767346194336179,0.0954075147164034,0.3430148002371631,0.1857332279035394,0.06257521058965103,19.967595433235747,-0.13142980009393934,96.14538443093204,1.642520775992131,0.17879064818010296
50,0.17014332216887634,-0.3793664868397179,0.02741081780897516,-0.34091119865393027,0.1786807950731805,-0.36497792380581656,-0.07990934523099452,-0.13258291224696603,-0.01863615123133956,0.1686345534250818,-0.10313124441878208,0.01381717648705044,-0.1841303056661074,0.01518277379072446,-0.18931544037459716,0.1334322530350424,1.2212221269605716,0.03129001666970428,1.0879417733822994,0.19290383428814417,0.17914240724824032,0.12537296918299184,0.0772680626944815,0.15759049298401964,0.07619690690627039,0.1286153883675606,0.07799828295139534,0.17609003146428404,0.07755054990340096,0.00195365465009655,0.01701460959657469,0.00266357327410651,0.01751589651888654,0.07282790180543233,0.12056884367733234,0.0918901480442047,0.11584478256274318,0.7177557831154351,86.8137122032541,1.8055456570409645,4.774035363363869,0.615613546750097,98.48994889230146,1.6722653034626922,4.658713492869016,0.04705200474787247,0.09990707026887136,0.5666439984749833,0.21385383128449784,0.02298527959598617,0.4011245359409192,0.3080538581708082,0.12935873809705528,0.5564127290260367,23.029957575654016,0.02986957030802911,64.24356686451793,1.5728141162708087,0.2872224853221231
51,0.05637465214738985,0.21627497008093077,0.3734421194818993,-0.1851884146362501,-0.5507505127330272,-0.3792065049012442,0.0501759476931411,-0.06031557379219072,-0.6790647278431627,-0.10627815723396776,-0.03828067539862873,0.02904838543908724,-0.10601285192991824,0.02860047862523047,-0.223257654734092,0.08755215561946185,0.8954690452636342,0.05163973608229524,0.802286215224296,0.2946097504602174,0.44165489546900566,0.17322070355230434,0.4967388663241655,0.12256727130160154,0.05698417494104439,0.18623039079843523,0.4548450389844952,0.13265400276410594,0.05983168425912529,0.00677183012563864,0.07740630067459323,0.00489367462530598,0.01706352877731812,0.10998316831414198,0.6378382468744309,0.07557946847149012,0.07321404750578804,0.7146217620085262,44.397471511821934,1.5225386516526986,6.345779927177524,0.6787093424713596,43.531801160809074,1.4293558216133604,3.638615007834951,0.2775472855493397,0.32705827975078217,-0.08801481254743743,-0.29169087430018986,0.0835291952843456,0.2810956963090051,0.5129116478787309,0.34909317814434415,0.10072689511941849,12.113484702352435,0.03557358815776135,119.6126006094962,1.519468367443063,0.27791147807087263
52,0.2658553712514881,-0.18235636378365097,10.833927440900656,0.6610132178352999,-0.495154815784144,0.2607291365776359,-0.06150549301630315,-0.18238137395743612,-0.7600215532525612,0.34260274024251647,-0.04811974741556044,0.00498067120110565,-0.04533625164017443,0.0141215032962875,-0.12317492196269315,1.536256069749856,0.37458880152588486,1.6271151832916402,0.7844189351657334,0.6649044543047317,1272.611517346607,0.4968779279635364,0.3366916325987616,0.29457463510270077,0.06258940112868036,0.4381976082216393,0.31798026621235626,0.34578301483494667,0.06964958631015272,0.00810099721646997,0.03507834729203913,0.01613173132003147,0.01265913521866936,0.5182643042905021,0.3013431580920111,0.7163126035089633,0.09362610520474508,2.293059294479317,24.786089255996114,1.131392026255346,11.029963205479907,2.383918408021101,32.04678433790726,1.5412221598951945,5.934689778945612,1.0259946277404506,0.26369990410624666,-0.13017340587899323,-0.3139402751888784,0.6257105464827867,0.7886840183061992,0.3034759168888476,0.3979615306481223,0.09612141652613829,16.660839283369057,-0.09678726562361184,146.3714037260525,1.5823445907925715,0.13398368902083604
53,0.4085575667408563,0.04416252680110102,0.674742756161069,-0.25984656763176195,0.15877758865300717,-0.15952630064310205,-0.00832964010033864,-0.01509247729665565,-0.04230733360648606,0.1505738972126163,-0.03676669290677983,0.02198898439448273,-0.09997644948924098,0.02876764990369389,-0.13507313822790715,0.16201382007367857,0.7044641365249936,0.01927285944697633,0.7394829888234317,0.28622022665843416,0.5248902912827874,0.21029213915730224,0.2106372766076096,0.1896558881959056,0.06338660675805102,0.22571963867342423,0.22440628058608525,0.2128731139972126,0.06843487997589827,0.00451057273397174,0.03179970847586596,0.00450753220017995,0.012347143643789,0.15889146507383928,0.2596708454301502,0.1251159293735043,0.08174042612669133,0.7886590898564777,93.7717275246546,1.3311094063077928,7.539793388825168,0.6459181292297754,257.36517221487026,1.3661282586062309,5.962093566474651,-0.04124031035173931,0.32003687000110936,0.37738384593302976,0.2928220136912789,0.05907995663692059,0.48570324451038127,0.210276617179684,0.2983626543909852,0.15396341463414634,19.284504846296898,0.14739973982706875,49.17876368643259,1.705042633159349,0.24724911246502093
54,0.02277263187715956,-0.04028323661996805,13.263918845011574,-0.2646864274462759,0.02322233001456158,-0.6037067444524956,-0.00167480251934039,-0.1958051939645466,1.0377570016113036,-0.598013430495351,-0.01117093639659991,0.01338919476165669,-0.6210744064720142,0.01366068206455962,-0.12176572684336492,0.02228683780413554,1.6843863355761166,0.05371124955582617,0.8105211294468598,0.4468104154163968,459.8260256338556,0.33390262372027396,0.3610870309111221,0.2727489746638357,0.05705268732875176,0.3363176059094951,0.5788539539947971,0.26201132731033916,0.06107687234302354,0.00197231294027658,0.13004719202943585,0.00199262466393295,0.00549364334590206,0.10420779639993676,0.3721841558667302,0.08404669565176551,0.03839644960999358,0.4620823007167163,661.0453271872366,2.1241817984886975,1.5723854972024212,0.493506712468407,805.6276208705552,1.2503165923594406,7.317019069017966,0.18293618749951507,0.17628869588466078,0.47084494496035256,1.409850891460511,-0.15608412950670464,-0.22591954064614367,0.4459478124264506,0.36092295345260744,0.05454545454545454,29.659747771380832,-0.04168309024980954,48.12053528292455,1.5291291023239326,0.12895815200457972
55,0.22412511266188015,0.00916166530306259,0.2129164616767621,-0.00504356160606536,0.0458028741242761,-0.11791435506551758,-0.04382378253741969,-0.22270190059454523,-0.03984357586756755,0.08864452208370106,-0.0010078711678048,0.01263252309545859,-0.06660682370842429,0.01358722164641801,-0.07905148583696818,0.00236392315464942,0.5847551800117908,-0.12168584743119852,0.8008902620665299,0.20726626039513657,0.1620159933722441,0.17286538860849399,0.08390254564162399,0.12905182425765277,0.08196384188138395,0.1731152196501398,0.0871931887142013,0.14074573099442186,0.08628906763903287,0.0022952608655595,0.00828303095321212,0.0018811575261543,0.00942467725941877,0.0905323719668622,0.09184868198916532,0.05607015323915921,0.1095499820494233,0.6239643886297999,111.95223928944333,1.2063556454869413,11.341504022808238,0.49991461804395193,125.34969499255848,1.4224907275416805,9.938738664410652,0.277994150327042,0.02306339692444184,0.3288405860573834,0.20592172165141953,0.16512335686758978,0.3344098196026881,0.23921392939568764,0.24475742635118225,0.4740024183796856,28.77334463688369,0.07039399844118738,61.26864983601841,1.6231065100028337,0.3023363305171038
62,0.4609256344388643,0.3341098680563091,0.09223950206305788,-0.607349782177392,0.02142705467121695,-0.4068436277461166,-0.01619481011600083,-0.3771127706535907,0.069275275795753,0.00229406501505093,-0.03585318989933955,0.02162877696111704,-0.09016483780793016,0.0257195435756606,-0.10977578699356431,0.5853430999316461,0.42380791598541534,0.44165518131587206,0.8234988367549932,0.530881068135239,0.1983974272419163,0.5317498393672412,0.07494044467292854,0.3470888039638504,0.05389092256700256,0.6175667414541963,0.08039864812006976,0.34697313670103463,0.05600811792167233,0.01076609339755908,0.01125478722869353,0.00919763023632767,0.00835737366637912,0.7169869849772424,0.06849000674735056,0.3942513551768044,0.0692976154905669,1.166148416742069,123.11427455656776,1.004613232795838,8.339160339976498,1.022460498126295,248.0301229201768,1.4043041535654162,7.167066524923794,-0.22765077514585855,-0.0994942649858276,0.4011260617027504,0.3468937814635161,-0.02714462071458318,0.27991257068281405,0.3635041969155326,0.2417653157684236,0.3345070422535211,19.280574740361917,-0.04221492799677102,100.7027088420526,1.569763735421126,0.03624875883034707
63,0.6150698317705664,-0.05950907698804885,-0.06244109179289984,-0.6427936961942641,0.07008456345019662,-0.3891455701487092,-0.05108740709225846,0.3245383762153279,-0.11241175498951868,-0.00607267025613992,0.044183773202215,0.00978740477373924,-0.1465349282862617,0.00306429902317851,-0.14693372532631488,1.7738145534243714,0.7270973178835105,2.2307622734008903,0.779069021333921,0.38768598413414496,0.17945554627775723,0.3579391656304963,0.06902446949219314,0.3466186048098847,0.05826045321112571,0.42329173281442944,0.06992329197018998,0.3501137492033208,0.06279388544428245,0.00770263453492123,0.01295935475044687,0.00780297789270502,0.01167426027733324,0.7453985982488169,0.07317853117938636,0.812011684528871,0.06917441549273969,2.269431283463846,64.9229996939948,1.222714047922985,5.823257327448298,2.726379003440365,45.19576339862311,1.2746857513733951,5.809765322305137,-0.21788699308512105,0.6350823818229758,0.49499126655933967,0.1981322506181293,0.03576113296043382,0.30447133535150805,0.3738192960168846,0.354727778809863,0.4475770925110133,19.43701319700874,0.12887533712332458,81.63399840470798,1.5606539574920169,0.05854347730162864
64,0.11018863958080602,-0.03971526034408241,0.0924458205242716,-0.6883160785775903,0.02871940566286233,-0.46699304977661865,-1.2094214707380998e-4,-0.4575013835013628,0.1242082947009352,-0.25518300395591664,-0.04369041721543828,0.01089551221877046,-0.17806631838443404,0.00583465084068471,-0.2006802232529536,0.20410164242948203,0.8292510810196841,0.5820058092848178,0.9595177671565756,0.23885121397388157,0.1946606518650172,0.21920611818375932,0.08946420784439119,0.2019604914427653,0.05755800944134366,0.2090262362993257,0.10194916724181076,0.1967490030249823,0.06145428475058757,0.00231962962979118,0.02038008510119688,0.00174627741863712,0.01422738384665552,0.11120931724134772,0.09968667068875252,0.14239207782118876,0.0729988426704521,0.6047804773668037,266.4833692468601,1.2299299159570058,5.189025563889839,0.9826846442221396,113.46306465078035,1.3601966020938974,4.644071081076621,-0.276884103595987,-0.05061841802483802,0.4401513806444656,0.53109126017746,-0.05556107479501537,0.1516999615206081,0.41131103283452947,0.3631925482610865,0.31614135625596945,27.54894445944687,0.04166242224770834,50.26704474715583,1.5549314489033266,0.164571313739934
65,0.10496969328367038,-0.5025974813361079,0.45694701471798993,0.1980645898851168,-0.04768326882428837,-0.4618432295586096,-0.02967115263761263,-0.6791680296191517,0.00791417287053606,0.21506029586606623,-0.02422161042577351,0.05884795411626944,-0.15430348085748952,0.03501215217100446,-0.20022344342732964,0.15008759888032827,0.5674473392711219,0.08713554068065128,1.0235672309343775,0.45253413668675446,0.2559150745087085,0.39971088328180365,0.08770589398608303,0.2337251208424367,0.06670939495584724,0.3609626968628575,0.08966813010222102,0.27297850388513367,0.06743081260938218,0.01401156117947229,0.01995419922792726,0.00741333078757331,0.0181202522126541,0.35713358977203524,0.09899619800932498,0.18099511092036605,0.10387465974267047,0.8449685140426223,-351.21544833321036,1.2623282544334158,4.755017237027365,0.7820164558429453,47.64503281551529,1.7184481460966716,3.9028328506617873,0.6449335814181114,-0.4767801975648567,0.3991857227087063,0.21030200492483103,-0.01497423802561492,0.4174481279203612,0.417197838895382,0.1781662216285215,0.36116910229645094,12.407790290438555,-0.14092714222253422,114.970088634268,1.5493560777545403,0.15572080947228992
66,0.24135305385648165,0.08868778087230944,6.951461488169552,-0.01200134684179496,NA,-0.12305935159783173,0.02931887860425019,-0.23405106891389368,NA,0.00816081380753999,-0.1305966456966915,0.03539673777432989,NA,0.00267283260787572,-0.5754028282502465,-0.11585277025537012,NA,0.26444061075287423,0.7619599404466125,0.2581538676100642,940.4365483122442,0.1698498361705428,0,0.06284879407248352,0.09890966413940874,0.165709177673195,0,0.06765399776581632,0.09994515893464692,0.00987225919614519,0,0.00676265061651908,0.06847592672239403,0.09348663290688353,0,0.06119505475851803,0.13880817967723524,0.6959761907651619,18.878615040340485,NA,NA,1.0762695717734063,11.66944306712509,1.5737889014671445,1.506546955800934,0.47780382634985985,0.12168272623444298,NA,NA,0.3667458215938231,0.36389460895587666,0.5191240517959049,0.22513714945164515,0.09436008676789588,9.175868812421854,0.02725306623097239,69.14998901905123,1.50147172595201,0.790554381523601
67,0.13204503861071468,-1.2666074470291098,0.5549855905391923,1.182650919670399,0.24263643828308196,-1.1334836366887977,-0.08586061188612355,-0.8208820254393643,-0.37576637502384946,0.6318007408267098,-0.1264908987476722,0.01669095945627619,0.03284187067186871,0.05349244191222212,-0.08520162981951722,5.7802490093474965,-2.071554825767448,3.441506070268638,-1.2539307898420826,1.0191950950617386,0.6797739233473297,1.1625204890187792,0.29424184423763833,0.7844847095893995,0.07812566554174419,0.8823447341063316,0.29502661089418897,1.4080581755121238,0.08663727000838337,0.0860871530750034,0.02254811668382993,0.1234155472450188,0.01783938409662869,7.565542969370833,0.33415816353884337,10.347538786757344,0.14977047641310878,8.260795985178625,16.74021249781291,0.40899215006368017,22.94341692170808,5.922053046099766,43.601642597492,1.2266161859890456,6.187008998290043,1.6717670780349867,-0.31777119179266455,0.7317525966476697,0.1273444586228503,-0.6443674783242097,1.1349115744734095,0.4032555464784642,0.3766199348990275,0.1423785594639866,62.93608375210781,-0.04919501723189574,14.598053709867536,1.5018382735381024,0.14699534345762788
68,0.6303270295861645,0.21184256988615904,0.9300312602224554,-0.06759618569625409,-0.22751051203201475,0.09023116080088382,0.01091165737236099,0.01461343210925059,0.03586172134677996,-6.389698415873765e-4,-0.0980817961163818,0.02989695620404822,-0.1261184558886758,0.00803602492356783,-0.3097279638159364,-0.07931227732459334,0.28198434834357555,0.2047898691586197,1.4243841955394962,0.20113284317204688,0.5100509599045667,0.12413986729259084,0.11631782355599889,0.09615143262882545,0.08967544273091554,0.12697942318864147,0.12344965447548722,0.09681947024504606,0.08872366713699617,0.00394673860092465,0.02489407136712862,0.00473542316185957,0.03296121980013575,0.07485916615378227,0.11482901739836789,0.07726121105583121,0.1761731131804669,0.7049718687455517,42.042956577787976,1.0662684944137206,5.561716423893922,0.9890740152287648,21.90766314913345,2.2086683416096413,2.7517120560799935,0.3181899192347855,0.19589895218390385,0.15827559289902485,0.2171472414214332,0.47601726573192343,0.18064655023306583,0.3966977623034006,0.08320372395827144,0.3707602339181287,14.62900846157518,0.02363373935846218,31.952451142125895,1.5584798858095696,0.4513582774324965
69,0.4577209015271207,-0.01973619089552425,0.6613214243140061,0.2786492047126593,-0.03076794950559818,-0.18111072933980304,-0.0940062121203536,-0.18261047550868428,0.18758547595421937,-0.2225427250647096,-0.1958748209952412,-0.00214200271886044,-0.30711307005484134,0.01243309654342191,-0.4685307462643899,0.7181449275973907,0.932433907526364,0.4760288377888618,0.9493938083458892,0.265140322503806,0.697048967893957,0.19138239367885276,0.07807133519205715,0.1302975777534746,0.11103373567431749,0.1784254732263941,0.08693770467463263,0.13142093147695735,0.11140096794166406,0.00677553030046391,0.02973005025801273,0.00274393297631091,0.05887449546712203,0.19219183108319352,0.10725449979203236,0.11556099339202716,0.14489377007456622,1.22789342241298,33.146744390944995,1.4421824023419536,2.9838281643377877,0.9857773326044512,64.12814920299576,1.4591423031614787,2.01386498149282,0.6650363539460031,0.09713173166763292,0.35561919972774564,0.4673276831305365,0.2052764198935408,0.05719948211160761,0.29238093711299024,0.083867386181076,0.5459317585301837,18.224467949335015,-0.05670806561892178,25.44204770856561,1.57355809865948,0.355835433015032
70,0.3943173395150903,0.2207831352083989,1.0990742653121912,-0.6218500578656564,-0.25509702095889264,-0.6154016013168763,-0.0652265210640973,0.24520034461970375,0.2617804441845456,-0.22786126493259423,-0.02805434484639254,0.00264605650803153,-0.03065163624393834,0.00222997524440671,-0.01001589301254655,0.6235174793943421,0.4123691007064939,0.896301688733026,0.21660320346106385,0.2978805348796917,0.49113911353301654,0.3366627779433461,0.2276115144984998,0.3386978422640317,0.16957648710500495,0.31472062817099855,0.2467529536781102,0.2890039509616672,0.1671582749995283,0.00148188831868708,0.00930609673122432,0.00146359238410555,0.00361611157447245,0.3353304610983529,0.15073018032579028,0.3810561522298093,0.07102521683079464,0.988911091887023,-4104.155395552503,0.7777627131991749,30.253490432021103,1.2616953012257068,5799.597052932651,0.5819968159537448,80.52635874594125,-0.1123326392828432,0.42807076097353414,0.25442039762392055,0.444650860538376,-0.10588418273406308,-0.04499084857876387,0.44429089751871587,0.1548160715074378,0.2845849802371542,147.0907763712049,-0.04274398837196758,5.545250038132505,1.5003985226007148,0.16804663567241004
71,0.7771903826999441,0.17729597672300806,0.2468150432051865,-0.46478064486784254,-0.07257536418835114,-0.2245862383581985,0.04960079679301749,-0.02277695941995728,-0.1328242130834537,-0.11636905105558332,0.09698728929820027,0.0039028618259762,-0.10984481294834492,0.00209759369171906,-0.11435792823106417,0.7105654265154033,0.6421735412906188,0.8613134310504079,0.699597464830341,0.13439699972314642,0.13208478112945013,0.1419343405947988,0.08206418811773644,0.130543320463645,0.05909771581538139,0.13851989760385586,0.08533773273967152,0.12686320362179987,0.06496091965003792,7.849257047874875e-4,0.01082429461959165,8.217849643660979e-4,0.00849280082068462,0.15655956782388947,0.07455077278313758,0.14830480076698696,0.05824449761778332,1.0726390939886636,1464.8486687103723,1.004247208763879,8.738941153538217,1.223387098523668,401.9401637804461,1.0616711323036012,8.407356291947078,-0.11353226669054878,0.2870292381414258,0.2786730139889426,0.17698198447792934,0.1266621398190953,0.19343714650579977,0.4008491749703113,0.4067934868595834,0.3793402777777778,77.21178080190235,-0.03899071505981993,12.300565677561236,1.593645990798629,0.254707930683325
72,0.0318962865893045,0.2249946037111817,-0.3266077040290307,-0.16603775000717574,-0.32688129554909046,-0.07134557991230878,0.14087170313804517,0.4970404962028683,-0.6366059087140072,-0.047083463457385,0.07658142193550792,0.0259039170409589,-1.0580210645036383,0.00712186579527113,-0.5357727893491626,-0.11821163830349062,2.3054767360765456,0.08622247484759368,1.1591167652168513,0.5251999721362899,0.7105039644624617,0.37317446484499905,0.6298303166897172,0.04995180391235702,0.08439540705835899,0.4585399915982869,0.5798129202671036,0.05270778731758931,0.089554350061828,0.00955790032401973,0.6898652056251039,0.00244221058602703,0.0526123276058645,0.2076694211140563,1.7387328426047222,0.03260151687202482,0.1449533162588036,0.5965768203142193,33.19717282747066,3.0202651946942556,0.8976273682156493,0.8010109334653036,20.447765861615625,1.8739052238345613,1.6897607579870877,0.1337503889697863,0.7714225576298133,-0.0270931565721284,-0.3622238472870622,0.22844255906465327,0.22729859796956003,0.4406598421150072,0.350963483362453,0.01636363636363636,12.798658424707122,0.01084188388273909,117.5251449226607,1.6211489077816024,0.7269201588166756
73,0.1175510427049553,0.8279214643966137,-0.7045659218508776,-0.17350892210228322,0.17855011270360735,-0.2315956826939197,0.02426326521920121,-0.21452621859397425,-0.05399765480472813,0.02160037974668521,-0.0240274765776717,0.01196561439135138,-0.1855190081682666,0.00860406781065048,-0.24122010360299467,0.08334729673910297,0.5815157297419259,0.26037526945603606,0.845409342341927,0.24768878909227973,0.5003699844630104,0.1998113123411417,0.12326203909993189,0.0890463129286655,0.05742843816446857,0.21092308170335416,0.12867111366817027,0.097334815254884,0.06124890307160374,0.00241560787634372,0.02843705792146478,0.00156096134018536,0.01672031010985016,0.09744602463966164,0.11058182256768624,0.05527710455914529,0.06837351994773201,0.5335263848022188,139.5780883469165,1.0316948178050418,4.886413584589626,0.710554357519152,95.0028961460521,1.295588430405043,3.840980838123126,0.20146859470584091,0.15636896026587724,0.5535276295117315,0.31689752405512334,0.14338183411420444,0.3924955586065367,0.3992407820273253,0.3468677022821798,0.19545454545454544,23.226198945410015,-0.00456552907222957,85.51053289633795,1.5676754038784355,0.3304009781309353
74,0.2105263251430579,-0.5175283514544552,0.02592625962343574,-1.0099813453140818,-0.06880671673980761,-1.077089058644087,0.10435898150419021,0.1903541067876612,-0.001312002334572,-0.08672333061978964,-0.01329258975219814,0.00138091013748166,-0.0906113416438696,0.00201595588650348,-0.10512169612428746,1.633397217182173,0.6877294990458043,1.3855022063394191,0.7791409203686569,0.2079006438264049,0.1898833785362884,0.21036255024270165,0.08910173053813487,0.27774748904915963,0.10944150559370504,0.1931374326749059,0.0882511572667454,0.23740477081956057,0.10612050566864906,0.00134025070273387,0.00968909512537826,0.0014192480537192,0.01287368016256113,0.3876672779856221,0.07898250717343765,0.43342526385904273,0.10115497363560082,1.979959067767308,469.51488386320295,1.034291349630939,10.62449623192869,1.7320640569245542,668.9803647577762,1.1257027709537917,9.2053513414572965,-0.5729471869934488,0.2984320088170617,0.3682274415808253,0.10676589969482853,-0.6400549003234544,0.02135457140961089,0.5413931398248231,0.09478531227720238,0.56884561891516,105.87883725345291,0.02688757001633188,8.446211908599233,1.5501851826424264,0.2860288127088653
75,0.3200514812154441,0.5624620087424369,-0.5882763148735954,-1.2536834072549203,0.18252749404163895,-1.015977138873169,0.07660753478088346,-1.545234650516718,-0.11492876200614004,-0.29768859770806894,1.449638488715493e-4,0.04736014082833158,-0.21182437346826735,0.00703804942925483,-0.2464206979011084,-0.33971040955225995,1.6584430894553446,0.02386410032719354,1.2564474915317214,0.6333232019085753,0.4085244038600217,0.7406395963325627,0.2642542312339274,0.29890494479396407,0.12775302287474768,0.7051953891109703,0.2821727645034075,0.3038547659344301,0.14421869590694436,0.0073698584794508,0.03181276965128726,0.00268513882601288,0.0194618266628142,0.24264980237298317,0.2465198322648658,0.09622933496865084,0.1087313414981323,0.1607782532896218,-41.29143618727631,2.1589317522972262,4.255927339741399,0.5243527631690753,62.0963945287854,1.7569361543736033,3.709711486715891,-0.8288169367259055,-1.0038250179060708,0.6073939645706539,0.4264808706045073,-0.5911106683441545,0.2437210349025784,0.5014740053098984,0.5415545964595189,0.1945701357466063,21.82453122339216,-0.2141238292384661,55.566337455972565,1.571613967616012,0.2970493069470006
77,0.16294811933095502,-0.06048809899821811,-0.5433405046656028,0.03268242662207425,-0.044668977728469,0.09233525249512992,-0.05669737227426697,0.27588481676479787,0.03622859185287573,-0.3105994471061518,-0.14222921821165468,0.01445321761406152,-0.08256950129578454,0.01331543579881247,-0.10198257486961546,0.3613102801052422,0.3706486389527653,0.38101584930799826,0.47551979761095,0.1821261043258206,0.22466520048333335,0.12089100971602965,0.06950658404676098,0.158604185318966,0.08365675634935037,0.13781612970843746,0.07312797681846636,0.14690533362939753,0.0842127358656913,0.00380754461101683,0.01112475126974104,0.00391187582712385,0.01421909084142395,0.1047087618664475,0.06736335542749132,0.11750901160434934,0.08731397878529677,1.0494469204611503,33.84621696706083,1.0587852793086734,7.900883832332799,1.0691524896639064,32.591144689736,1.163656437966858,6.850197527414024,0.467073756580155,0.5554318416542908,0.3897223522296117,0.3157756167423687,0.5267265824532106,-0.03105242221665882,0.37769395768381375,0.13731780667783827,0.55396370582617,15.682059503204336,0.06978506770417665,97.25283396665064,1.543060997331582,0.31190933532252213
