rep_id,var_toxic_12,estimate__less_toxic_f0:state1:cos_theta_pi,estimate__less_toxic_f1:state1:cos_theta_pi,estimate__less_toxic_f0:state2:cos_theta_pi,estimate__less_toxic_f1:state2:cos_theta_pi,estimate__less_toxic_f0:state1:cos_2theta,estimate__less_toxic_f1:state1:cos_2theta,estimate__less_toxic_f0:state2:cos_2theta,estimate__less_toxic_f1:state2:cos_2theta,estimate__less_toxic_f0:state1:sl,estimate__less_toxic_f1:state1:sl,estimate__less_toxic_f0:state2:sl,estimate__less_toxic_f1:state2:sl,estimate__less_toxic_f0:state1:logsl,estimate__less_toxic_f1:state1:logsl,estimate__less_toxic_f0:state2:logsl,estimate__less_toxic_f1:state2:logsl,se__less_toxic_f0:state1:cos_theta_pi,se__less_toxic_f1:state1:cos_theta_pi,se__less_toxic_f0:state2:cos_theta_pi,se__less_toxic_f1:state2:cos_theta_pi,se__less_toxic_f0:state1:cos_2theta,se__less_toxic_f1:state1:cos_2theta,se__less_toxic_f0:state2:cos_2theta,se__less_toxic_f1:state2:cos_2theta,se__less_toxic_f0:state1:sl,se__less_toxic_f1:state1:sl,se__less_toxic_f0:state2:sl,se__less_toxic_f1:state2:sl,se__less_toxic_f0:state1:logsl,se__less_toxic_f1:state1:logsl,se__less_toxic_f0:state2:logsl,se__less_toxic_f1:state2:logsl,shape_1,scale_1,shape_2,scale_2,shape_3,scale_3,shape_4,scale_4,kappa1_1,kappa2_1,kappa1_2,kappa2_2,kappa1_3,kappa2_3,kappa1_4,kappa2_4,on_toxic,sl_mean_obs,ta_mean_obs,sl_kurt_obs,ta_kurt_obs,prop_explore
34,0.01382366160127287,-4.552428606767805,0.04874818652007533,0.09343075345795328,-0.02666249003755751,2.0325007805387507,-0.03250386722745758,0.16128963589647094,-0.03926938695090103,-0.01687624744696478,-7.151177484795214e-4,-0.0550711448049235,-0.06290439287205692,1.1348872729723845,1.3700644943168074,0.30469981045690425,0.32725414040801926,6.529133541508793,0.2194004493805306,0.4021961945792408,0.04471883262971914,2.478516756888384,0.23943695596205483,0.4371486201292204,0.04955521790101337,0.01385315983696015,0.00116139330589986,0.03137267786181211,0.00375432517689677,0.4680188434229915,0.15209841929474868,0.199306452183857,0.0238006670031048,1.6716550310451053,19.461631494908257,1.906832252389528,28.39132706835571,0.8414675685296251,11.163448964793869,0.8640218984807401,10.265749561130477,-4.181803805528029,2.5014650788812,0.41937298775985105,0.4364604311149914,0.46405555469772897,0.63025393423892,0.3439623112022182,0.4296949113915479,0.01722488038277512,15.571555420481912,-0.00318147045503125,112.6595546969188,1.5780006002694422,0.06114534376574952
35,0.15774270776602164,-0.03884414989057633,-0.03918889669759516,0.16934054312736763,-0.091114748479912,-0.1261640741425448,0.0929342404029182,0.08608971293441854,-0.10758477988894212,0.00765874599611574,0.0022495813642498,-0.2640482006896569,-0.3745530169172082,0.02266152926918585,0.15293482966658778,0.8091580161659414,1.206356886450132,0.10695622605785972,0.07710886113892103,0.14897422356242052,0.11813580703909753,0.10583882186044433,0.08081817518927865,0.14867291206641856,0.11682433720355652,0.00336285417522523,0.00321594776485441,0.04778790511184278,0.05161222606185742,0.05827642144564509,0.05348133004263867,0.20043558905258513,0.20793937004274807,0.7553197130099698,24.436754607592977,0.8855930134073717,21.583760697264474,1.5418161999067252,3.19868049567871,1.939015070190916,2.36331905412717,0.2667141070407905,-0.00543759782328777,0.26636936023377167,0.2136607167221752,0.4748988000587345,0.20681618925367556,0.21444350845145485,0.0131416964303149,0.3648989898989899,15.250411923478673,-0.00604855586154078,195.33512899272,1.6175176911848348,0.6410709997979167
36,0.19337650319299332,-0.47839619167178415,-0.3567733400805563,-0.12489932441190668,0.11200304237410098,-0.04139316933659283,0.22407827075248463,-0.01439696729773669,-0.05823906018366858,0.01796170597615057,0.02143889084720169,-0.1344461977727322,-0.12714027659644456,-0.01219886732882025,0.01288160278840083,0.7337860399567545,0.8749172589924635,0.18590108698064473,0.19271432556139137,0.10471678974366393,0.07293271194319734,0.1941419744781666,0.2152979607181522,0.1087918717530156,0.07302775366390252,0.00328952343257656,0.00332245628136762,0.0190707320533031,0.01195956985620455,0.09872535504161883,0.11806244846515464,0.1276672866784117,0.0955598394422994,0.5926230225767073,96.31933303494462,0.6177034926939283,144.82370770009425,1.338607929862282,6.142882132159862,1.4797391488979912,6.431525205860467,-0.18133561202291593,0.13365831428356906,-0.05971276043168805,0.3991297543726466,0.17216125523696155,0.16065451632242517,0.4090636220229692,0.11681242343649328,0.3496042216358839,21.41223670224052,0.07003785217447206,95.6369219738044,1.6165963135009285,0.2641411433057748
38,0.6063331382678963,-0.08681184802119994,0.41958631756782966,0.05858344361510603,-0.16382877134271093,0.6020887479786912,-0.38660611051044785,0.01186921502580507,-0.13749419862449258,0.02256647505159572,0.02562521310422152,-0.10716143644553527,-0.09542638539087926,0.9728184302814756,0.713511200682426,0.4726566585466674,0.6213256968823048,0.22228606336496368,0.28614277897116003,0.06404135510126134,0.0656718525841485,0.30136831466634795,0.27284074085943116,0.07135099075204036,0.07132391755372068,0.0110588181685897,0.00889688988336384,0.01171434238467358,0.01127641297676034,0.394717567583227,0.33281380308561365,0.07249870226358004,0.0856553067780049,1.708570911462162,35.598393166502284,1.4492636818631124,39.94819916402793,1.2084091397273538,6.336369987920851,1.357078178062991,6.845375882925729,0.2519038011453799,1.0513201173476343,0.7583019667344095,0.06262525885849546,0.3972990927816859,0.4611005843947484,0.17488687782386894,0.31173717074445073,0.5105162523900574,14.462411034487392,0.1391898719957229,225.18705969012132,1.6149177339308949,0.12390430101146704
39,0.1671792677184724,-0.3611673799597572,-0.6266219988990617,-0.04769135450888603,0.03094851288013948,0.1620771393519371,-0.4505524901822121,-0.00703349053581974,4.811805724815267e-4,0.00492604596851158,0.00647247140820195,-0.09983061279632224,-0.11063304961961376,1.0841102625290402,1.0634772733026223,0.7392133692344939,0.7087736505561728,0.25451898189036204,0.24755805307308143,0.08859220311089992,0.06946500622843363,0.27223712237082903,0.22663134688933545,0.09199563171469909,0.07178208889989718,0.0014183158709343,0.00146767240393664,0.00677045447508509,0.00577330860434407,0.1974498119546355,0.17935662401701283,0.05699238555342961,0.04348178676768934,1.528332060262827,138.52286669309052,1.507699071036409,176.28602854525326,1.1834351669682808,8.930510346626079,1.1529954482899596,8.144773656969349,-0.08787598530020285,0.35954277894398967,-0.35333060423950735,-0.25308685059015945,0.22560004015066829,0.1904321490562328,0.3042399075396938,0.1979468201645341,0.3912515188335358,36.8220275444424,-0.02780652588458426,41.5299727250388,1.6318563837998137,0.12432716701095324
40,0.4030851693530992,-0.2893347480043994,-0.4169694819339068,0.30970623899016936,0.04367514219123036,-0.08610053550601916,-0.3559900702020047,0.0117375925033564,0.04944501992332958,0.02248202887980903,0.02443738362497597,-0.11748736363077278,-0.17891547433160873,-0.06165545325125188,-0.05987391048477134,0.4452079652747239,1.0533098898547568,0.2883353280645953,0.2042677216925915,0.21453669297462952,0.0796041610358554,0.29228130849545203,0.20060645276877867,0.2062578274167447,0.08217581910532348,0.00503064996545399,0.00357014433147995,0.03250166617478778,0.01770821366831301,0.13543952520065936,0.10022018836179993,0.17765283179795238,0.11972310576422047,0.5096967466914892,210.7051457545031,0.5114782894579698,358.3440997427046,1.016560165217465,6.910116469390037,1.624662089797498,4.850990387141396,-0.07252826208226354,0.0250590106504602,-0.20016299601177096,-0.2448305240455253,0.5265127249123052,0.12289713865983576,0.2604816281133662,0.16060456607980894,0.17456896551724138,21.133165979723124,-0.01992689442197408,88.024292907279,1.6707051379128637,0.27797259263935586
41,0.3949020203287788,-0.23993836265650545,0.26306004091495827,0.13500453287635095,-0.06034919572021517,0.5446189653999354,0.12156219332486833,0.07530540502452318,-0.03541576814285362,0.03813629475664801,0.00916517744520318,-0.09256583893032937,-0.1156019870134703,0.12744456656914735,1.7735821608333753,0.26716481042756623,0.6214665963413457,0.6068451559733307,0.36814526530656866,0.10672556505197411,0.05067942790141491,0.7630096966830339,0.4434736024953808,0.11451424925441772,0.05411821028970168,0.01480423659916579,0.01164224766677344,0.01719628827931618,0.00941584686533589,0.4505842490995038,0.6529222721777475,0.08334387925159928,0.05852762891280824,0.7534523695631317,114.82958603117656,2.3995899638273595,26.539507497703394,0.8931726134215505,7.173051039162529,1.24747439933533,6.155860017441667,0.14596703293686497,0.8903245689507784,0.6489654365083286,0.4672677968757114,0.5209099284697214,0.4210110085753662,0.3255561998731552,0.31028983540798943,0.19979818365287588,13.276393141063192,0.02683023922689165,141.07190914666896,1.5637324521604952,0.04158860124136095
42,0.00101414074657226,-2.5389719702579,-0.3303748178149885,NA,0.00853982497779956,-1.7254874790733856,-0.11451210096154756,NA,-0.01888309213475602,0.3725786579093459,0.0411601840774185,NA,-0.06439170902060895,-2.5025975560719673,0.5152390173414187,NA,0.33067064327318985,218658.546152281,0.18690808957050495,0,0.04670054658526643,328653.92796972074,0.19364976406279655,0,0.04948665556267478,4850.968186856855,0.01100645699694636,0,0.00767563595665643,140369.38569936753,0.2718156075318666,0,0.05589917977421962,-1.537739732003433,-3.451474480502105,1.4800968414099531,23.98816231457392,NA,NA,1.2955284673417242,6.791673233275637,-2.1924026622554207,-1.4145330816783117,0.01619449018749086,0.19644229643352645,NA,NA,0.3551091329802789,0.292071305260318,0.00199800199800199,11.646255217851271,0.01129109784497027,63.68892399924822,1.5946665311421986,0.08724855856209117
44,0.0485178431066048,-0.4112694337631702,0.0052655858570131,0.282856602221286,-0.02854997770272997,-0.1424702876037867,0.05282648427377453,-0.5707140094890617,-0.03719446088555419,0.04205320535810118,0.01138265255973527,-0.2494561988721556,-0.3504181540060999,0.03631872675996804,0.29596881778604556,0.32259669190809015,0.8483578475882649,0.16047557967519138,0.06466165375901294,0.2517054977087642,0.06703106545028899,0.17224696541182133,0.07231844840838013,0.2201582683577256,0.07228864227192945,0.00995611933847044,0.00675127727710032,0.07988382500502267,0.0335517137255301,0.13270492625497776,0.07201816413655698,0.2314294746967159,0.11380527306847218,0.974979098962136,16.458150414066065,1.2346291899882136,10.93724276392344,1.261257064110258,2.8387350940680003,1.787018219790433,2.2063778389110738,0.0242647518591646,0.267711347423194,0.4407997714793479,0.4630081193007552,0.7183907878436209,-0.16053237446208102,0.4069842079196048,0.3729871741414265,0.12244897959183672,9.118565475370684,0.003732678563289,95.83792924838258,1.541360287174858,0.5477916355709033
45,0.3541195448507114,-0.32061148775371773,-0.3436914235320949,0.340989671296703,-0.03974210244429878,0.03293378840903364,-0.7194503393999961,0.01120948902055681,-0.01037493144398663,0.01118228071160517,0.00895218353265995,-0.08981996848785322,-0.14081390491354404,0.3798450514673606,0.5148473617168737,0.5230348755108326,1.0352745565207533,0.20949838897244455,0.29462261076625734,0.15507092672577433,0.06004232230958338,0.22271266557379416,0.25960950854018,0.15649754622012554,0.0646848614077956,0.00149994151758556,0.00144080223291212,0.01149616604053703,0.00571372361211406,0.11719448212156192,0.13692592900300868,0.08156164395468322,0.04598439357792982,0.8324086335989109,1192.7976290938109,0.967410943848424,325.896127360568,0.975598457642383,9.819265192822977,1.4878381386523036,6.543023123544433,-0.05704331624290632,0.3213603172525082,-0.08012325202128351,-0.4310238105565216,0.6045578428075145,0.2996360178640313,0.22382606906651265,0.27805159739948787,0.2066115702479339,37.76745870744504,0.22852866813631328,39.41439796457053,1.690242105300918,0.1519720213671446
46,0.1836493321215557,-0.6859354895143801,-0.18913581428493575,0.01177402091128974,-0.02461624083571625,-0.24022235188850455,-0.5304903717528152,-0.02739447164989165,0.06809081060847517,0.00437829510639582,0.00330291428978785,-0.19618179774838873,-0.1803895068014053,0.6678960090494218,1.0205610279753603,0.7242163553360504,0.8043663553344043,0.21915194584342496,0.2850553345140275,0.07305539764852581,0.07615519527653405,0.2121840820715665,0.2560542521318745,0.07702156158265129,0.08385349360692484,0.00109756087823713,0.00154725491967533,0.0171863720180227,0.01728486111150699,0.1689853484940842,0.25386708578751976,0.06878082894944344,0.08020669262428073,0.9969204762986194,297.0271331288783,1.3495854952245578,225.1199354525036,1.053240822585248,4.903720627499838,1.1333908225836018,5.315346266699104,-0.28498560938364725,0.10154758311994189,0.2118140658457971,-0.1887204367443688,0.4127239010420226,0.31437546335855476,0.3763336392950166,0.4098607456169216,0.5191873589164786,42.809497009501136,0.08703950123020837,28.8213291261188,1.553653283994742,0.15788566044508257
48,0.8772014696206476,0.11808367746734871,-0.1432212852363505,0.05648151488399555,-0.1443262311550201,-0.09675305342524808,-0.05563085878531539,0.15944762610227517,-0.04048387365122421,0.01890773489746479,0.01612952166768417,-0.4265266654485766,-0.3265133965885911,0.13854480757545082,-0.03396230505329765,1.7271833214252674,1.6095771153721024,0.2532509067983503,0.18682471015613344,0.2845385019614599,0.15955932718540555,0.23755833084741623,0.18769235587106003,0.30142440874171544,0.1639844890035267,0.00595585805892406,0.00498616435177754,0.14284905632207803,0.0596366639863185,0.1666044703670139,0.10459335261591858,0.6441405601998496,0.3435481378044029,0.8251409688468397,68.32631167839992,0.6526338562180912,57.42551052288459,2.4137794826966563,2.17358204195962,2.2961732766434912,2.7773397162599536,0.4125597243415368,0.02527358745716,0.1512547616378376,0.06639578209709271,0.35095756175818366,0.28147426698468325,0.150149815719168,0.0815427672311839,0.3105022831050228,20.53357955442589,0.0397815800115068,18.902715935495443,1.630776683667539,0.498949746584016
49,0.19338387777654817,-0.4594371685622271,-0.4350754175618729,-0.2601964157790721,0.05644527737899008,-0.506316458913934,0.01548380367266413,-0.48006920665682945,0.01231095040673178,0.01839070356239052,0.02243769720721407,0.00433664235396812,-0.10045995552592484,-0.1450954152410397,-0.07855962577477779,-0.14638253344070962,0.7243115655527687,0.26751575149493473,0.17360776592826568,0.48254214305505183,0.0544386221754056,0.2556491916918813,0.1791664407801378,0.4554756615822303,0.05621982971022403,0.00342388826153548,0.00338377980268592,0.01772295566777207,0.00795919032406191,0.0965201377786681,0.0919256613009336,0.1632243527092937,0.06806213739673252,0.5092787443059597,72.43446230308282,0.5758145337722216,102.4738245733772,0.5079916261062898,35.8942125496881,1.3786857250997682,7.538280764783346,-0.1715498678623152,-0.3268493637798987,-0.14718811686196098,0.1949508988066994,0.02769088492083982,-0.30060211152279415,0.344332578078902,0.19177804554076705,0.06257521058965103,19.967595433235747,-0.13142980009393934,96.14538443093204,1.642520775992131,0.17879064818010296
50,0.17014332216887634,-0.33634217483922324,-0.36155906133004895,0.15843913123992942,-0.06011359219746851,-0.0748374007585891,0.19451372964068672,0.03062469351404823,-0.11797724400389792,0.01463423629160572,0.01667767223767312,-0.1883909733594815,-0.19134149925661445,0.08648184763509599,0.05000137171171533,1.2287787784901227,1.0896756848984668,0.1249972980814454,0.15742784797020046,0.07715624510837137,0.07624722037203058,0.12785416246121928,0.17607885775573132,0.07793072708011071,0.07686369698625103,0.00209548557849233,0.00282665655590036,0.01721017304700486,0.01750209272906758,0.0718997342129217,0.09325315916213316,0.12167735812873869,0.11658535421072516,0.6708053777154888,93.44171977766597,0.6343249017921081,115.49448779037678,1.8131023085705156,4.678864552853546,1.6739992149788594,4.615151868872503,0.05162102856257949,0.15765258175724828,0.02640414207175379,0.4270037121565241,0.5464023346417322,0.2631146760298856,0.3278496112043342,0.11451273851193948,0.5564127290260367,23.029957575654016,0.02986957030802911,64.24356686451793,1.5728141162708087,0.2872224853221231
51,0.05637465214738985,-0.2022708518087226,-0.4119165945332535,-0.42407793051328346,0.06424629138885846,-0.08763701834615714,-0.09965875767504594,-0.6907453328744929,-0.05827336168800029,0.03050658287577305,0.02624652047125612,-0.10817739356009656,-0.22050163741145107,0.06617532894734651,0.07361176985629563,0.9208894193469828,0.7930405355288485,0.1743198621163764,0.12268240243261529,0.4845453964406511,0.05696491317734627,0.1890794131026595,0.1325995993409064,0.4618449958357468,0.05990982056479593,0.0062943927218684,0.00473333212630403,0.0809959983498553,0.01693482754564496,0.10585687316197652,0.07627682165006269,0.6479325702571108,0.07271859707358715,0.693244935336411,47.47074050367048,0.70068137624536,39.48562834114815,1.5479590257360472,6.259797200545649,1.4201101419179127,3.675472966807421,0.26046484837686723,0.2997368351968157,0.05081910565233627,0.28771509586792693,0.03865776967230633,-0.30337147933152003,0.5269819915744482,0.3291004918549726,0.10072689511941849,12.113484702352435,0.03557358815776135,119.6126006094962,1.519468367443063,0.27791147807087263
