b,rss,scale,k,on_toxic,r,ava_toxic
5,0,8.3333,1,0.4205794205794206,6.685403805690453,0.41883
-5,-0.2876820724517809,8.3333,1,0.5714285714285714,6.937607955326248,0.5652701585298939
0,0,8.3333,1,0.25574425574425574,7.06577753977419,0.25539
-5,0,8.3333,1,0.5794205794205795,6.572744691154763,0.5707205133599832
5,0.2876818224517498,8.3333,1,0.07292707292707293,6.862361960477783,0.07779
0,0.2876818224517498,8.3333,1,0.3956043956043956,6.551686636326456,0.40736
-5,0.2876818224517498,8.3333,1,0.1958041958041958,6.663539438978891,0.20697
5,-0.2876820724517809,25,1,0.6973026973026973,19.818616040393827,0.6870412992115392
0,-0.2876820724517809,25,1,0.6973026973026973,18.402985327996987,0.6634950782419567
-5,-0.2876820724517809,25,1,0.6903096903096904,18.842211539821246,0.6279227292506425
5,0,25,1,0.4155844155844156,19.32239368993299,0.41426531776450876
0,0,25,1,0.4075924075924076,19.687876677999107,0.4026451026322199
-5,0,25,1,0.46053946053946054,18.521913267296163,0.4643101707796279
5,0.2876818224517498,25,1,0.35664335664335667,18.6161373916767,0.3791615436904605
0,0.2876818224517498,25,1,0.32967032967032966,18.552955603317628,0.3596170468163967
-5,0.2876818224517498,25,1,0.36563436563436563,18.085031646709155,0.40473024622549636
5,-0.2876820724517809,83.333,1,0.6723276723276723,62.795526625519834,0.6195651279014894
0,-0.2876820724517809,83.333,1,0.6423576423576424,58.41433048934853,0.60399587853061
-5,-0.2876820724517809,83.333,1,0.5594405594405595,60.041620422892564,0.529557654618705
5,0,83.333,1,0.5854145854145855,60.443500658513635,0.578153410718691
-5,0,83.333,1,0.5324675324675324,57.848200488414015,0.5232999028468739
5,0.2876818224517498,83.333,1,0.4805194805194805,58.47575467218339,0.507172695286355
0,0,83.333,1,0.43456543456543456,55.892201065431784,0.4525023298655069
0,0.2876818224517498,83.333,1,0.4435564435564436,59.62618351769765,0.4847134772760092
5,-0.2876820724517809,8.3333,5,9.99000999000999e-4,1.3742898150804277,0
-5,0.2876818224517498,83.333,1,0.45354645354645357,57.14926310269498,0.497235065834163
-5,-0.2876820724517809,8.3333,5,0.07092907092907093,1.7632706387407424,0.06247
0,-0.2876820724517809,8.3333,5,0.46553446553446554,3.7061325458338783,0.46589
5,0,8.3333,5,0.938061938061938,6.272910582769466,0.93818
0,0,8.3333,5,0.01098901098901099,1.4473225961748726,0.00825
-5,0,8.3333,5,0.4255744255744256,3.3752581670518813,0.42072
5,0.2876818224517498,8.3333,5,0.029970029970029972,1.4126082929792914,0.03098
0,0.2876818224517498,8.3333,5,9.99000999000999e-4,1.2427696427812593,3.0000000000000003e-4
-5,0.2876818224517498,8.3333,5,0.17182817182817184,2.1485166476772397,0.1811
5,-0.2876820724517809,25,5,0.10989010989010989,5.841833904369149,0.10747
0,-0.2876820724517809,25,5,0.15484515484515485,6.22820730712297,0.14202
-5,-0.2876820724517809,25,5,0.03496503496503497,4.561265978827595,0.03018
5,0,25,5,9.99000999000999e-4,4.120126183174281,1.4000000000000001e-4
0,0,25,5,0.001998001998001998,3.952820825227701,0.0014
-5,0,25,5,0.04195804195804196,4.429044674925702,0.04256949494949495
5,0.2876818224517498,25,5,0.06493506493506493,4.625676371354239,0.06870391752577319
0,0.2876818224517498,25,5,0.016983016983016984,4.016906372319854,0.01701
-5,0.2876818224517498,25,5,0.05094905094905095,4.788853518753839,0.04648
0,-0.2876820724517809,83.333,5,0.24075924075924077,22.43937840813664,0.2150819236160227
5,-0.2876820724517809,83.333,5,0.14485514485514486,18.326213258087,0.1320256145293735
-5,-0.2876820724517809,83.333,5,0.2787212787212787,23.597462702463122,0.2288729347187379
5,0,83.333,5,0.12387612387612387,19.11627617175326,0.11744292550467451
0,0,83.333,5,0.0959040959040959,17.58078916971935,0.08543848148271276
-5,0,83.333,5,0.20279720279720279,23.47266213749152,0.19943745362146528
5,0.2876818224517498,83.333,5,0.11188811188811189,17.8087048297294,0.1275968222502568
0,0.2876818224517498,83.333,5,0.09490509490509491,19.36899639113966,0.1174660566297477
-5,0.2876818224517498,83.333,5,0.2057942057942058,20.40493794251725,0.22888876638679534
-5,-0.2876820724517809,8.3333,0.2,0.913086913086913,8.050717306824984,0.9091840185517541
0,-0.2876820724517809,8.3333,0.2,0.939060939060939,8.497920009706707,0.925286665392989
5,0,8.3333,0.2,0.964035964035964,7.399919115758806,0.96163
0,0,8.3333,0.2,0.935064935064935,8.5028611661585,0.9390136625119279
5,-0.2876820724517809,8.3333,0.2,0.9530469530469531,8.170204645943505,0.9537791050814265
-5,0,8.3333,0.2,0.8561438561438561,9.183361540521014,0.8562864471473767
5,0.2876818224517498,8.3333,0.2,0.6763236763236763,13.886752494575946,0.6825815192743764
0,0.2876818224517498,8.3333,0.2,0.8581418581418582,10.645564848298593,0.8683476767676768
5,-0.2876820724517809,25,0.2,0.8981018981018981,28.311229529511444,0.871543358349865
-5,0.2876818224517498,8.3333,0.2,0.8741258741258742,9.264085714719762,0.8794238082680715
5,0,25,0.2,0.9080919080919081,24.693467994362724,0.901432390512889
0,-0.2876820724517809,25,0.2,0.913086913086913,25.72749180095801,0.902556321728042
-5,-0.2876820724517809,25,0.2,0.8541458541458542,29.109271185160125,0.8206612861700254
0,0,25,0.2,0.7972027972027972,33.1844303348005,0.7990705993792113
-5,0,25,0.2,0.7612387612387612,35.88446237173906,0.7707149054192894
5,0.2876818224517498,25,0.2,0.942057942057942,24.59828394054128,0.9466990451604288
-5,0.2876818224517498,25,0.2,0.6453546453546454,45.76394094724326,0.7005281756830836
0,0.2876818224517498,25,0.2,0.7212787212787213,37.14825311679671,0.7567988020282767
0,-0.2876820724517809,83.333,0.2,0.6703296703296703,109.27225821439635,0.6372613891307073
-5,-0.2876820724517809,83.333,0.2,0.6653346653346653,95.33474635664398,0.6132975040715567
5,-0.2876820724517809,83.333,0.2,0.7762237762237763,84.58869924549145,0.7589542610131345
5,0,83.333,0.2,0.6833166833166833,96.1809669863334,0.6892497277481398
0,0,83.333,0.2,0.7872127872127872,80.06092686095103,0.7569111566545416
-5,0,83.333,0.2,0.6113886113886113,106.18429832033617,0.5976242766022087
5,0.2876818224517498,83.333,0.2,0.6033966033966034,100.47534673322127,0.6566643928342394
0,0.2876818224517498,83.333,0.2,0.5264735264735265,123.29913700145171,0.5709889319553012
-5,0.2876818224517498,83.333,0.2,0.5084915084915085,117.31620383240075,0.5691487021198829
5,-0.2876820724517809,8.3333,1,0.22977022977022976,6.747736106538036,0.22307
0,-0.2876820724517809,8.3333,1,0.4745254745254745,6.71059070207175,0.4599326973336111
-5,-0.2876820724517809,8.3333,1,0.6073926073926074,6.395003203949842,0.602075348625343
5,0,8.3333,1,0.5444555444555444,7.048830331094447,0.53557
0,0,8.3333,1,0.6443556443556444,6.812831115858291,0.64329
-5,0,8.3333,1,0.4225774225774226,6.984001826257897,0.41652
5,0.2876818224517498,8.3333,1,0.5804195804195804,6.913288880563984,0.59297
0,0.2876818224517498,8.3333,1,0.5964035964035964,6.529269706381984,0.60764
