rss,k,period,rss_true,k_true,scenario_id
1.2039120808523736,1.0701393775568633,1,1.0986122886681098,1,3
1.284603677646462,0.9429563505456197,3,1.0986122886681098,1,4
0.4459864481636715,1.7276532185896516,3,0,3,2
0.12911476605607264,3.098261136373088,1,0,3,1
1.1139055705713479,1.0619518403604238,1,1.0986122886681098,1,3
1.3536602011181307,0.9288253828395878,3,1.0986122886681098,1,4
0.410873838737607,1.804385787036431,3,0,3,2
0.02116355840566452,3.08715474051608,1,0,3,1
0.3645189585788494,1.6860852420079222,3,0,3,2
1.2482125574248728,1.1017418116570317,3,1.0986122886681098,1,4
1.1069313570838948,1.0511094899487126,1,1.0986122886681098,1,3
0.07487031642650649,3.315915197419677,1,0,3,1
0.21726241960647574,1.5828029582753578,3,0,3,2
1.1366602745522443,0.9888481566389211,1,1.0986122886681098,1,3
1.3650946920104219,1.002995920162843,3,1.0986122886681098,1,4
1.0304486323107145,1.0263777445369937,1,1.0986122886681098,1,3
0.0218077051094236,3.147953089704314,1,0,3,1
1.3766379820408756,0.8324148439575078,3,1.0986122886681098,1,4
0.4219260813205251,1.7213413954681436,3,0,3,2
1.0292351658877972,1.011916897296194,1,1.0986122886681098,1,3
0.06009863874477374,2.631414454192908,1,0,3,1
0.5428372200595949,1.733655013142877,3,0,3,2
1.356341277221541,1.0852263306915224,3,1.0986122886681098,1,4
1.0531223038993445,0.8473131569854431,1,1.0986122886681098,1,3
-0.052609669839821196,3.1619288988206127,1,0,3,1
1.362669394943904,1.0658068265305072,3,1.0986122886681098,1,4
0.4360445893037206,1.8259075263681297,3,0,3,2
-0.0542815296078391,3.08615473617742,1,0,3,1
0.42130286762685226,1.344210702883168,3,0,3,2
1.0195309934651844,0.8724211121041568,1,1.0986122886681098,1,3
1.3769445799793516,1.1928775936594052,3,1.0986122886681098,1,4
0.05129492835955695,3.249267056999907,1,0,3,1
1.1398511143642043,0.7852325586533894,1,1.0986122886681098,1,3
0.36327476619844407,1.4808423221914393,3,0,3,2
1.3009886506624104,0.9358538603236076,3,1.0986122886681098,1,4
-0.028300897619266928,3.588806234564448,1,0,3,1
0.4444212029225949,1.399444198186514,3,0,3,2
1.074708474357586,0.807884854425006,1,1.0986122886681098,1,3
1.295866392503701,1.0154386223380432,3,1.0986122886681098,1,4
0.0700730542161827,2.943942945061299,1,0,3,1
0.430745315195214,2.105573503043798,3,0,3,2
1.149887537261109,0.9289893833499333,1,1.0986122886681098,1,3
1.3331290752145273,1.0468136467465816,3,1.0986122886681098,1,4
0.06467813108940626,2.74790034088788,1,0,3,1
1.0674804695592315,0.9765611581009027,1,1.0986122886681098,1,3
0.36745813760244445,1.7625524724287174,3,0,3,2
1.3716224936280965,1.1525845527558283,3,1.0986122886681098,1,4
0.0031772827031808877,2.732918165499939,1,0,3,1
1.1490068687771273,1.0355749304904502,1,1.0986122886681098,1,3
0.4152514826149082,1.673280449927241,3,0,3,2
1.2931537513159765,0.9794301276861083,3,1.0986122886681098,1,4
0.07478710583533528,3.284861309530458,1,0,3,1
1.1012106142931144,0.9744941016235612,1,1.0986122886681098,1,3
0.3979810573418686,1.4798790829823867,3,0,3,2
1.2634897922959163,0.9170942932562485,3,1.0986122886681098,1,4
0.14053467322532295,2.593923669534317,1,0,3,1
1.2966438013647856,0.8967515850747285,3,1.0986122886681098,1,4
1.1177656259864561,0.8731100745899024,1,1.0986122886681098,1,3
0.4526212989440141,1.6257990705856527,3,0,3,2
0.1145224212757374,2.852547027775893,1,0,3,1
1.1016180337986154,0.9839493423680011,1,1.0986122886681098,1,3
0.42268472693113596,1.7716418785706378,3,0,3,2
1.2325197792803526,0.8823651692299908,3,1.0986122886681098,1,4
1.0504959915318974,1.0958583010172385,1,1.0986122886681098,1,3
0.06181351829888944,2.9780954888395303,1,0,3,1
0.38343020354404644,1.4390936576167945,3,0,3,2
1.3407914105287926,1.006649023556357,3,1.0986122886681098,1,4
0.3904683868981257,1.9669331754928847,3,0,3,2
0.08088570370555138,2.8325256655264974,1,0,3,1
1.0485011670707662,0.9571720584724085,1,1.0986122886681098,1,3
1.2989733869313604,1.139440949736909,3,1.0986122886681098,1,4
0.10146399413767282,2.627124408274428,1,0,3,1
1.2412901058936803,0.9218045414198036,3,1.0986122886681098,1,4
1.1007787073453414,1.1635119381901502,1,1.0986122886681098,1,3
0.33254945918615625,1.9511116784260267,3,0,3,2
1.1780873274775363,1.012128846720708,1,1.0986122886681098,1,3
0.05105187990778435,2.8766836957299677,1,0,3,1
0.2912274250471767,1.5861423554961906,3,0,3,2
1.379962809207311,1.0733404869096383,3,1.0986122886681098,1,4
-0.02722031258093768,3.004812610376467,1,0,3,1
1.1249093260968261,1.0053313876520773,1,1.0986122886681098,1,3
0.3775029785115397,1.7365333457500913,3,0,3,2
1.4015908110320754,1.0218547549180272,3,1.0986122886681098,1,4
1.0575971883009523,1.114156674331698,1,1.0986122886681098,1,3
0.3695314332892149,1.652335789905847,3,0,3,2
-0.06660308578738279,2.6892699422060806,1,0,3,1
1.2715127566301003,1.1872154921783746,3,1.0986122886681098,1,4
0.1717376018088248,2.7933239719294427,1,0,3,1
1.2333814164254995,0.930030781193445,3,1.0986122886681098,1,4
1.054058611500011,0.931602746148136,1,1.0986122886681098,1,3
0.4617268621484001,1.572515499269252,3,0,3,2
1.1409921486258179,0.9686533080189074,1,1.0986122886681098,1,3
0.06951330355657255,3.202689054358511,1,0,3,1
0.3463127121792896,1.6511360993485134,3,0,3,2
1.309241254968357,1.029359986141775,3,1.0986122886681098,1,4
