b,rss,scale,k,on_toxic,r,ava_toxic
-5,-0.2876820724517809,25,0.2,0.8831168831168831,27.116341189024173,0.8272089155555529
5,0,25,0.2,0.978021978021978,21.04483431993965,0.9685129852511748
0,0,25,0.2,0.7772227772227772,34.387657694064536,0.7765236962357505
-5,0,25,0.2,0.8261738261738262,28.272782174644817,0.8164524065722931
5,0.2876818224517498,25,0.2,0.7232767232767233,34.42021085472575,0.7467712793604828
-5,0.2876818224517498,25,0.2,0.6903096903096904,39.8377390648764,0.7344980346737376
0,0.2876818224517498,25,0.2,0.7232767232767233,38.04701661535803,0.752741401575888
5,-0.2876820724517809,83.333,0.2,0.7942057942057942,83.64493665704525,0.7477040237055509
0,-0.2876820724517809,83.333,0.2,0.7172827172827173,96.30438544963565,0.6540315300609275
-5,-0.2876820724517809,83.333,0.2,0.6883116883116883,99.35721215225668,0.6329145827242902
0,0,83.333,0.2,0.6663336663336663,102.05641587625954,0.6561704705015924
5,0,83.333,0.2,0.6833166833166833,100.00680934301552,0.6839638163878301
-5,0,83.333,0.2,0.6313686313686314,100.435209184239,0.6207751558193776
5,0.2876818224517498,83.333,0.2,0.7002997002997003,96.35514915696088,0.7364223121716371
0,0.2876818224517498,83.333,0.2,0.5124875124875125,115.75154552092624,0.5785265660261002
-5,0.2876818224517498,83.333,0.2,0.5014985014985015,125.19313443327908,0.5731665841533211
5,-0.2876820724517809,8.3333,1,0.6173826173826173,6.485069578851383,0.609790101010101
5,0,8.3333,1,0.2077922077922078,6.348923013033613,0.20469
0,-0.2876820724517809,8.3333,1,0.6673326673326674,6.883706125660105,0.6554694948193273
-5,-0.2876820724517809,8.3333,1,0.6263736263736264,6.417995826717651,0.61046
0,0,8.3333,1,0.4835164835164835,6.851201659532195,0.4893695938981653
-5,0,8.3333,1,0.4075924075924076,6.427237162253588,0.41568
5,0.2876818224517498,8.3333,1,0.24675324675324675,6.620035014527758,0.25922
0,0.2876818224517498,8.3333,1,0.23976023976023975,6.827464631516295,0.25095
-5,0.2876818224517498,8.3333,1,0.27172827172827174,6.647948652535778,0.2944513737799692
5,-0.2876820724517809,25,1,0.5814185814185814,19.457364471482197,0.5625851748929159
-5,-0.2876820724517809,25,1,0.5004995004995005,19.056537665385008,0.4845723409105821
0,-0.2876820724517809,25,1,0.6963036963036963,18.79475062577428,0.6940161557920567
5,0,25,1,0.6503496503496503,19.539339833500907,0.6545267096387274
0,0,25,1,0.5114885114885115,19.207260293461857,0.5144245271464832
-5,0,25,1,0.5424575424575424,19.10078818947053,0.5307574922690979
5,0.2876818224517498,25,1,0.5204795204795205,19.33203381517063,0.5421970761368834
0,0.2876818224517498,25,1,0.4375624375624376,19.893864152978225,0.4718695503135786
0,-0.2876820724517809,83.333,1,0.6313686313686314,58.6298432246835,0.5713674101930059
5,-0.2876820724517809,83.333,1,0.7372627372627373,58.256165769372366,0.6930358421486273
5,0,83.333,1,0.48151848151848153,59.22576794637974,0.4830844735963857
5,0.2876818224517498,83.333,1,0.34265734265734266,60.80213892555504,0.3689646401717347
-5,-0.2876820724517809,83.333,1,0.5534465534465535,59.10585105843662,0.5108465388365464
-5,0,83.333,1,0.4645354645354645,59.91693372648712,0.4834765014891992
0,0,83.333,1,0.4635364635364635,56.61708573720422,0.46708927207523016
0,0.2876818224517498,83.333,1,0.4065934065934066,59.65116393831737,0.4489134548294016
-5,0.2876818224517498,83.333,1,0.3896103896103896,61.01024574231143,0.4650413027846567
0,-0.2876820724517809,8.3333,5,0.01598401598401598,1.4129979654933658,0.0139
5,-0.2876820724517809,8.3333,5,1,6.662263785514576,0.99975
5,0,8.3333,5,0.15084915084915085,2.244051707125362,0.15012
0,0,8.3333,5,0.15784215784215783,2.2637740652088034,0.14597
